0,1.17969975e-05
1,4.135478364e-05
2,4.399665057e-05
3,0.000101242
4,2.526691343e-05
5,8.474191597e-05
6,7.866154162e-05
7,7.432709124e-05
8,0.00021933
9,0.000184222
10,9.035365566e-05
11,0.000160409
12,0.000160221
13,0.000332606
14,0.000160531
15,1.634252753e-05
16,1.805872346e-05
17,9.602383114e-05
18,0.000148253
19,2.464081077e-05
20,3.402869375e-05
21,0.000142091
22,0.000269445
23,9.711237659e-06
24,1.273160046e-05
25,0.000988033
26,0.000152252
27,7.545285411e-05
28,4.207588401e-05
29,0.000241003
30,0.000113879
31,2.433418973e-05
32,7.347087244e-05
33,0.000235683
34,2.153085989e-05
35,0.000460242
36,7.155245461e-05
37,7.20178355e-05
38,5.987225175e-05
39,9.363388559e-05
40,4.531782817e-05
41,0.000140049
42,0.000182319
43,4.804627254e-05
44,0.000332707
45,1.74999285e-05
46,8.630866526e-05
47,0.000340702
48,1.5155171e-05
49,4.530749547e-05
50,6.672893111e-05
51,2.36484481e-05
52,1.065015903e-05
53,8.259871961e-05
54,0.000162147
55,0.000504736
56,0.00041165
57,0.000195898
58,0.000358314
59,0.000137395
60,8.896774058e-05
61,3.123817558e-06
62,8.957623146e-05
63,4.267759849e-05
64,5.863190658e-05
65,2.341473235e-06
66,0.000110367
67,0.00028411
68,0.00011386
69,8.895344183e-06
70,0.000101982
71,0.000140995
72,1.580375963e-05
73,4.402637147e-05
74,0.000827032
75,0.00018754
76,0.000133018
77,1.50125911e-05
78,7.946625642e-05
79,0.000114955
80,0.000147433
81,0.000160286
82,8.238525909e-05
83,0.002422742
84,0.000382408
85,7.025125744e-05
86,3.697205131e-05
87,8.168426702e-05
88,8.519850252e-05
89,8.316764746e-06
90,0.000252185
91,2.499923512e-05
92,0.000937236
93,0.000253171
94,0.000102608
95,3.371461812e-05
96,7.725603647e-05
97,7.807368588e-05
98,0.000522613
99,6.981054338e-05
100,0.000138132
101,0.00015455
102,0.000275208
103,0.000346525
104,5.051275489e-06
105,3.118841897e-05
106,2.235399515e-06
107,8.587061831e-05
108,0.000128021
109,3.781663089e-05
110,0.000193717
111,0.000164497
112,0.000219539
113,0.000314361
114,0.000109294
115,0.00010492
116,0.000123418
117,8.413427924e-05
118,4.823501562e-05
119,5.641808682e-05
120,4.115631746e-05
121,7.5264642e-05
122,3.142989361e-05
123,3.579247091e-05
124,0.000105146
125,0.000211709
126,0.000434228
127,3.059400368e-05
128,5.751095877e-06
129,2.068015273e-05
130,0.000179726
131,0.000138875
132,0.00019523
133,1.65492666e-05
134,6.99711365e-05
135,0.000138609
136,8.154342894e-05
137,0.00012806
138,5.283901535e-05
139,1.846667668e-05
140,0.000305751
141,2.198813036e-05
142,9.378345851e-05
143,0.000209093
144,2.70388116e-05
145,0.000143382
146,0.00014136
147,9.607090406e-05
148,0.000216511
149,9.574385759e-06
150,0.000177337
151,0.000138572
152,1.566501714e-05
153,0.000163497
154,0.000101481
155,8.676211042e-05
156,0.000143316
157,0.000185346
158,0.001890884
159,2.557789483e-05
160,0.000125908
161,0.000787488
162,0.000189077
163,2.010491677e-05
164,0.000885753
165,0.000492594
166,6.78358386e-06
