,partition,vertex
380,56,9283
381,98,9290
382,21,9297
383,95,9322
384,29,12456
385,24,12478
386,168,12519
387,118,12543
388,11,12603
389,79,12656
390,101,12657
391,22,12706
392,39,12709
393,101,12730
394,54,12734
395,21,12786
396,205,12854
397,88,12858
398,62,12866
399,208,12885
400,95,12901
401,22,12912
402,57,12926
403,62,12953
404,91,13032
405,55,13064
406,37,13098
407,207,13210
408,176,13232
409,21,13246
410,94,13274
411,125,13313
412,192,13324
413,59,13351
414,97,13461
415,110,13514
416,19,58118
417,8,58119
418,216,58120
419,90,58121
420,41,58122
421,66,58124
422,129,58127
423,13,58139
424,129,58143
425,81,58145
426,90,58151
427,206,58160
428,172,58161
429,97,58164
430,35,58169
431,188,58175
432,48,58180
433,129,58194
434,174,58206
435,11,58210
436,168,58214
437,16,58219
438,153,58222
439,162,58233
440,129,58236
441,105,58240
442,148,58241
443,0,58245
444,56,58247
445,64,58250
446,32,58253
447,172,58260
448,15,28550
449,185,28559
450,129,28560
451,29,28569
452,60,28578
453,87,28580
454,66,28598
455,203,28604
456,38,28620
457,5,28634
458,72,28641
459,172,28663
460,66,28676
461,2,28680
462,83,28696
463,91,28701
464,74,28728
465,26,28730
466,164,28736
467,67,28739
468,216,28740
469,82,28768
470,73,28781
471,202,28784
472,52,28792
473,94,28796
474,30,28797
475,147,28801
476,83,28848
477,172,28874
478,108,28906
479,114,28923
480,216,34024
481,123,34033
482,193,34039
483,216,34043
484,73,34046
485,113,34047
486,66,34065
487,112,34070
488,101,34074
489,185,34081
490,107,34090
491,58,34101
492,41,34107
493,38,34116
494,57,34123
495,90,34125
496,107,34126
497,93,34131
498,37,34134
499,105,34139
500,48,34149
501,29,34162
502,32,34169
503,115,34171
504,118,34172
505,193,34178
506,115,34181
507,178,34188
508,61,34194
509,115,34205
510,216,34210
511,129,34223
512,180,6934
513,10,6940
514,66,6941
515,30,6953
516,56,6954
517,31,6974
518,117,6990
519,50,6993
520,204,6995
521,10,7012
522,117,7017
523,139,7021
524,107,7047
525,147,7048
526,27,7061
527,149,7066
528,131,7067
529,108,7071
530,144,7100
531,103,7101
532,63,7112
533,185,7113
534,47,7114
535,71,7129
536,9,7132
537,180,7137
538,57,7155
539,26,7167
540,93,7175
541,147,7176
542,149,7177
543,40,7186
544,216,34317
545,94,34319
546,208,34321
547,45,34326
548,147,34345
549,113,34360
550,167,34366
551,55,34370
552,12,34373
553,81,34410
554,35,34413
555,8,34414
556,53,34422
557,47,34430
558,158,34431
559,37,34433
560,94,34441
561,83,34447
562,50,34450
563,114,34452
564,96,34463
565,78,34469
566,0,34493
567,112,34496
568,5,34499
569,11,34501
570,164,34507
571,114,34509
572,162,34524
573,147,34527
574,35,34541
575,83,34546
576,138,11961
577,72,11990
578,99,11992
579,30,12086
580,40,12129
581,96,12174
582,142,12214
583,175,12258
584,2,12340
585,202,12351
586,12,12358
587,188,12470
588,53,12471
589,138,12492
590,144,12527
591,167,12544
592,107,12595
593,2,12638
594,77,12702
595,67,12725
596,55,12776
597,91,12789
598,90,12802
599,88,12820
600,71,12870
601,25,12873
602,113,12947
603,28,12978
604,78,12982
605,67,12997
606,131,13012
607,77,13044
608,91,13228
609,91,13239
610,28,13248
611,47,13253
612,139,13291
613,83,13312
614,14,13316
615,38,13323
616,54,13328
617,35,13355
618,96,13361
619,41,13369
620,112,13375
621,90,13381
622,108,13392
623,205,13400
624,8,13407
625,147,13411
626,148,13415
627,32,13417
628,14,13419
629,24,13432
630,176,13463
631,145,13464
632,216,13467
633,182,13468
634,8,13472
635,10,13487
636,168,13503
637,66,13506
638,99,13517
639,101,13518
640,112,14926
641,204,14934
642,24,14960
643,130,14962
644,166,14985
645,20,14988
646,87,15005
647,56,15018
648,33,15026
649,147,15041
650,18,15042
651,115,15048
652,142,15060
653,24,15067
654,176,15069
655,56,15077
656,138,15079
657,164,15086
658,70,15097
659,125,15110
660,17,15134
661,54,15158
662,131,15161
663,27,15168
664,77,15193
665,26,15213
666,130,15235
667,108,15248
668,208,15252
669,192,15257
670,19,15261
671,168,15278
672,72,46962
673,60,46963
674,203,46965
675,54,46967
676,115,46968
677,168,46970
678,185,46974
679,190,46975
680,47,46982
681,133,46985
682,94,46987
683,10,46994
684,65,46998
685,190,47000
686,25,47001
687,123,47002
688,124,47006
689,164,47007
690,18,47008
691,122,47011
692,37,47013
693,147,47014
694,31,47015
695,37,47016
696,174,47018
697,74,47019
698,26,47021
699,38,47029
700,85,47031
701,183,47032
702,15,47035
703,114,47040
704,147,571
705,97,614
706,66,640
707,72,645
708,95,681
709,85,727
710,190,783
711,78,819
712,8,910
713,98,913
714,86,1922
715,23,1969
716,1,2194
717,178,2232
718,114,2467
719,85,2807
720,192,2821
721,77,3435
722,216,3456
723,167,3490
724,1,3502
725,56,3512
726,24,3566
727,20,4281
728,13,4309
729,49,4468
730,88,4555
731,57,4958
732,101,4973
733,66,4986
734,101,5006
735,97,5010
736,38,11118
737,44,11134
738,30,11143
739,72,11156
740,37,11166
741,136,11170
742,108,11193
743,6,11212
744,174,11220
745,114,11230
746,76,11251
747,203,11267
748,183,11294
749,68,11295
750,54,11296
751,50,11298
752,216,11329
753,97,11334
754,216,11350
755,113,11356
756,166,11361
757,33,11376
758,101,11382
759,94,11383
760,188,11402
761,9,11419
762,164,11432
763,130,11441
764,167,11448
765,112,11480
766,73,11489
767,25,11519
768,79,44241
769,91,44245
770,16,44252
771,122,44258
772,160,44259
773,36,44263
774,147,44264
775,12,44275
776,91,44280
777,94,44287
778,167,44288
779,64,44297
780,168,44298
781,113,44303
782,147,44313
783,113,44314
784,67,44318
785,129,44320
786,94,44321
787,44,44323
788,52,44326
789,26,44330
790,48,44333
791,38,44336
792,38,44341
793,49,44346
794,103,44356
795,174,44358
796,132,44361
797,0,44363
798,109,44365
799,99,44367
800,63,39790
801,97,39793
802,13,39796
803,10,39797
804,37,39805
805,124,39807
806,145,39810
807,91,39812
808,66,39814
809,66,39816
810,8,39818
811,10,39823
812,72,39824
813,83,39836
814,15,39838
815,57,39839
816,174,39845
817,18,39846
818,98,39853
819,101,39859
820,70,39876
821,66,39878
822,116,39886
823,2,39889
824,14,39892
825,29,39894
826,107,39895
827,188,39899
828,40,39903
829,2,39907
830,26,39909
831,55,39913
832,42,19686
833,5,19695
834,132,19708
835,208,19837
836,50,19883
837,57,19933
838,35,20091
839,132,20120
840,96,20424
841,72,20694
842,216,20732
843,133,20772
844,13,21262
845,74,21405
846,42,21481
847,41,21549
848,89,21614
849,24,21662
850,125,21670
851,24,21838
852,149,21844
853,109,21878
854,87,21883
855,60,21970
856,15,22006
857,1,22013
858,105,22076
859,35,22123
860,15,22356
861,65,22426
862,32,22442
863,56,22450
864,102,29562
865,41,29569
866,37,29574
867,20,29576
868,38,29580
869,10,29583
870,108,29588
871,103,29590
872,144,29597
873,143,29600
874,113,29604
875,33,29607
876,39,29638
877,99,29643
878,115,29645
879,73,29655
880,20,29656
881,114,29657
882,193,29662
883,26,29674
884,185,29677
885,81,29683
886,22,29685
887,75,29692
888,174,29693
889,160,29698
890,91,29699
891,131,29700
892,216,29705
893,93,29733
894,88,29736
895,5,29738
896,158,14021
897,77,14063
898,8,14083
899,178,14094
900,206,14112
901,180,14140
902,24,14168
903,2,14192
904,72,14270
905,101,14284
906,0,14303
907,139,14349
908,23,14388
909,94,14389
910,185,14406
911,85,14415
912,75,14484
913,148,14506
914,131,14515
915,216,14519
916,99,14529
917,39,14574
918,101,14597
919,114,14612
920,55,14621
921,38,14645
922,39,14666
923,24,14720
924,90,14734
925,2,14764
926,72,14772
927,72,14790
928,99,34395
929,162,34400
930,167,34401
931,93,34417
932,174,34419
933,99,34424
934,74,34434
935,45,34438
936,130,34453
937,182,34464
938,208,34476
939,57,34479
940,31,34482
941,55,34494
942,1,34497
943,44,34521
944,28,34525
945,73,34533
946,97,34534
947,142,34539
948,147,34552
949,26,34553
950,79,34555
951,142,34558
952,182,34574
953,185,34581
954,22,34582
955,164,34591
956,185,34593
957,17,34595
958,13,34596
959,83,34603
960,34,17758
961,54,17761
962,15,17769
963,39,17770
964,208,17786
965,22,17792
966,32,17794
967,117,17800
968,25,17803
969,164,17857
970,112,17866
971,97,17874
972,41,17893
973,55,17927
974,158,17962
975,94,17994
976,193,18005
977,54,18009
978,54,18160
979,206,18173
980,60,18199
981,205,18206
982,17,18223
983,10,18234
984,185,18261
985,95,18283
986,88,18286
987,114,18335
988,164,18344
989,160,18366
990,3,18384
991,94,18386
992,206,39331
993,45,39335
994,39,39340
995,48,39345
996,2,39351
997,125,39354
998,129,39365
999,149,39369
1000,4,39373
1001,142,39378
1002,17,39389
1003,131,39394
1004,1,39397
1005,176,39398
1006,85,39400
1007,16,39401
1008,59,39402
1009,50,39404
1010,10,39410
1011,153,39420
1012,14,39425
1013,124,39427
1014,56,39429
1015,31,39430
1016,72,39432
1017,48,39442
1018,188,39445
1019,59,39446
1020,208,39448
1021,55,39463
1022,115,39471
1023,81,39475
1024,78,9444
1025,29,9453
1026,188,9454
1027,216,9457
1028,202,9460
1029,153,9463
1030,160,9469
1031,192,9478
1032,49,9488
1033,109,9489
1034,122,9494
1035,62,9499
1036,45,9502
1037,2,9510
1038,188,9513
1039,53,9518
1040,4,9539
1041,202,9543
1042,24,9547
1043,206,9548
1044,93,9561
1045,26,9562
1046,133,9563
1047,91,9577
1048,78,9581
1049,208,9583
1050,99,9586
1051,12,9591
1052,67,9594
1053,8,9595
1054,55,9604
1055,31,9610
1056,96,20442
1057,133,20449
1058,21,20451
1059,54,20453
1060,23,20458
1061,86,20460
1062,147,20471
1063,85,20484
1064,130,20495
1065,16,20498
1066,64,20524
1067,182,20546
1068,33,20548
1069,125,20551
1070,50,20559
1071,2,20568
1072,96,20583
1073,91,20589
1074,29,20592
1075,108,20594
1076,114,20597
1077,5,20602
1078,146,20604
1079,188,20611
1080,12,20624
1081,94,20640
1082,203,20641
1083,43,20643
1084,139,20662
1085,182,20681
1086,66,20689
1087,4,20695
1088,68,45267
1089,147,45272
1090,87,45279
1091,32,45283
1092,147,45285
1093,98,45292
1094,130,45295
1095,99,45301
1096,12,45314
1097,105,45317
1098,148,45330
1099,1,45353
1100,24,45355
1101,178,45376
1102,207,45388
1103,164,45391
1104,190,45400
1105,13,45407
1106,85,45418
1107,78,45419
1108,25,45435
1109,116,45439
1110,21,45452
1111,78,45458
1112,28,45474
1113,114,45478
1114,147,45489
1115,91,45490
1116,142,45491
1117,58,45500
1118,105,45517
1119,96,45519
1120,128,6196
1121,13,6204
1122,41,6213
1123,15,6217
1124,101,6234
1125,56,6235
1126,31,6238
1127,128,6271
1128,13,6297
1129,1,6309
1130,202,6324
1131,102,6345
1132,216,6357
1133,35,6379
1134,4,6392
1135,162,6407
1136,118,6412
1137,54,6413
1138,115,6418
1139,58,6419
1140,93,6422
1141,44,6440
1142,20,6441
1143,40,6446
1144,35,6456
1145,8,6474
1146,82,6475
1147,101,6495
1148,26,6499
1149,110,6504
1150,168,6542
1151,33,6543
1152,101,8404
1153,193,8405
1154,193,8408
1155,97,8412
1156,188,8414
1157,35,8424
1158,25,8429
1159,190,8432
1160,1,8433
1161,88,8436
1162,115,8438
1163,21,8450
1164,216,8453
1165,13,8459
1166,72,8466
1167,76,8467
1168,62,8469
1169,39,8482
1170,115,8483
1171,15,8491
1172,216,8492
1173,26,8498
1174,34,8502
1175,70,8503
1176,34,8513
1177,129,8514
1178,147,8516
1179,207,8518
1180,38,8522
1181,125,8523
1182,190,8524
1183,131,8534
1184,167,48617
1185,114,48623
1186,183,48630
1187,203,48631
1188,99,48635
1189,131,48637
1190,28,48641
1191,91,48642
1192,98,48648
1193,91,48649
1194,109,48650
1195,43,48653
1196,13,48654
1197,28,48657
1198,34,48658
1199,142,48660
1200,132,48662
1201,204,48664
1202,60,48669
1203,38,48670
1204,48,48671
1205,87,48673
1206,206,48675
1207,103,48678
1208,83,48684
1209,2,48686
1210,56,48691
1211,63,48695
1212,31,48696
1213,61,48699
1214,13,48700
1215,10,48701
1216,79,15209
1217,54,15229
1218,133,15264
1219,73,15270
1220,11,15271
1221,142,15272
1222,50,15282
1223,26,15300
1224,14,15304
1225,182,15335
1226,32,15338
1227,160,15351
1228,95,15356
1229,8,15393
1230,61,15398
1231,162,15407
1232,204,15438
1233,216,15443
1234,176,15464
1235,132,15469
1236,76,15512
1237,140,15527
1238,97,15629
1239,149,15640
1240,85,15682
1241,122,15704
1242,122,15713
1243,139,15719
1244,132,15747
1245,159,15748
1246,43,15751
1247,41,15779
1248,52,27444
1249,142,27452
1250,112,27454
1251,162,27457
1252,94,27460
1253,79,27462
1254,4,27476
1255,124,27495
1256,53,27500
1257,130,27507
1258,63,27513
1259,65,27515
1260,72,27539
1261,206,27543
1262,8,27547
1263,54,27558
1264,110,27560
1265,52,27567
1266,32,27568
1267,7,27569
1268,26,27570
1269,22,27571
1270,185,27576
1271,172,27577
1272,55,27582
1273,40,27584
1274,47,27587
1275,122,27592
1276,114,27595
1277,174,27596
1278,210,27598
1279,50,27616
1280,47,38902
1281,67,38905
1282,98,38926
1283,57,38928
1284,22,38938
1285,78,38944
1286,59,38968
1287,162,38977
1288,17,38984
1289,13,39002
1290,86,39011
1291,158,39013
1292,81,39016
1293,85,39017
1294,174,39042
1295,174,39068
1296,101,39084
1297,105,39106
1298,16,39140
1299,78,39195
1300,99,39241
1301,88,39247
1302,101,39252
1303,73,39265
1304,26,39268
1305,98,39290
1306,57,39310
1307,71,39320
1308,38,39329
1309,153,39346
1310,53,39366
1311,208,39380
1312,55,39754
1313,174,39766
1314,71,39778
1315,14,39782
1316,62,39787
1317,118,39817
1318,36,39819
1319,144,39820
1320,98,39828
1321,216,39835
1322,33,39840
1323,113,39842
1324,190,39855
1325,185,39877
1326,99,39881
1327,118,39897
1328,118,39904
1329,207,39911
1330,24,39959
1331,21,39980
1332,203,39984
1333,164,40016
1334,105,40041
1335,112,40060
1336,190,40079
1337,115,40124
1338,28,40139
1339,132,40143
1340,46,40156
1341,54,40171
1342,188,40178
1343,91,40205
1344,29,42796
1345,45,42798
1346,193,42805
1347,10,42811
1348,204,42813
1349,38,42814
1350,149,42818
1351,43,42821
1352,67,42823
1353,52,42825
1354,25,42828
1355,153,42834
1356,38,42851
1357,24,42858
1358,25,42865
1359,55,42867
1360,114,42868
1361,122,42873
1362,188,42874
1363,54,42879
1364,168,42885
1365,131,42887
1366,153,42893
1367,51,42894
1368,97,42897
1369,71,42899
1370,130,42901
1371,41,42902
1372,8,42907
1373,2,42925
1374,17,42935
1375,216,42936
1376,64,30538
1377,129,30541
1378,88,30545
1379,125,30548
1380,46,30549
1381,102,30555
1382,98,30562
1383,148,30563
1384,114,30570
1385,26,30571
1386,103,30575
1387,160,30582
1388,20,30587
1389,142,30592
1390,99,30596
1391,73,30597
1392,95,30601
1393,164,30607
1394,172,30609
1395,208,30613
1396,130,30627
1397,167,30629
1398,139,30632
1399,13,30634
1400,70,30635
1401,96,30640
1402,167,30654
1403,192,30657
1404,14,30660
1405,105,30663
1406,172,30681
1407,40,30682
1408,122,10563
1409,71,10572
1410,139,10588
1411,73,10598
1412,64,10620
1413,172,10622
1414,76,10628
1415,108,10660
1416,29,10667
1417,206,10675
1418,17,10687
1419,61,10694
1420,114,10734
1421,216,10740
1422,33,10763
1423,133,10768
1424,105,10786
1425,172,10793
1426,97,10794
1427,216,10798
1428,109,10810
1429,174,10816
1430,41,10822
1431,99,10825
1432,8,10836
1433,110,10843
1434,115,10850
1435,31,10867
1436,24,10871
1437,105,10907
1438,109,10916
1439,176,10958
1440,72,15558
1441,52,15563
1442,16,15591
1443,41,15592
1444,88,15606
1445,5,15609
1446,39,15614
1447,202,15637
1448,105,15647
1449,27,15660
1450,113,15662
1451,17,15679
1452,29,15685
1453,138,15688
1454,167,15692
1455,26,15722
1456,132,15739
1457,89,15743
1458,47,15749
1459,216,15752
1460,27,15769
1461,10,15785
1462,94,15786
1463,31,15798
1464,144,15818
1465,5,15822
1466,64,15844
1467,131,15852
1468,68,15858
1469,91,15860
1470,190,15868
1471,153,15872
1472,129,59351
1473,41,59352
1474,85,59353
1475,39,59354
1476,14,59355
1477,178,59356
1478,192,59357
1479,59,59358
1480,158,59359
1481,114,59360
1482,98,59361
1483,147,59362
1484,142,59363
1485,185,59364
1486,101,59366
1487,101,59367
1488,49,59369
1489,25,59374
1490,5,59375
1491,216,59376
1492,24,59377
1493,74,59378
1494,26,59379
1495,206,59380
1496,10,59381
1497,31,59382
1498,174,59383
1499,105,59384
1500,129,59385
1501,208,59387
1502,10,59389
1503,65,59390
1504,90,22601
1505,113,22622
1506,158,22642
1507,65,22644
1508,71,22649
1509,48,22680
1510,94,22701
1511,149,22735
1512,149,22738
1513,206,22756
1514,78,22761
1515,32,22824
1516,91,22887
1517,53,22892
1518,168,22913
1519,34,22992
1520,95,23031
1521,38,23032
1522,57,23049
1523,167,23151
1524,114,23248
1525,38,23349
1526,190,23380
1527,174,23421
1528,20,23459
1529,94,23501
1530,95,23592
1531,60,23677
1532,23,23741
1533,45,23922
1534,81,24070
1535,160,24267
1536,216,48973
1537,176,48974
1538,20,48975
1539,192,48980
1540,148,48981
1541,31,48986
1542,149,48987
1543,118,48988
1544,61,48990
1545,20,49009
1546,28,49011
1547,56,49012
1548,24,49017
1549,76,49018
1550,81,49023
1551,183,49024
1552,167,49026
1553,84,49027
1554,55,49032
1555,38,49040
1556,182,49042
1557,29,49043
1558,162,49044
1559,216,49045
1560,178,49046
1561,10,49049
1562,73,49050
1563,39,49054
1564,138,49055
1565,29,49056
1566,59,49057
1567,70,49065
1568,56,30896
1569,101,30897
1570,122,30907
1571,8,30911
1572,102,30915
1573,24,30916
1574,83,30918
1575,147,30923
1576,180,30925
1577,133,30928
1578,35,30933
1579,113,30945
1580,190,30951
1581,118,30957
1582,102,30962
1583,153,30967
1584,40,30970
1585,160,30978
1586,12,30981
1587,58,30987
1588,74,30993
1589,26,31001
1590,174,31002
1591,55,31024
1592,147,31025
1593,44,31026
1594,32,31029
1595,64,31038
1596,77,31041
1597,50,31043
1598,78,31044
1599,35,31049
1600,192,30616
1601,208,30619
1602,66,30621
1603,5,30623
1604,24,30631
1605,2,30665
1606,52,30692
1607,62,30701
1608,183,30702
1609,166,30705
1610,29,30707
1611,66,30712
1612,74,30719
1613,182,30742
1614,29,30744
1615,29,30749
1616,167,30753
1617,90,30757
1618,97,30771
1619,114,30775
1620,116,30776
1621,20,30780
1622,145,30782
1623,38,30790
1624,33,30792
1625,21,30793
1626,53,30799
1627,133,30808
1628,193,30814
1629,88,30816
1630,59,30831
1631,94,30844
1632,9,55157
1633,101,55160
1634,216,55162
1635,60,55165
1636,65,55168
1637,103,55194
1638,176,55196
1639,13,55202
1640,96,55209
1641,216,55212
1642,109,55216
1643,216,55226
1644,40,55233
1645,52,55234
1646,185,55262
1647,123,55268
1648,178,55270
1649,91,55271
1650,114,55273
1651,43,55285
1652,61,55295
1653,89,55304
1654,26,55308
1655,112,55309
1656,47,55320
1657,33,55323
1658,131,55331
1659,136,55341
1660,26,55344
1661,107,55348
1662,167,55349
1663,31,55350
1664,85,50235
1665,116,50237
1666,55,50245
1667,72,50246
1668,207,50247
1669,22,50249
1670,73,50251
1671,24,50255
1672,29,50257
1673,146,50269
1674,39,50274
1675,38,50276
1676,93,50279
1677,158,50280
1678,112,50285
1679,66,50292
1680,167,50294
1681,33,50295
1682,118,50303
1683,105,50304
1684,33,50307
1685,35,50309
1686,49,50312
1687,2,50314
1688,28,50315
1689,103,50320
1690,105,50321
1691,36,50326
1692,51,50331
1693,56,50332
1694,71,50340
1695,29,50345
1696,24,40513
1697,48,40523
1698,178,40526
1699,193,40529
1700,216,40534
1701,28,40544
1702,26,40547
1703,66,40551
1704,174,40557
1705,32,40558
1706,17,40560
1707,66,40562
1708,31,40574
1709,164,40580
1710,130,40583
1711,145,40587
1712,185,40591
1713,57,40595
1714,130,40596
1715,83,40597
1716,26,40599
1717,149,40612
1718,88,40613
1719,188,40632
1720,162,40634
1721,12,40645
1722,128,40649
1723,94,40651
1724,162,40656
1725,24,40664
1726,59,40670
1727,44,40671
1728,73,57792
1729,203,57793
1730,36,57794
1731,162,57797
1732,138,57800
1733,46,57801
1734,101,57803
1735,56,57804
1736,32,57806
1737,114,57807
1738,94,57808
1739,101,57810
1740,73,57811
1741,202,57812
1742,130,57813
1743,124,57814
1744,75,57816
1745,56,57817
1746,19,57819
1747,38,57823
1748,103,57824
1749,124,57826
1750,124,57827
1751,110,57829
1752,97,57830
1753,168,57835
1754,125,57836
1755,129,57837
1756,188,57839
1757,81,57840
1758,59,57842
1759,66,57843
1760,10,2398
1761,12,2407
1762,98,2431
1763,158,2444
1764,21,2468
1765,78,2547
1766,33,2552
1767,15,2652
1768,79,2660
1769,133,2725
1770,113,2755
1771,61,2776
1772,60,2785
1773,54,2803
1774,147,2812
1775,193,2824
1776,139,2831
1777,174,2862
1778,70,3081
1779,58,3142
1780,14,3185
1781,167,3200
1782,85,3201
1783,164,3265
1784,10,3278
1785,145,3308
1786,26,3345
1787,185,3372
1788,78,3421
1789,10,3429
1790,8,3450
1791,23,3452
1792,89,42776
1793,99,42782
1794,38,42784
1795,20,42808
1796,60,42809
1797,131,42810
1798,48,42820
1799,13,42827
1800,115,42829
1801,81,42839
1802,39,42847
1803,71,42857
1804,32,42871
1805,49,42905
1806,146,42906
1807,99,42911
1808,31,42917
1809,188,42918
1810,20,42919
1811,147,42926
1812,164,42928
1813,133,42937
1814,164,42941
1815,178,42943
1816,208,42944
1817,8,42968
1818,70,42976
1819,74,42981
1820,83,43001
1821,138,43002
1822,164,43008
1823,167,43013
1824,204,35920
1825,76,35927
1826,71,35934
1827,78,35937
1828,9,35944
1829,9,35954
1830,55,35962
1831,202,35976
1832,96,35980
1833,149,35982
1834,115,36021
1835,31,36025
1836,32,36041
1837,25,36042
1838,2,36053
1839,36,36057
1840,68,36069
1841,139,36081
1842,190,36083
1843,208,36088
1844,208,36091
1845,172,36105
1846,203,36108
1847,16,36117
1848,78,36119
1849,142,36128
1850,60,36130
1851,29,36156
1852,46,36160
1853,62,36169
1854,32,36177
1855,64,36183
1856,101,20486
1857,98,20488
1858,112,20520
1859,116,20566
1860,28,20619
1861,54,20682
1862,33,20791
1863,118,20949
1864,160,20995
1865,31,21093
1866,24,21105
1867,193,21122
1868,142,21305
1869,66,21365
1870,81,21434
1871,143,21477
1872,164,21488
1873,185,21519
