,pagerank,vertex
368,4.055872523e-06,28728
369,1.207796504e-05,28730
370,6.607222986e-06,28736
371,1.047259411e-05,28739
372,7.716701475e-06,28740
373,6.537121408e-06,28768
374,3.156705588e-06,28781
375,1.54309073e-05,28784
376,7.736585758e-06,28792
377,1.238920868e-05,28796
378,1.405712101e-05,28797
379,1.302286e-05,28801
380,1.565619459e-05,28848
381,1.012317625e-05,28874
382,9.173546459e-06,28906
383,1.126490861e-05,28923
384,3.092736506e-06,11961
385,5.241946837e-06,11990
386,1.191848787e-05,11992
387,9.819890693e-06,12086
388,1.465612331e-05,12129
389,1.207098194e-05,12174
390,9.093791959e-06,12214
391,1.694972707e-05,12258
392,5.389668786e-06,12340
393,1.760257328e-05,12351
394,1.198262089e-05,12358
395,6.662457508e-06,12470
396,9.420316928e-06,12471
397,1.643232463e-05,12492
398,7.191425993e-06,12527
399,1.504422562e-05,12544
400,5.59174623e-06,12595
401,4.993552011e-06,12638
402,3.551075679e-06,12702
403,1.415722454e-05,12725
404,1.207405421e-05,12776
405,1.57921022e-05,12789
406,1.920531395e-05,12802
407,1.047315618e-05,12820
408,9.517862054e-06,12870
409,1.382378105e-05,12873
410,6.915039194e-06,12947
411,3.249768042e-06,12978
412,9.232183402e-06,12982
413,8.459549463e-06,12997
414,2.2678405e-05,13012
415,6.735763236e-06,13044
416,1.209210041e-05,34317
417,1.077605702e-05,34319
418,1.587754741e-05,34321
419,1.940044967e-05,34326
420,1.304067337e-05,34345
421,1.833840724e-05,34360
422,2.081882121e-05,34366
423,1.313244866e-05,34370
424,2.482011951e-05,34373
425,1.075105683e-05,34410
426,1.154502297e-05,34413
427,1.246586453e-05,34414
428,1.595362119e-05,34422
429,1.716405495e-05,34430
430,1.196184803e-05,34431
431,2.194763874e-05,34433
432,1.821044862e-05,34441
433,1.574697308e-05,34447
434,2.753697663e-05,34450
435,2.005814895e-05,34452
436,2.029853022e-05,34463
437,1.854631228e-05,34469
438,8.914755199e-06,34493
439,1.410400546e-05,34496
440,1.349488502e-05,34499
441,2.635489363e-05,34501
442,1.428424548e-05,34507
443,8.942575732e-06,34509
444,1.979077933e-05,34524
445,1.848259308e-05,34527
446,2.139734352e-05,34541
447,2.249770478e-05,34546
448,1.789705857e-05,11118
449,2.086984932e-05,11134
450,1.251050617e-05,11143
451,2.235116881e-05,11156
452,1.95202083e-05,11166
453,1.204430737e-05,11170
454,1.142421206e-05,11193
455,2.157684867e-05,11212
456,1.920724208e-05,11220
457,1.047261321e-05,11230
458,1.174277349e-05,11251
459,7.98351266e-06,11267
460,2.097144352e-05,11294
461,1.284358495e-05,11295
462,7.29109388e-06,11296
463,1.096557753e-05,11298
464,1.561311001e-05,11329
465,1.590668944e-05,11334
466,8.994859854e-06,11350
467,2.249023055e-05,11356
468,2.020368447e-05,11361
469,7.612641184e-06,11376
470,1.233349485e-05,11382
471,1.624379547e-05,11383
472,9.645654245e-06,11402
473,7.389656275e-06,11419
474,1.143460031e-05,11432
475,1.869938933e-05,11441
476,1.721671288e-05,11448
477,1.096126107e-05,11480
478,1.756548409e-05,11489
479,1.266800518e-05,11519
480,6.232519354e-06,52875
481,9.434915228e-06,52879
482,4.043678018e-06,52881
483,1.356208668e-05,52886
484,9.52832761e-06,52888
485,1.118693399e-05,52890
486,9.685732039e-06,52892
487,6.273229701e-06,52894
488,5.374329248e-06,52895
489,1.136764968e-05,52896
490,6.257337645e-06,52898
491,2.00243685e-05,52905
492,4.77453932e-06,52907
493,1.212476582e-05,52908
494,1.653912295e-05,52912
495,4.575964795e-06,52914
496,4.278849701e-06,52918
497,1.428864744e-05,52920
498,3.96791711e-06,52921
499,5.537596735e-06,52922
500,3.392854524e-06,52923
501,1.309967956e-05,52929
502,6.066032256e-06,52935
503,6.268245215e-06,52942
504,1.137905565e-05,52944
505,8.653250916e-06,52951
506,5.813115877e-06,52956
507,2.397306162e-05,52961
508,6.719469638e-06,52969
509,1.053885899e-05,52972
510,1.110107041e-05,52975
511,6.976658369e-06,52979
512,2.121630496e-05,13228
513,1.583769335e-05,13239
514,1.511728351e-05,13248
515,1.312260065e-05,13253
516,1.312649692e-05,13291
517,1.830817746e-05,13312
518,1.13765409e-05,13316
519,1.38219184e-05,13323
520,2.682386366e-05,13328
521,1.609548963e-05,13355
522,1.712051744e-05,13361
523,1.247877572e-05,13369
524,1.515635813e-05,13375
525,2.452404078e-05,13381
526,1.679979869e-05,13392
527,2.033367127e-05,13400
528,1.97374211e-05,13407
529,1.712515223e-05,13411
530,8.990463357e-06,13415
531,2.888607014e-05,13417
532,1.529616929e-05,13419
533,1.454531321e-05,13432
534,1.470803727e-05,13463
535,2.633823533e-05,13464
536,5.527062604e-05,13467
537,1.088391309e-05,13468
538,1.426535073e-05,13472
539,2.311023491e-05,13487
540,1.827522283e-05,13503
541,3.031035703e-05,13506
542,1.56235692e-05,13517
543,1.757051723e-05,13518
544,1.211433209e-05,10563
545,2.208308069e-05,10572
546,1.753088145e-05,10588
547,8.486831575e-06,10598
548,9.336626135e-06,10620
549,3.758027742e-05,10622
550,2.573343227e-05,10628
551,3.595554153e-05,10660
552,2.983804916e-05,10667
553,1.204433556e-05,10675
554,2.906531336e-05,10687
555,9.883112398e-06,10694
556,1.8913639e-05,10734
557,1.847972999e-05,10740
558,1.478764534e-05,10763
559,1.409596189e-05,10768
560,1.763386717e-05,10786
561,1.142767996e-05,10793
562,2.175966256e-05,10794
563,1.099280416e-05,10798
564,1.607550075e-05,10810
565,1.623506614e-05,10816
566,1.618636634e-05,10822
567,2.138233867e-05,10825
568,1.74397901e-05,10836
569,2.156363007e-05,10843
570,6.970729828e-06,10850
571,2.319053237e-05,10867
572,1.00600646e-05,10871
573,1.965571028e-05,10907
574,2.243910785e-05,10916
575,2.975041753e-05,10958
576,1.864594378e-05,8537
577,2.426577521e-05,8539
578,2.166012746e-05,8541
579,1.499904192e-05,8543
580,2.547196164e-05,8544
581,9.40766131e-06,8557
582,2.677447446e-05,8562
583,1.732645796e-05,8563
584,2.434668568e-05,8567
585,1.162975877e-05,8574
586,2.92248842e-05,8579
587,3.26685149e-05,8583
588,1.416563282e-05,8587
589,3.276301868e-05,8590
590,2.448746091e-05,8597
591,4.238035763e-05,8602
592,1.444987811e-05,8612
593,2.32940547e-05,8615
594,1.961005182e-05,8617
595,6.713629409e-05,8618
596,1.88524009e-05,8628
597,2.177677561e-05,8640
598,2.390438385e-05,8657
599,1.290091768e-05,8670
600,3.579608529e-05,8672
601,2.058392056e-05,8675
602,2.196369678e-05,8676
603,2.008326192e-05,8681
604,1.589225394e-05,8682
605,2.675897667e-05,8684
606,1.817432349e-05,8693
607,2.078953185e-05,8697
608,8.898831766e-06,54005
609,1.06507614e-05,54006
610,5.434157629e-06,54007
611,5.515204975e-06,54008
612,1.69388386e-05,54013
613,8.957638784e-06,54014
614,1.221100047e-05,54015
615,1.08647364e-05,54020
616,1.049598541e-05,54023
617,1.675833846e-05,54026
618,4.068617272e-06,54028
619,3.837693839e-06,54030
620,6.21008212e-06,54031
