,partition,vertex
381,172,28874
382,108,28906
383,114,28923
384,97,47232
385,30,47239
386,73,47243
387,130,47244
388,172,47245
389,67,47249
390,124,47253
391,72,47254
392,160,47260
393,133,47261
394,216,47263
395,168,47264
396,32,47266
397,97,47268
398,117,47270
399,28,47271
400,99,47275
401,15,47276
402,91,47277
403,206,47292
404,148,47295
405,98,47298
406,192,47299
407,11,47303
408,14,47307
409,160,47311
410,54,47312
411,19,47314
412,15,47315
413,48,47316
414,109,47318
415,2,47321
416,38,11118
417,44,11134
418,30,11143
419,72,11156
420,37,11166
421,136,11170
422,108,11193
423,6,11212
424,174,11220
425,114,11230
426,76,11251
427,203,11267
428,183,11294
429,68,11295
430,54,11296
431,50,11298
432,216,11329
433,97,11334
434,216,11350
435,113,11356
436,166,11361
437,33,11376
438,101,11382
439,94,11383
440,188,11402
441,9,11419
442,164,11432
443,130,11441
444,167,11448
445,112,11480
446,73,11489
447,25,11519
448,147,8999
449,47,9028
450,40,9032
451,129,9072
452,174,9074
453,13,9096
454,93,9113
455,188,9114
456,16,9128
457,107,9139
458,61,9160
459,208,9164
460,147,9166
461,130,9170
462,31,9187
463,167,9192
464,2,9213
465,142,9221
466,50,9225
467,16,9226
468,85,9232
469,25,9238
470,147,9248
471,101,9254
472,54,9271
473,26,9272
474,45,9276
475,102,9278
476,56,9283
477,98,9290
478,21,9297
479,95,9322
480,63,39790
481,97,39793
482,13,39796
483,10,39797
484,37,39805
485,124,39807
486,145,39810
487,91,39812
488,66,39814
489,66,39816
490,8,39818
491,10,39823
492,72,39824
493,83,39836
494,15,39838
495,57,39839
496,174,39845
497,18,39846
498,98,39853
499,101,39859
500,70,39876
501,66,39878
502,116,39886
503,2,39889
504,14,39892
505,29,39894
506,107,39895
507,188,39899
508,40,39903
509,2,39907
510,26,39909
511,55,39913
512,144,27564
513,136,27566
514,147,27575
515,26,27588
516,28,27589
517,91,27590
518,78,27591
519,190,27600
520,142,27604
521,158,27606
522,185,27607
523,146,27608
524,78,27613
525,142,27617
526,178,27618
527,32,27623
528,149,27624
529,25,27625
530,68,27626
531,8,27630
532,142,27632
533,147,27633
534,63,27636
535,38,27641
536,79,27650
537,59,27656
538,172,27658
539,114,27665
540,70,27671
541,76,27673
542,60,27677
543,77,27689
544,81,8537
545,118,8539
546,149,8541
547,16,8543
548,10,8544
549,49,8557
550,16,8562
551,108,8563
552,133,8567
553,16,8574
554,147,8579
555,72,8583
556,103,8587
557,31,8590
558,20,8597
559,2,8602
560,38,8612
561,72,8615
562,182,8617
563,13,8618
564,147,8628
565,32,8640
566,5,8657
567,35,8670
568,10,8672
569,145,8675
570,75,8676
571,27,8681
572,26,8682
573,10,8684
574,24,8693
575,98,8697
576,91,13228
577,91,13239
578,28,13248
579,47,13253
580,139,13291
581,83,13312
582,14,13316
583,38,13323
584,54,13328
585,35,13355
586,96,13361
587,41,13369
588,112,13375
589,90,13381
590,108,13392
591,205,13400
592,8,13407
593,147,13411
594,148,13415
595,32,13417
596,14,13419
597,24,13432
598,176,13463
599,145,13464
600,216,13467
601,182,13468
602,8,13472
603,10,13487
604,168,13503
605,66,13506
606,99,13517
607,101,13518
608,97,18702
609,47,18736
610,56,18745
611,64,18757
612,5,18758
613,71,18809
614,131,18812
615,24,18815
616,101,18822
617,28,18846
618,145,18856
619,138,18865
620,114,18879
621,101,18881
622,139,18894
623,136,18931
624,174,18975
625,96,19009
626,37,19013
627,76,19021
628,61,19051
629,101,19087
630,15,19092
631,17,19104
632,78,19121
633,94,19131
634,168,19142
635,29,19177
636,30,19225
637,153,19240
638,64,19243
639,216,19244
640,88,14175
641,174,14183
642,20,14194
643,174,14199
644,95,14200
645,94,14201
646,58,14209
647,25,14210
648,23,14219
649,115,14230
650,208,14240
651,68,14269
652,47,14276
653,188,14280
654,35,14282
655,142,14291
656,62,14294
657,107,14307
658,216,14309
659,114,14311
660,105,14313
661,78,14319
662,182,14324
663,88,14337
664,47,14343
665,90,14347
666,103,14371
667,203,14375
668,29,14376
669,65,14380
670,112,14382
671,71,14399
672,128,6196
673,13,6204
674,41,6213
675,15,6217
676,101,6234
677,56,6235
678,31,6238
679,128,6271
680,13,6297
681,1,6309
682,202,6324
683,102,6345
684,216,6357
685,35,6379
686,4,6392
687,162,6407
688,118,6412
689,54,6413
690,115,6418
691,58,6419
692,93,6422
693,44,6440
694,20,6441
695,40,6446
696,35,6456
697,8,6474
698,82,6475
699,101,6495
700,26,6499
701,110,6504
702,168,6542
703,33,6543
704,78,9444
705,29,9453
706,188,9454
707,216,9457
708,202,9460
709,153,9463
710,160,9469
711,192,9478
712,49,9488
713,109,9489
714,122,9494
715,62,9499
716,45,9502
717,2,9510
718,188,9513
719,53,9518
720,4,9539
721,202,9543
722,24,9547
723,206,9548
724,93,9561
725,26,9562
726,133,9563
727,91,9577
728,78,9581
729,208,9583
730,99,9586
731,12,9591
732,67,9594
733,8,9595
734,55,9604
735,31,9610
736,54,26180
737,204,26182
738,10,26199
739,66,26202
740,25,26203
741,30,26204
742,77,26210
743,78,26220
744,24,26231
745,101,26235
746,147,26236
747,77,26238
748,216,26239
749,13,26242
750,11,26243
751,101,26245
752,26,26246
753,114,26253
754,216,26254
755,202,26262
756,39,26263
757,30,26275
758,167,26277
759,5,26286
760,24,26288
761,133,26291
762,20,26294
763,125,26296
764,88,26299
765,49,26303
766,139,26310
767,114,26312
768,216,34317
769,94,34319
770,208,34321
771,45,34326
772,147,34345
773,113,34360
774,167,34366
775,55,34370
776,12,34373
777,81,34410
778,35,34413
779,8,34414
780,53,34422
781,47,34430
782,158,34431
783,37,34433
784,94,34441
785,83,34447
786,50,34450
787,114,34452
788,96,34463
789,78,34469
790,0,34493
791,112,34496
792,5,34499
793,11,34501
794,164,34507
795,114,34509
796,162,34524
797,147,34527
798,35,34541
799,83,34546
800,206,39331
801,45,39335
802,39,39340
803,48,39345
804,2,39351
805,125,39354
806,129,39365
807,149,39369
808,4,39373
809,142,39378
810,17,39389
811,131,39394
812,1,39397
813,176,39398
814,85,39400
815,16,39401
816,59,39402
817,50,39404
818,10,39410
819,153,39420
820,14,39425
821,124,39427
822,56,39429
823,31,39430
824,72,39432
825,48,39442
826,188,39445
827,59,39446
828,208,39448
829,55,39463
830,115,39471
831,81,39475
832,68,45267
833,147,45272
834,87,45279
835,32,45283
836,147,45285
837,98,45292
838,130,45295
839,99,45301
840,12,45314
841,105,45317
842,148,45330
843,1,45353
844,24,45355
845,178,45376
846,207,45388
847,164,45391
848,190,45400
849,13,45407
850,85,45418
851,78,45419
852,25,45435
853,116,45439
854,21,45452
855,78,45458
856,28,45474
857,114,45478
858,147,45489
859,91,45490
860,142,45491
861,58,45500
862,105,45517
863,96,45519
864,19,58118
865,8,58119
866,216,58120
867,90,58121
868,41,58122
869,66,58124
870,129,58127
871,13,58139
872,129,58143
873,81,58145
874,90,58151
875,206,58160
876,172,58161
877,97,58164
878,35,58169
879,188,58175
880,48,58180
881,129,58194
882,174,58206
883,11,58210
884,168,58214
885,16,58219
886,153,58222
887,162,58233
888,129,58236
889,105,58240
890,148,58241
891,0,58245
892,56,58247
893,64,58250
894,32,58253
895,172,58260
896,112,14926
897,204,14934
898,24,14960
899,130,14962
900,166,14985
901,20,14988
902,87,15005
903,56,15018
904,33,15026
905,147,15041
906,18,15042
907,115,15048
908,142,15060
909,24,15067
910,176,15069
911,56,15077
912,138,15079
913,164,15086
914,70,15097
915,125,15110
916,17,15134
917,54,15158
918,131,15161
919,27,15168
920,77,15193
921,26,15213
922,130,15235
923,108,15248
924,208,15252
925,192,15257
926,19,15261
927,168,15278
928,188,36429
929,182,36458
930,60,36470
931,46,36477
932,57,36493
933,208,36501
934,130,36505
935,26,36506
936,44,36513
937,115,36520
938,29,36529
939,147,36531
940,101,36532
941,147,36546
942,208,36553
943,25,36575
944,25,36576
945,125,36613
946,14,36639
947,15,36651
948,48,36668
949,133,36669
950,130,36681
951,207,36687
952,125,36693
953,20,36697
954,206,36698
955,174,36700
956,44,36703
957,26,36704
958,41,36705
959,85,36707
960,94,38644
961,12,38649
962,164,38652
963,133,38655
964,99,38656
965,38,38660
966,142,38669
967,41,38670
968,55,38672
969,192,38674
970,90,38677
971,90,38680
972,193,38681
973,26,38686
974,118,38691
975,185,38695
976,112,38697
977,68,38711
978,94,38713
979,182,38717
980,162,38720
981,128,38722
982,190,38726
983,158,38727
984,64,38728
985,28,38729
986,14,38730
987,113,38731
988,193,38733
989,112,38734
990,36,38736
991,110,38740
992,138,11961
993,72,11990
994,99,11992
995,30,12086
996,40,12129
997,96,12174
998,142,12214
999,175,12258
1000,2,12340
1001,202,12351
1002,12,12358
1003,188,12470
1004,53,12471
1005,138,12492
1006,144,12527
1007,167,12544
1008,107,12595
1009,2,12638
1010,77,12702
1011,67,12725
1012,55,12776
1013,91,12789
1014,90,12802
1015,88,12820
1016,71,12870
1017,25,12873
1018,113,12947
1019,28,12978
1020,78,12982
1021,67,12997
1022,131,13012
1023,77,13044
1024,85,31529
1025,13,31537
1026,39,31540
1027,107,31542
1028,147,31548
1029,128,31553
1030,50,31557
1031,116,31558
1032,118,31561
1033,47,31564
1034,15,31576
1035,149,31578
1036,168,31580
1037,25,31589
1038,94,31592
1039,2,31598
1040,147,31599
1041,32,31618
1042,32,31627
1043,54,31632
1044,145,31635
1045,71,31636
1046,117,31638
1047,73,31639
1048,16,31644
1049,99,31645
1050,50,31646
1051,147,31650
1052,131,31658
1053,66,31659
1054,14,31662
1055,208,31668
1056,129,59351
1057,41,59352
1058,85,59353
1059,39,59354
1060,14,59355
1061,178,59356
1062,192,59357
1063,59,59358
1064,158,59359
1065,114,59360
1066,98,59361
1067,147,59362
1068,142,59363
1069,185,59364
1070,101,59366
1071,101,59367
1072,49,59369
1073,25,59374
1074,5,59375
1075,216,59376
1076,24,59377
1077,74,59378
1078,26,59379
1079,206,59380
1080,10,59381
1081,31,59382
1082,174,59383
1083,105,59384
1084,129,59385
1085,208,59387
1086,10,59389
1087,65,59390
1088,67,52875
1089,193,52879
1090,29,52881
1091,29,52886
1092,20,52888
1093,93,52890
1094,176,52892
1095,56,52894
1096,176,52895
1097,107,52896
1098,38,52898
1099,160,52905
1100,130,52907
1101,10,52908
1102,66,52912
1103,20,52914
1104,61,52918
1105,47,52920
1106,116,52921
1107,193,52922
1108,193,52923
1109,125,52929
1110,56,52935
1111,81,52942
1112,185,52944
1113,136,52951
1114,8,52956
1115,64,52961
1116,26,52969
1117,117,52972
1118,153,52975
1119,74,52979
1120,26,25775
1121,116,25783
1122,167,25789
1123,208,25790
1124,47,25792
1125,32,25805
1126,66,25809
1127,153,25810
1128,94,25811
1129,83,25821
1130,168,25822
1131,168,25833
1132,45,25842
1133,66,25848
1134,15,25853
1135,28,25857
1136,13,25859
1137,46,25861
1138,129,25867
1139,158,25875
1140,43,25879
1141,103,25880
1142,70,25881
1143,112,25886
1144,63,25888
1145,13,25894
1146,18,25895
1147,32,25903
1148,0,25906
1149,147,25908
1150,190,25912
1151,93,25917
1152,101,28256
1153,79,28266
1154,142,28273
1155,168,28274
1156,98,28276
1157,65,28285
1158,13,28287
1159,11,28290
1160,129,28298
1161,190,28303
1162,98,28304
1163,103,28308
1164,96,28314
1165,5,28318
1166,164,28320
1167,36,28321
1168,13,28324
1169,193,28329
1170,192,28346
1171,70,28357
1172,131,28359
1173,30,28363
1174,95,28365
1175,70,28382
1176,58,28391
1177,143,28399
1178,99,28403
1179,130,28405
1180,66,28409
1181,27,28413
1182,15,28424
1183,56,28428
1184,216,48973
1185,176,48974
1186,20,48975
1187,192,48980
1188,148,48981
1189,31,48986
1190,149,48987
1191,118,48988
1192,61,48990
1193,20,49009
1194,28,49011
1195,56,49012
1196,24,49017
1197,76,49018
1198,81,49023
1199,183,49024
1200,167,49026
1201,84,49027
1202,55,49032
1203,38,49040
1204,182,49042
1205,29,49043
1206,162,49044
1207,216,49045
1208,178,49046
1209,10,49049
1210,73,49050
1211,39,49054
1212,138,49055
1213,29,49056
1214,59,49057
1215,70,49065
1216,29,42796
1217,45,42798
1218,193,42805
1219,10,42811
1220,204,42813
1221,38,42814
1222,149,42818
1223,43,42821
1224,67,42823
1225,52,42825
1226,25,42828
1227,153,42834
1228,38,42851
1229,24,42858
1230,25,42865
1231,55,42867
1232,114,42868
1233,122,42873
1234,188,42874
1235,54,42879
1236,168,42885
1237,131,42887
1238,153,42893
1239,51,42894
1240,97,42897
1241,71,42899
1242,130,42901
1243,41,42902
1244,8,42907
1245,2,42925
1246,17,42935
1247,216,42936
1248,176,14410
1249,99,14421
1250,16,14424
1251,112,14430
1252,190,14434
1253,93,14435
1254,101,14446
1255,142,14473
1256,103,14490
1257,63,14498
1258,53,14502
1259,15,14532
1260,96,14538
1261,54,14542
1262,55,14558
1263,16,14591
1264,112,14611
1265,112,14631
1266,35,14638
1267,145,14660
1268,147,14700
1269,122,14705
1270,148,14712
1271,94,14788
1272,24,14789
1273,21,14805
1274,185,14808
1275,178,14818
1276,122,14836
1277,97,14855
1278,23,14869
1279,130,14873
1280,45,30848
1281,68,30849
1282,180,30853
1283,96,30855
1284,147,30857
1285,26,30866
1286,78,30872
1287,73,30880
1288,75,30885
1289,45,30886
1290,143,30888
1291,202,30894
1292,174,30904
1293,172,30910
1294,63,30912
1295,190,30913
1296,158,30929
1297,174,30930
1298,65,30932
1299,137,30936
1300,147,30939
1301,6,30940
1302,21,30944
1303,114,30954
1304,33,30963
1305,40,30964
1306,95,30965
1307,185,30968
1308,26,30969
1309,84,30975
1310,128,30977
1311,83,30983
1312,142,49819
1313,61,49821
1314,131,49823
1315,45,49828
1316,188,49835
1317,59,49842
1318,50,49848
1319,131,49849
1320,113,49855
1321,190,49856
1322,176,49857
1323,93,49862
1324,114,49863
1325,124,49877
1326,99,49881
1327,145,49884
1328,93,49889
1329,20,49891
1330,164,49894
1331,107,49895
1332,133,49903
1333,110,49915
1334,81,49921
1335,17,49923
1336,114,49924
1337,34,49927
1338,97,49933
1339,114,49935
1340,140,49936
1341,64,49939
1342,167,49942
1343,83,49947
1344,176,23833
1345,139,23876
1346,144,23880
1347,113,23885
1348,108,23897
1349,44,23926
1350,42,23935
1351,59,23953
1352,174,24014
1353,180,24016
1354,93,24022
1355,83,24048
1356,94,24067
1357,168,24076
1358,208,24082
1359,185,24103
1360,167,24137
1361,147,24165
1362,86,24166
1363,164,24179
1364,25,24196
1365,168,24201
1366,145,24239
1367,37,24271
1368,26,24289
1369,188,24324
1370,50,24363
1371,8,24400
1372,62,24421
1373,64,24426
1374,131,24443
1375,25,24508
1376,122,32269
1377,182,32270
1378,35,32272
1379,91,32274
1380,101,32280
1381,10,32287
1382,117,32291
1383,24,32301
1384,50,32306
1385,33,32309
1386,125,32311
1387,13,32324
1388,147,32329
1389,168,32344
1390,45,32345
1391,131,32347
1392,136,32349
1393,101,32352
1394,48,32354
1395,193,32356
1396,164,32357
1397,52,32360
1398,103,32363
1399,38,32367
1400,38,32370
1401,216,32379
1402,34,32380
1403,142,32383
1404,109,32384
1405,144,32389
1406,185,32392
1407,57,32397
1408,10,2398
1409,12,2407
1410,98,2431
1411,158,2444
1412,21,2468
1413,78,2547
1414,33,2552
1415,15,2652
1416,79,2660
1417,133,2725
1418,113,2755
1419,61,2776
1420,60,2785
1421,54,2803
1422,147,2812
1423,193,2824
1424,139,2831
1425,174,2862
1426,70,3081
1427,58,3142
1428,14,3185
1429,167,3200
1430,85,3201
1431,164,3265
1432,10,3278
1433,145,3308
1434,26,3345
1435,185,3372
1436,78,3421
1437,10,3429
1438,8,3450
1439,23,3452
1440,122,10563
1441,71,10572
1442,139,10588
1443,73,10598
1444,64,10620
1445,172,10622
1446,76,10628
1447,108,10660
1448,29,10667
1449,206,10675
1450,17,10687
1451,61,10694
1452,114,10734
1453,216,10740
1454,33,10763
1455,133,10768
1456,105,10786
1457,172,10793
1458,97,10794
1459,216,10798
1460,109,10810
1461,174,10816
1462,41,10822
1463,99,10825
1464,8,10836
1465,110,10843
1466,115,10850
1467,31,10867
1468,24,10871
1469,105,10907
1470,109,10916
1471,176,10958
1472,93,8409
1473,33,8485
1474,58,8497
1475,33,8533
1476,57,8545
1477,93,8561
1478,62,8601
1479,10,8613
1480,86,8645
1481,101,8658
1482,98,8679
1483,25,8680
1484,77,8704
1485,26,8719
1486,14,8748
1487,153,8765
1488,82,8786
1489,74,8796
1490,168,8824
1491,192,8833
1492,59,8882
1493,38,9090
1494,57,9105
1495,16,9144
1496,68,9163
1497,78,9171
1498,178,9172
1499,99,9186
1500,59,9193
1501,97,9200
1502,113,9207
1503,11,9231
1504,101,8404
1505,193,8405
1506,193,8408
1507,97,8412
1508,188,8414
1509,35,8424
1510,25,8429
1511,190,8432
1512,1,8433
1513,88,8436
1514,115,8438
1515,21,8450
1516,216,8453
1517,13,8459
1518,72,8466
1519,76,8467
1520,62,8469
1521,39,8482
1522,115,8483
1523,15,8491
1524,216,8492
1525,26,8498
1526,34,8502
1527,70,8503
1528,34,8513
1529,129,8514
1530,147,8516
1531,207,8518
1532,38,8522
1533,125,8523
1534,190,8524
1535,131,8534
1536,27,52233
1537,65,52239
1538,168,52240
1539,149,52241
1540,151,52243
1541,33,52244
1542,153,52245
1543,13,52246
1544,93,52249
1545,130,52253
1546,108,52254
1547,41,52258
1548,47,52265
1549,15,52268
1550,131,52272
1551,83,52275
1552,147,52286
1553,56,52295
1554,13,52296
1555,14,52300
1556,87,52307
1557,190,52308
1558,105,52311
1559,124,52319
1560,94,52322
1561,11,52323
1562,24,52326
1563,71,52327
1564,60,52328
1565,206,52333
1566,12,52336
1567,79,52338
1568,34,17758
1569,54,17761
1570,15,17769
1571,39,17770
1572,208,17786
1573,22,17792
1574,32,17794
1575,117,17800
1576,25,17803
1577,164,17857
1578,112,17866
1579,97,17874
1580,41,17893
1581,55,17927
1582,158,17962
1583,94,17994
1584,193,18005
1585,54,18009
1586,54,18160
1587,206,18173
1588,60,18199
1589,205,18206
1590,17,18223
1591,10,18234
1592,185,18261
1593,95,18283
1594,88,18286
1595,114,18335
1596,164,18344
1597,160,18366
1598,3,18384
1599,94,18386
1600,47,29989
1601,91,29994
1602,63,30000
1603,90,30017
1604,112,30027
1605,131,30029
1606,57,30034
1607,96,30039
1608,178,30043
1609,54,30052
1610,25,30053
1611,26,30055
1612,153,30057
1613,139,30063
1614,105,30068
1615,25,30069
1616,164,30070
1617,124,30072
1618,88,30077
1619,142,30078
1620,60,30080
1621,41,30094
1622,85,30109
1623,167,30115
1624,124,30118
1625,0,30120
1626,13,30121
1627,71,30127
1628,185,30128
1629,190,30136
1630,21,30137
1631,54,30138
1632,48,46523
1633,66,46526
1634,164,46527
1635,39,46528
1636,17,46529
1637,61,46533
1638,33,46552
1639,21,46561
1640,40,46565
1641,79,46588
1642,162,46592
1643,16,46596
1644,148,46598
1645,57,46602
1646,125,46615
1647,56,46616
1648,79,46625
1649,148,46626
1650,132,46645
1651,172,46646
1652,162,46651
1653,88,46659
1654,48,46660
1655,116,46661
1656,144,46664
1657,131,46665
1658,147,46666
1659,96,46667
1660,33,46672
1661,83,46676
1662,35,46678
1663,193,46680
1664,56,44268
1665,8,44271
1666,102,44289
1667,208,44295
1668,78,44300
1669,153,44328
1670,129,44332
1671,158,44337
1672,34,44338
1673,58,44369
1674,130,44372
1675,26,44375
1676,130,44390
1677,42,44391
1678,89,44402
1679,168,44430
1680,66,44432
1681,17,44442
1682,190,44461
1683,99,44493
1684,24,44524
1685,38,44543
1686,32,44550
1687,65,44563
1688,94,44577
1689,113,44585
1690,16,44602
1691,62,44605
1692,178,44616
1693,190,44625
1694,75,44627
1695,2,44646
1696,66,35820
1697,62,35829
1698,53,35837
1699,35,35846
1700,139,35849
1701,129,35852
1702,15,35865
1703,71,35868
1704,202,35875
1705,55,35878
1706,79,35933
1707,31,35935
1708,176,35940
1709,139,35941
1710,44,35943
1711,95,35965
1712,113,35969
1713,114,35983
1714,115,35992
1715,216,35996
1716,208,36002
1717,94,36009
1718,63,36016
1719,95,36061
1720,74,36066
1721,105,36068
1722,208,36073
1723,182,36092
1724,56,36099
1725,33,36115
1726,15,36120
1727,147,36125
1728,93,1829
1729,29,1839
1730,49,1872
1731,193,1876
1732,39,1879
1733,67,1885
1734,125,1887
1735,1,1889
1736,113,1921
1737,59,1932
1738,168,1949
1739,20,1952
1740,54,1989
1741,105,2032
1742,38,2067
1743,70,2070
1744,23,2079
1745,138,2085
1746,75,2087
1747,114,2116
1748,208,2140
1749,78,2185
1750,26,2251
1751,50,2257
1752,174,2300
1753,93,2332
1754,28,2336
1755,35,2387
1756,59,2390
1757,29,2453
1758,56,2477
1759,87,2497
1760,64,30538
1761,129,30541
1762,88,30545
1763,125,30548
1764,46,30549
1765,102,30555
1766,98,30562
1767,148,30563
1768,114,30570
1769,26,30571
1770,103,30575
1771,160,30582
1772,20,30587
1773,142,30592
1774,99,30596
1775,73,30597
1776,95,30601
1777,164,30607
1778,172,30609
1779,208,30613
1780,130,30627
1781,167,30629
1782,139,30632
1783,13,30634
1784,70,30635
1785,96,30640
1786,167,30654
1787,192,30657
1788,14,30660
1789,105,30663
1790,172,30681
1791,40,30682
1792,25,51573
1793,85,51575
1794,131,51576
1795,93,51578
1796,15,51579
1797,142,51580
1798,66,51581
1799,41,51582
1800,35,51583
1801,97,51585
1802,82,51590
1803,26,51592
1804,75,51593
1805,185,51595
1806,28,51601
1807,64,51602
1808,129,51607
1809,192,51608
1810,66,51611
1811,23,51613
1812,122,51614
1813,174,51617
1814,37,51618
1815,73,51622
1816,58,51628
1817,78,51641
1818,147,51642
1819,17,51644
1820,97,51647
1821,17,51648
1822,188,51656
1823,28,51664
1824,114,54005
1825,162,54006
1826,125,54007
1827,2,54008
1828,77,54013
1829,129,54014
1830,216,54015
1831,183,54020
1832,114,54023
1833,64,54026
1834,131,54028
1835,16,54030
1836,46,54031
1837,35,54033
1838,94,54037
1839,33,54038
1840,101,54052
1841,96,54053
1842,208,54057
1843,17,54059
1844,93,54062
1845,129,54064
1846,182,54066
1847,78,54068
1848,129,54074
1849,192,54077
1850,64,54082
1851,47,54086
1852,105,54088
1853,144,54089
1854,73,54091
1855,82,54092
1856,79,44241
1857,91,44245
1858,16,44252
1859,122,44258
1860,160,44259
1861,36,44263
1862,147,44264
1863,12,44275
1864,91,44280
1865,94,44287
1866,167,44288
1867,64,44297
1868,168,44298
1869,113,44303
1870,147,44313
1871,113,44314
1872,67,44318
1873,129,44320
