,betweenness_centrality,vertex
284,6.710009759e-06,19225
285,2.376081925e-05,19240
286,0.0,19243
287,2.798343378e-06,19244
288,6.738381821e-05,14175
289,5.457754635e-05,14183
290,0.000138396,14194
291,0.000164844,14199
292,0.000119077,14200
293,7.257529208e-05,14201
294,8.084692467e-05,14209
295,0.000108046,14210
296,6.873117861e-05,14219
297,8.685645478e-05,14230
298,4.824008122e-05,14240
299,4.691185008e-05,14269
300,3.19693889e-05,14276
301,0.000116528,14280
302,0.0001839,14282
303,8.382026303e-05,14291
304,6.820810819e-05,14294
305,0.000170512,14307
306,9.818224496e-05,14309
307,5.930121888e-05,14311
308,5.977817414e-05,14313
309,4.680269453e-05,14319
310,0.000117015,14324
311,0.000139143,14337
312,7.466963466e-05,14343
313,4.465387399e-05,14347
314,0.000236257,14371
315,9.075569171e-05,14375
316,7.001936077e-05,14376
317,0.000166853,14380
318,5.824290439e-05,14382
319,7.171371451e-05,14399
320,0.00017049,3343
321,0.00012807,3349
322,0.000190881,3355
323,0.000167429,3367
324,0.000122024,3376
325,9.001298946e-05,3395
326,0.000117103,3401
327,0.000215,3407
328,0.000189075,3410
329,9.863956279e-05,3418
330,0.000121428,3434
331,0.000101377,3458
332,0.000101558,3459
333,0.000111848,3465
334,0.000192938,3470
335,0.000151096,3500
336,0.000126393,3532
337,0.000103943,3574
338,0.000109798,3575
339,0.000265294,3577
340,0.000118824,3614
341,0.000160768,3620
342,0.00010528,3630
343,0.000168521,3640
344,0.000130882,3645
345,9.028960584e-05,3651
346,9.079093712e-05,3658
347,0.000136194,3679
348,9.907762362e-05,3680
349,0.000118216,3694
350,0.000149931,3695
351,8.771506339e-05,3700
352,0.000161609,6196
353,8.515911195e-05,6204
354,0.000190558,6213
355,0.000118325,6217
356,9.108552845e-05,6234
357,6.569873682e-05,6235
358,0.000138617,6238
359,0.000254639,6271
360,0.000123085,6297
361,8.252919058e-05,6309
362,0.000117677,6324
363,8.781672632e-05,6345
364,9.643168606e-05,6357
365,8.171001534e-05,6379
366,0.000133183,6392
367,0.000144946,6407
368,0.000217508,6412
369,0.000161601,6413
370,0.000337166,6418
371,0.000427933,6419
372,4.860106168e-05,6422
373,9.65525726e-05,6440
374,0.000185471,6441
375,0.000110135,6446
376,0.000265302,6456
377,0.000151104,6474
378,0.000125173,6475
379,7.055380471e-05,6495
380,0.000144186,6499
381,9.924820515e-05,6504
382,0.000316966,6542
383,0.000229541,6543
384,2.396837936e-05,58118
385,2.193156225e-05,58119
386,4.225203762e-06,58120
387,5.788342845e-06,58121
388,0.0,58122
389,6.586979102e-07,58124
390,3.532370475e-06,58127
391,1.329385712e-05,58139
392,2.384014195e-05,58143
393,1.252800428e-05,58145
394,4.639270568e-06,58151
395,4.662620543e-05,58160
396,4.110473166e-05,58161
397,1.37868486e-05,58164
398,0.0,58169
399,4.843076211e-06,58175
400,3.085749906e-06,58180
401,4.556658749e-06,58194
402,2.916966745e-05,58206
403,8.600272756e-06,58210
404,1.232718495e-06,58214
405,1.904691856e-05,58219
406,1.630545303e-05,58222
407,4.239857253e-05,58233
408,3.946447566e-06,58236
409,8.208526737e-05,58240
410,1.979191249e-06,58241
411,8.536891471e-06,58245
412,9.182029654e-06,58247
413,2.440249158e-05,58250
414,1.884547327e-06,58253
415,1.459543474e-05,58260
416,1.329407042e-05,26180
417,1.666864647e-06,26182
418,1.219869163e-05,26199
419,7.299491514e-06,26202
420,2.537304953e-06,26203
421,6.438343097e-06,26204
422,2.129420272e-05,26210
423,2.935756393e-05,26220
424,1.129231013e-05,26231
425,1.918753596e-05,26235
426,4.269840081e-06,26236
427,2.077477773e-06,26238
428,1.462918333e-05,26239
429,1.82182243e-06,26242
430,2.167407978e-06,26243
431,2.466413271e-06,26245
432,2.448994979e-06,26246
433,7.399242016e-06,26253
434,1.510272186e-05,26254
435,7.05754001e-06,26262
436,1.542580266e-05,26263
437,1.234353713e-05,26275
438,2.581422571e-06,26277
439,4.845185806e-06,26286
440,4.937563028e-05,26288
441,1.333548793e-05,26291
442,1.862649817e-05,26294
443,1.927451371e-05,26296
444,4.921231729e-06,26299
445,8.046846622e-07,26303
446,1.014151376e-05,26310
447,5.87444828e-05,26312
448,2.237443611e-06,11118
449,1.074338454e-05,11134
450,1.281510961e-05,11143
451,4.530716518e-06,11156
452,7.42199883e-06,11166
453,3.425603453e-06,11170
454,8.315351413e-06,11193
455,3.034134166e-05,11212
456,1.55097965e-05,11220
457,9.426340733e-06,11230
458,1.593502086e-05,11251
459,8.021223834e-06,11267
460,1.559474227e-05,11294
461,1.349281368e-05,11295
462,4.456466236e-06,11296
463,2.212281809e-05,11298
464,1.16143599e-05,11329
465,1.185299457e-05,11334
466,8.892747416e-06,11350
467,4.924892289e-05,11356
468,2.401725091e-06,11361
469,1.876412021e-06,11376
470,3.493500018e-06,11382
471,7.478023448e-06,11383
472,1.865869632e-05,11402
473,4.606655115e-06,11419
474,2.908048673e-06,11432
475,6.118674147e-06,11441
476,8.083162696e-06,11448
477,8.922838805e-06,11480
478,3.307880612e-06,11489
479,7.095556551e-06,11519
480,9.323869134e-06,28550
481,5.424688061e-07,28559
482,2.955873663e-06,28560
483,1.087097214e-06,28569
484,5.851763748e-07,28578
485,1.155816733e-05,28580
486,4.276701279e-06,28598
487,3.989725712e-06,28604
488,1.225362305e-05,28620
489,2.315547588e-05,28634
490,0.0,28641
491,5.591709427e-07,28663
492,1.241811173e-05,28676
493,1.278291082e-06,28680
494,2.462841045e-06,28696
495,4.887798423e-06,28701
496,0.0,28728
497,1.912846688e-05,28730
498,1.92790221e-06,28736
499,2.169629242e-05,28739
500,1.205590683e-05,28740
501,1.888473235e-06,28768
502,0.0,28781
503,1.213188922e-05,28784
504,5.500060393e-06,28792
505,3.719012664e-05,28796
506,5.343696847e-06,28797
507,4.487348682e-05,28801
508,4.317467287e-05,28848
509,1.749653564e-05,28874
510,0.0,28906
511,2.609774286e-05,28923
512,2.098304256e-05,39790
513,4.462084294e-05,39793
514,5.298033873e-05,39796
515,4.119263961e-05,39797
516,5.074758146e-05,39805
517,2.903926858e-05,39807
518,3.786192662e-05,39810
519,4.928482804e-05,39812
520,2.04813117e-05,39814
521,3.313029051e-05,39816
522,2.2911906e-05,39818
523,6.454648214e-06,39823
524,4.801278222e-05,39824
525,4.786745087e-06,39836
526,0.00010256,39838
527,5.169531262e-05,39839
528,1.778565954e-05,39845
529,1.166128417e-05,39846
530,5.579345533e-06,39853
531,0.000124188,39859
532,4.0055684e-05,39876
533,2.993354141e-05,39878
534,6.562505481e-05,39886
535,2.731814688e-05,39889
536,4.556281724e-05,39892
537,5.082808676e-05,39894
538,5.524674334e-06,39895
539,7.913751038e-05,39899
540,8.359665461e-05,39903
541,1.869070409e-05,39907
542,5.470890107e-05,39909
543,6.753728294e-06,39913
544,0.0,11961
545,7.139210571e-07,11990
546,3.384141801e-05,11992
547,0.0,12086
548,8.197718569e-07,12129
549,1.549769269e-06,12174
550,7.254509618e-07,12214
551,0.0,12258
552,9.752026989e-07,12340
553,2.857081612e-06,12351
554,0.0,12358
555,1.007959538e-06,12470
556,1.387081576e-06,12471
557,3.259483077e-06,12492
558,2.107810175e-05,12527
559,2.616231379e-06,12544
560,1.1379504e-06,12595
561,0.0,12638
562,0.0,12702
563,6.89038256e-07,12725
564,1.280464583e-05,12776
565,5.921385421e-06,12789
566,3.029699791e-06,12802
567,6.825162943e-07,12820
568,3.384141801e-05,12870
569,4.771787394e-06,12873
570,3.976993424e-06,12947
571,0.0,12978
572,3.976142505e-06,12982
573,6.70196588e-06,12997
574,5.386868839e-06,13012
575,2.527771396e-06,13044
576,3.310805499e-05,9444
577,1.224608762e-05,9453
578,1.956515417e-05,9454
579,5.387611267e-05,9457
580,1.204856059e-06,9460
581,2.724874795e-05,9463
582,2.979161701e-05,9469
583,1.688537809e-05,9478
584,3.714312101e-06,9488
585,1.464500311e-05,9489
586,3.517192623e-05,9494
587,3.518637847e-05,9499
588,0.000173007,9502
589,3.888252998e-05,9510
590,1.090002715e-05,9513
591,9.890727866e-06,9518
592,1.656961291e-05,9539
593,8.310811058e-06,9543
594,4.870261622e-05,9547
595,3.390864104e-06,9548
596,3.786290321e-05,9561
597,7.388399746e-06,9562
598,3.480628074e-05,9563
599,4.657508583e-06,9577
600,7.363938781e-05,9581
601,3.403734737e-05,9583
602,3.244734924e-05,9586
603,4.252464604e-05,9591
604,9.242966448e-06,9594
605,3.071315664e-06,9595
606,2.146751138e-05,9604
607,3.159283295e-05,9610
608,1.892284766e-05,29562
609,2.456991111e-05,29569
610,1.347926357e-05,29574
611,5.546568336e-06,29576
612,0.0,29580
613,4.338531643e-07,29583
614,5.897558391e-06,29588
615,1.404424443e-05,29590
616,0.0,29597
617,2.913403359e-05,29600
618,5.56645087e-06,29604
619,1.267249177e-05,29607
620,5.413584548e-05,29638
621,1.478516178e-05,29643
622,0.0,29645
623,0.0,29655
624,1.071160869e-06,29656
625,6.248234506e-06,29657
626,5.118777145e-06,29662
627,0.0,29674
628,5.153588534e-07,29677
629,1.735317275e-05,29683
630,1.327170868e-06,29685
631,4.939043511e-07,29692
632,6.668529771e-06,29693
633,1.44766692e-06,29698
634,6.64348975e-07,29699
635,3.986614349e-05,29700
636,8.689240937e-06,29705
637,0.0,29733
638,1.577926553e-06,29736
639,1.514029471e-05,29738
640,2.56779624e-06,8537
641,8.217948711e-06,8539
642,4.337457406e-05,8541
643,2.530711163e-05,8543
644,1.089659166e-05,8544
645,5.941131326e-06,8557
646,2.624677735e-05,8562
647,3.741186307e-06,8563
648,6.907182227e-05,8567
649,1.45436303e-05,8574
650,1.243661538e-05,8579
651,5.366551422e-05,8583
652,2.891458193e-06,8587
653,1.796755737e-05,8590
654,9.866595516e-06,8597
655,7.165177528e-05,8602
656,2.393133827e-06,8612
657,4.620386398e-06,8615
658,9.66187673e-06,8617
659,0.000107645,8618
660,8.643310836e-06,8628
661,4.937677408e-06,8640
662,9.175036924e-06,8657
663,2.339734314e-05,8670
664,2.520147195e-05,8672
665,1.363848168e-05,8675
666,3.260943367e-05,8676
667,8.090290819e-06,8681
668,5.102194697e-06,8682
669,2.664723999e-05,8684
670,1.46482465e-05,8693
671,1.055214412e-05,8697
672,7.724407376e-05,28080
673,0.000106897,28098
674,7.423493293e-05,28115
675,7.349314742e-05,28134
676,2.092708336e-05,28137
677,5.36811691e-05,28141
678,1.335816034e-05,28143
679,1.238085257e-05,28191
680,1.385951571e-05,28193
681,1.108562526e-05,28197
682,2.81794623e-05,28218
683,4.357444373e-05,28226
684,0.000113223,28230
685,2.76687223e-05,28232
686,2.487626106e-05,28235
687,1.10572269e-05,28237
688,2.944420684e-05,28240
689,3.147870539e-05,28253
690,4.46399446e-05,28254
691,7.45306996e-05,28262
692,0.000108216,28278
693,3.550620922e-05,28284
694,6.507106072e-05,28294
695,9.096292214e-05,28305
696,5.77313569e-05,28347
697,4.560297193e-05,28356
698,2.22954091e-05,28358
699,4.813105943e-05,28375
700,4.17213478e-05,28387
701,4.335365492e-05,28388
702,0.000101854,28411
703,1.279304192e-05,28418
704,0.000113124,17758
705,0.000143751,17761
706,0.000117278,17769
707,0.000121844,17770
708,0.000278759,17786
709,8.575891555e-05,17792
710,0.000192055,17794
711,4.910924272e-05,17800
712,3.080341436e-05,17803
713,0.000125121,17857
714,0.000119229,17866
715,8.500029041e-05,17874
716,0.000138341,17893
717,0.000128693,17927
718,7.174431675e-05,17962
719,0.000102636,17994
720,5.123272029e-05,18005
721,0.000275622,18009
722,0.00011143,18160
723,5.232343856e-05,18173
724,8.402340181e-05,18199
725,0.000154393,18206
726,0.000106191,18223
727,6.662485379e-05,18234
728,0.000104743,18261
729,0.000300689,18283
730,0.000544897,18286
731,0.000253302,18335
732,0.000103998,18344
733,0.000121392,18366
734,8.155535675e-05,18384
735,0.000162512,18386
736,9.367932906e-05,14926
737,7.256791162e-05,14934
738,8.510777016e-05,14960
739,6.978142082e-05,14962
740,0.000137103,14985
741,0.000103453,14988
742,5.904468321e-05,15005
743,0.000147009,15018
744,5.60622157e-05,15026
745,0.000224317,15041
746,8.187208604e-05,15042
747,9.974242192e-05,15048
748,7.108859161e-05,15060
749,4.856425788e-05,15067
750,7.771579475e-05,15069
751,7.099795614e-05,15077
752,9.330333064e-05,15079
753,6.927425714e-05,15086
754,8.204346861e-05,15097
755,9.585182595e-05,15110
756,0.000104552,15134
757,0.000105588,15158
758,0.000134401,15161
759,5.416442945e-05,15168
760,6.558704729e-05,15193
761,0.00013581,15213
762,7.450836938e-05,15235
763,8.315882126e-05,15248
764,0.000132098,15252
765,9.090361912e-05,15257
766,0.00014494,15261
767,9.839690023e-05,15278
768,8.114229865e-06,39331
769,2.67956539e-06,39335
770,2.591729361e-05,39340
771,3.202140171e-05,39345
772,3.278298895e-05,39351
773,9.270764484e-06,39354
774,3.024270062e-05,39365
775,2.413413855e-05,39369
776,3.436221138e-05,39373
777,0.0,39378
778,7.205824456e-06,39389
779,1.152587796e-05,39394
780,4.253760666e-06,39397
781,3.895726145e-05,39398
782,9.795854816e-06,39400
783,3.636291765e-05,39401
784,2.075803149e-05,39402
785,4.821371505e-05,39404
786,6.504997731e-06,39410
787,3.1185837e-05,39420
788,9.784270345e-06,39425
789,1.901171851e-05,39427
790,5.510218965e-05,39429
791,1.065536797e-05,39430
792,5.715629577e-06,39432
793,8.343330862e-05,39442
794,1.298932772e-05,39445
795,4.230163035e-05,39446
796,3.977888864e-05,39448
797,5.734537277e-05,39463
798,8.345781834e-06,39471
799,2.588849703e-05,39475
800,1.818781218e-06,27444
801,3.384141801e-05,27452
802,7.378586834e-06,27454
803,3.064739964e-05,27457
804,2.549320882e-06,27460
805,1.494750116e-05,27462
806,2.417131351e-05,27476
807,1.206508683e-05,27495
808,6.891396492e-05,27500
809,3.043416047e-05,27507
810,1.374381023e-06,27513
811,6.260220165e-06,27515
812,0.0,27539
813,2.181924722e-05,27543
814,4.054450308e-05,27547
815,6.952886802e-06,27558
816,1.644095054e-05,27560
817,2.32409891e-05,27567
818,2.786265329e-06,27568
819,2.867050721e-05,27569
820,1.102014388e-05,27570
821,6.076240104e-05,27571
822,1.805815617e-06,27576
823,8.087989554e-07,27577
824,0.0,27582
825,1.1998144e-05,27584
826,3.097555785e-05,27587
827,6.763833708e-07,27592
828,1.274312316e-06,27595
829,2.17907825e-06,27596
830,0.0,27598
831,4.374828689e-06,27616
832,3.122675469e-05,27564
833,5.428736802e-05,27566
834,7.783994265e-05,27575
835,1.49936607e-05,27588
836,7.8172496e-06,27589
837,4.912896443e-06,27590
838,5.912090756e-06,27591
839,4.83145172e-06,27600
840,2.580634782e-05,27604
841,1.159348638e-06,27606
842,1.465939327e-06,27607
843,5.473692162e-06,27608
844,3.325979462e-06,27613
845,6.571682118e-05,27617
846,1.150035394e-05,27618
847,1.420093529e-05,27623
848,2.312404334e-06,27624
849,3.579283908e-05,27625
850,9.496233923e-06,27626
851,3.792328578e-05,27630
852,5.698199917e-07,27632
853,4.219878684e-05,27633
854,1.025942176e-05,27636
855,6.831636809e-06,27641
856,6.764731842e-06,27650
857,2.782858231e-05,27656
858,4.636148235e-05,27658
859,5.38502674e-05,27665
860,2.492328698e-05,27671
861,1.145799035e-05,27673
862,9.19399102e-06,27677
863,4.392621884e-06,27689
864,3.127121901e-05,13228
865,8.688299379e-05,13239
866,7.833290156e-05,13248
867,3.988700459e-05,13253
868,2.628382775e-05,13291
869,3.409691529e-05,13312
870,4.298526115e-05,13316
871,3.506427723e-05,13323
872,0.000113824,13328
873,8.935519137e-05,13355
874,8.69780456e-05,13361
875,2.424753099e-05,13369
876,8.732076458e-05,13375
877,4.743778633e-05,13381
878,4.981999545e-05,13392
879,7.764696578e-05,13400
880,8.271731971e-05,13407
881,7.929807179e-05,13411
882,2.60430543e-05,13415
883,3.770915905e-05,13417
884,5.025978499e-05,13419
885,4.846417048e-05,13432
886,4.238852314e-05,13463
887,3.458500385e-05,13464
888,7.378120722e-05,13467
889,2.64024749e-05,13468
890,1.792200448e-05,13472
891,9.667038741e-05,13487
892,5.455829372e-05,13503
893,8.583323783e-05,13506
894,5.221489755e-05,13517
895,8.456927567e-05,13518
896,1.881528265e-06,46962
897,0.0,46963
898,9.121050669e-06,46965
899,1.161927894e-05,46967
900,1.585230358e-05,46968
901,3.151171525e-05,46970
902,6.133937716e-05,46974
903,4.053001934e-06,46975
904,3.492375518e-06,46982
905,0.0,46985
906,6.29557652e-05,46987
907,1.756449196e-05,46994
908,1.386575784e-05,46998
909,3.147683054e-06,47000
910,1.285964454e-06,47001
911,3.121500084e-06,47002
912,4.229077635e-05,47006
913,2.266940783e-05,47007
914,9.34152365e-06,47008
915,3.915552634e-05,47011
916,3.726189801e-05,47013
917,4.507726726e-06,47014
918,3.875523278e-06,47015
919,9.858045681e-07,47016
920,3.503871843e-05,47018
921,7.471574219e-06,47019
922,3.926688185e-05,47021
923,1.771306142e-06,47029
924,4.289415354e-06,47031
925,0.0,47032
926,6.443602445e-05,47035
927,5.564601491e-06,47040
928,5.484067785e-05,34317
929,7.309518543e-05,34319
930,4.35892035e-05,34321
931,0.000161775,34326
932,3.063031561e-05,34345
933,0.000107799,34360
934,0.000137627,34366
935,3.666069469e-05,34370
936,0.000160194,34373
937,2.456369309e-05,34410
938,5.948708709e-05,34413
939,5.815274003e-05,34414
940,7.468148722e-05,34422
941,1.550949981e-05,34430
942,8.663337533e-05,34431
943,3.832795628e-05,34433
944,7.412264802e-05,34441
945,4.958594324e-05,34447
946,0.000156134,34450
947,4.479280008e-05,34452
948,8.499940628e-05,34463
949,8.232836535e-05,34469
950,1.43481564e-05,34493
951,5.252951706e-05,34496
952,2.194690095e-05,34499
953,0.00014238,34501
954,4.573824625e-05,34507
955,3.497069996e-05,34509
956,7.93965133e-05,34524
957,8.284313051e-05,34527
958,7.97677542e-05,34541
959,4.689993719e-05,34546
960,8.650485074e-06,43218
961,2.080345663e-06,43228
962,0.000189002,43229
963,1.500893484e-06,43232
964,0.0,43236
965,1.053436114e-05,43246
966,4.932282179e-05,43253
967,0.0,43255
968,6.658960661e-06,43257
969,7.153470053e-07,43262
970,0.0,43266
971,2.342787667e-05,43268
972,9.60001265e-06,43272
973,2.377598635e-06,43275
974,5.254463219e-06,43279
975,3.063534831e-07,43284
976,8.213253185e-06,43285
977,1.756674664e-06,43289
978,6.952177611e-07,43290
979,1.479300987e-05,43297
980,1.406889719e-05,43307
981,6.311602849e-06,43308
982,2.188231689e-05,43318
983,3.87729898e-05,43319
984,6.257409846e-06,43324
985,2.953568417e-05,43325
986,4.847208158e-05,43326
987,9.747639895e-07,43328
988,3.805202214e-05,43332
989,6.096464197e-05,43333
990,0.000120826,43346
991,0.0,43348
992,0.0,30538
993,2.595080526e-05,30541
994,2.244384433e-06,30545
995,0.0,30548
996,5.018954405e-06,30549
997,4.211591025e-06,30555
998,1.497108129e-05,30562
999,0.0,30563
1000,1.922991072e-06,30570
1001,0.0,30571
1002,5.355519522e-06,30575
1003,2.936328769e-06,30582
1004,5.964728529e-07,30587
1005,5.008423677e-06,30592
1006,0.0,30596
1007,2.854353412e-06,30597
1008,1.311012588e-06,30601
1009,0.0,30607
1010,1.115168142e-05,30609
1011,0.0,30613
1012,1.976721476e-06,30627
1013,1.622344998e-06,30629
1014,0.0,30632
1015,6.27388063e-06,30634
1016,2.041690002e-06,30635
1017,3.78181273e-07,30640
1018,1.595638576e-05,30654
1019,6.672401205e-06,30657
1020,0.0,30660
1021,9.337191799e-07,30663
1022,9.295404967e-07,30681
1023,4.113415584e-06,30682
1024,0.000234436,14021
1025,0.000172459,14063
1026,0.000170429,14083
1027,0.000132139,14094
1028,0.000101393,14112
1029,0.000138745,14140
1030,0.000122079,14168
1031,8.302812181e-05,14192
1032,0.000108282,14270
1033,0.000171973,14284
1034,0.000110973,14303
1035,0.00011043,14349
1036,0.000110895,14388
1037,0.000163421,14389
1038,0.00018061,14406
1039,0.000124215,14415
1040,0.000104262,14484
1041,0.000213286,14506
1042,0.000206863,14515
1043,0.0001376,14519
1044,6.92105645e-05,14529
1045,0.000157265,14574
1046,9.845277608e-05,14597
1047,0.000191443,14612
1048,0.000108611,14621
1049,0.000109098,14645
1050,0.000121801,14666
1051,0.000141217,14720
1052,8.68796869e-05,14734
1053,9.920097694e-05,14764
1054,0.000226119,14772
1055,0.000112505,14790
1056,0.0,59351
1057,1.622291735e-05,59352
1058,0.0,59353
1059,1.528697123e-05,59354
1060,0.0,59355
1061,8.010249078e-06,59356
1062,2.875117573e-05,59357
1063,0.0,59358
1064,1.186111684e-05,59359
