,partition,vertex
255,92,58260
256,80,45267
257,145,45272
258,206,45279
259,158,45283
260,5,45285
261,88,45292
262,76,45295
263,7,45301
264,83,45314
265,13,45317
266,142,45330
267,114,45353
268,6,45355
269,153,45376
270,106,45388
271,49,45391
272,35,45400
273,88,45407
274,91,45418
275,7,45419
276,28,45435
277,42,45439
278,101,45452
279,17,45458
280,206,45474
281,77,45478
282,5,45489
283,79,45490
284,0,45491
285,58,45500
286,117,45517
287,34,45519
288,72,39790
289,105,39793
290,88,39796
291,2,39797
292,77,39805
293,206,39807
294,51,39810
295,79,39812
296,14,39814
297,14,39816
298,203,39818
299,159,39823
300,17,39824
301,105,39836
302,209,39838
303,179,39839
304,158,39845
305,19,39846
306,130,39853
307,184,39859
308,126,39876
309,14,39878
310,178,39886
311,18,39889
312,5,39892
313,9,39894
314,66,39895
315,71,39899
316,107,39903
317,114,39907
318,32,39909
319,58,39913
320,5,8537
321,92,8539
322,153,8541
323,54,8543
324,46,8544
325,92,8557
326,54,8562
327,194,8563
328,150,8567
329,18,8574
330,159,8579
331,115,8583
332,82,8587
333,95,8590
334,180,8597
335,184,8602
336,178,8612
337,8,8615
338,196,8617
339,88,8618
340,69,8628
341,158,8640
342,0,8657
343,141,8670
344,46,8672
345,44,8675
346,92,8676
347,135,8681
348,32,8682
349,150,8684
350,58,8693
351,130,8697
352,159,8999
353,7,9028
354,107,9032
355,125,9072
356,204,9074
357,88,9096
358,161,9113
359,71,9114
360,159,9128
361,66,9139
362,40,9160
363,220,9164
364,159,9166
365,224,9170
366,95,9187
367,210,9192
368,56,9213
369,147,9221
370,199,9225
371,108,9226
372,91,9232
373,142,9238
374,66,9248
375,206,9254
376,64,9271
377,32,9272
378,122,9276
379,145,9278
380,185,9283
381,130,9290
382,101,9297
383,102,9322
384,62,27564
385,54,27566
386,5,27575
387,185,27588
388,100,27589
389,79,27590
390,17,27591
391,35,27600
392,51,27604
393,136,27606
394,89,27607
395,9,27608
396,17,27613
397,0,27617
398,153,27618
399,158,27623
400,81,27624
401,7,27625
402,133,27626
403,2,27630
404,172,27632
405,159,27633
406,72,27636
407,102,27641
408,66,27650
409,178,27656
410,206,27658
411,107,27665
412,148,27671
413,62,27673
414,99,27677
415,99,27689
416,32,14175
417,158,14183
418,177,14194
419,93,14199
420,102,14200
421,122,14201
422,150,14209
423,46,14210
424,27,14219
425,76,14230
426,220,14240
427,133,14269
428,174,14276
429,204,14280
430,141,14282
431,147,14291
432,1,14294
433,10,14307
434,149,14309
435,77,14311
436,13,14313
437,7,14319
438,196,14324
439,132,14337
440,57,14343
441,94,14347
442,4,14371
443,107,14375
444,157,14376
445,37,14380
446,126,14382
447,165,14399
448,102,11118
449,52,11134
450,74,11143
451,17,11156
452,81,11166
453,54,11170
454,194,11193
455,64,11212
456,178,11220
457,172,11230
458,82,11251
459,107,11267
460,196,11294
461,80,11295
462,92,11296
463,59,11298
464,185,11329
465,194,11334
466,60,11350
467,105,11356
468,177,11361
469,160,11376
470,115,11382
471,10,11383
472,67,11402
473,206,11419
474,221,11432
475,220,11441
476,30,11448
477,126,11480
478,165,11489
479,0,11519
480,179,48617
481,77,48623
482,196,48630
483,77,48631
484,7,48635
485,129,48637
486,74,48641
487,79,48642
488,130,48648
489,79,48649
490,121,48650
491,83,48653
492,56,48654
493,221,48657
494,42,48658
495,220,48660
496,149,48662
497,222,48664
498,99,48669
499,102,48670
500,228,48671
501,135,48673
502,118,48675
503,4,48678
504,12,48684
505,184,48686
506,145,48691
507,48,48695
508,4,48696
509,40,48699
510,88,48700
511,228,48701
512,8,46962
513,99,46963
514,77,46965
515,64,46967
516,103,46968
517,222,46970
518,30,46974
519,35,46975
520,7,46982
521,150,46985
522,224,46987
523,185,46994
524,118,46998
525,35,47000
526,28,47001
527,114,47002
528,184,47006
529,81,47007
530,20,47008
531,158,47011
532,77,47013
533,32,47014
534,114,47015
535,101,47016
536,1,47018
537,52,47019
538,80,47021
539,62,47029
540,52,47031
541,46,47032
542,102,47035
543,209,47040
544,153,14926
545,53,14934
546,6,14960
547,56,14962
548,177,14985
549,180,14988
550,206,15005
551,7,15018
552,15,15026
553,159,15041
554,20,15042
555,15,15048
556,147,15060
557,6,15067
558,51,15069
559,22,15077
560,20,15079
561,81,15086
562,68,15097
563,142,15110
564,141,15134
565,84,15158
566,220,15161
567,31,15168
568,99,15193
569,67,15213
570,220,15235
571,129,15248
572,192,15252
573,209,15257
574,6,15261
575,180,15278
576,28,29562
577,85,29569
578,101,29574
579,180,29576
580,161,29580
581,20,29583
582,114,29588
583,200,29590
584,42,29597
585,0,29600
586,10,29604
587,41,29607
588,118,29638
589,7,29643
590,63,29645
591,76,29655
592,159,29656
593,159,29657
594,21,29662
595,190,29674
596,30,29677
597,158,29683
598,66,29685
599,103,29692
600,27,29693
601,160,29698
602,103,29699
603,165,29700
604,60,29705
605,68,29733
606,32,29736
607,155,29738
608,145,17646
609,0,17901
610,17,17987
611,24,18047
612,94,18170
613,114,18535
614,20,19267
615,185,19958
616,81,20250
617,150,20518
618,51,20824
619,1,20868
620,162,21075
621,104,21273
622,115,22531
623,126,23986
624,69,24202
625,32,24504
626,113,25167
627,100,26741
628,9,32745
629,69,32788
630,128,32967
631,199,33678
632,33,33744
633,132,34875
634,93,36103
635,42,37667
636,122,41368
637,130,92
638,27,117
639,29,133
640,79,13228
641,79,13239
642,221,13248
643,57,13253
644,161,13291
645,12,13312
646,132,13316
647,145,13323
648,84,13328
649,55,13355
650,72,13361
651,85,13369
652,126,13375
653,94,13381
654,178,13392
655,114,13400
656,2,13407
657,159,13411
658,84,13415
659,50,13417
660,5,13419
661,192,13432
662,51,13463
663,51,13464
664,108,13467
665,179,13468
666,2,13472
667,185,13487
668,33,13503
669,14,13506
670,4,13517
671,10,13518
672,88,54005
673,174,54006
674,34,54007
675,18,54008
676,99,54013
677,158,54014
678,108,54015
679,178,54020
680,67,54023
681,114,54026
682,207,54028
683,49,54030
684,132,54031
685,72,54033
686,62,54037
687,41,54038
688,92,54052
689,34,54053
690,192,54057
691,141,54059
692,200,54062
693,46,54064
694,159,54066
695,189,54068
696,125,54074
697,109,54077
698,37,54082
699,174,54086
700,13,54088
701,62,54089
702,199,54091
703,37,54092
704,108,34317
705,117,34319
706,192,34321
707,178,34326
708,1,34345
709,56,34360
710,30,34366
711,100,34370
712,31,34373
713,5,34410
714,60,34413
715,2,34414
716,92,34422
717,57,34430
718,203,34431
719,77,34433
720,128,34441
721,180,34447
722,199,34450
723,209,34452
724,68,34463
725,17,34469
726,3,34493
727,126,34496
728,34,34499
729,210,34501
730,99,34507
731,209,34509
732,174,34524
733,159,34527
734,43,34541
735,104,34546
736,141,28080
737,154,28098
738,85,28115
739,180,28134
740,145,28137
741,64,28141
742,32,28143
743,221,28191
744,115,28193
745,33,28197
746,114,28218
747,102,28226
748,28,28230
749,32,28232
750,194,28235
751,12,28237
752,141,28240
753,56,28253
754,224,28254
755,78,28262
756,88,28278
757,111,28284
758,29,28294
759,105,28305
760,172,28347
761,0,28356
762,184,28358
763,178,28375
764,189,28387
765,99,28388
766,15,28411
767,30,28418
768,145,6196
769,56,6204
770,85,6213
771,206,6217
772,115,6234
773,185,6235
774,46,6238
775,145,6271
776,56,6297
777,206,6309
778,15,6324
779,38,6345
780,185,6357
781,67,6379
782,62,6392
783,48,6407
784,159,6412
785,92,6413
786,103,6418
787,58,6419
788,68,6422
789,17,6440
790,180,6441
791,45,6446
792,67,6456
793,146,6474
794,37,6475
795,114,6495
796,32,6499
797,209,6504
798,222,6542
799,41,6543
800,5,39331
801,122,39335
802,66,39340
803,35,39345
804,18,39351
805,34,39354
806,84,39365
807,51,39369
808,62,39373
809,125,39378
810,141,39389
811,207,39394
812,114,39397
813,51,39398
814,91,39400
815,111,39401
816,121,39402
817,199,39404
818,5,39410
819,96,39420
820,210,39425
821,187,39427
822,185,39429
823,52,39430
824,8,39432
825,35,39442
826,46,39445
827,178,39446
828,192,39448
829,100,39463
830,63,39471
831,5,39475
832,113,30538
833,53,30541
834,32,30545
835,3,30548
836,110,30549
837,38,30555
838,130,30562
839,142,30563
840,77,30570
841,32,30571
842,200,30575
843,21,30582
844,180,30587
845,174,30592
846,7,30596
847,199,30597
848,102,30601
849,204,30607
850,184,30609
851,220,30613
852,220,30627
853,210,30629
854,159,30632
855,56,30634
856,76,30635
857,68,30640
858,210,30654
859,209,30657
860,44,30660
861,13,30663
862,184,30681
863,111,30682
864,26,19686
865,0,19695
866,149,19708
867,88,19837
868,59,19883
869,51,19933
870,197,20091
871,149,20120
872,72,20424
873,8,20694
874,108,20732
875,52,20772
876,88,21262
877,130,21405
878,126,21481
879,85,21549
880,43,21614
881,58,21662
882,131,21670
883,58,21838
884,69,21844
885,121,21878
886,135,21883
887,99,21970
888,74,22006
889,114,22013
890,184,22076
891,141,22123
892,206,22356
893,192,22426
894,6,22442
895,185,22450
896,5,7647
897,172,7666
898,85,7726
899,32,7734
900,206,7781
901,26,7789
902,103,7794
903,33,7796
904,2,7805
905,37,7824
906,154,7829
907,27,7836
908,68,7850
909,206,7889
910,55,7908
911,125,7925
912,161,7933
913,113,7948
914,105,7973
915,79,7977
916,0,8032
917,66,8034
918,161,8043
919,118,8051
920,66,8090
921,56,8106
922,224,8125
923,155,8193
924,54,8205
925,66,8209
926,159,8216
927,107,8236
928,51,23833
929,154,23876
930,42,23880
931,228,23885
932,129,23897
933,52,23926
934,26,23935
935,26,23953
936,187,24014
937,203,24016
938,68,24022
939,105,24048
940,62,24067
941,81,24076
942,192,24082
943,30,24103
944,30,24137
945,5,24165
946,130,24166
947,81,24179
948,0,24196
949,162,24201
950,51,24239
951,77,24271
952,38,24289
953,204,24324
954,199,24363
955,2,24400
956,29,24421
957,113,24426
958,207,24443
959,69,24508
960,107,3343
961,153,3349
962,51,3355
963,228,3367
964,5,3376
965,99,3395
966,32,3401
967,209,3407
968,180,3410
969,2,3418
970,130,3434
971,60,3458
972,0,3459
973,81,3465
974,161,3470
975,172,3500
976,104,3532
977,18,3574
978,102,3575
979,150,3577
980,64,3614
981,206,3620
982,154,3630
983,158,3640
984,1,3645
985,40,3651
986,206,3658
987,153,3679
988,118,3680
989,79,3694
990,185,3695
991,4,3700
992,184,15209
993,84,15229
994,150,15264
995,46,15270
996,41,15271
997,125,15272
998,59,15282
999,32,15300
1000,54,15304
1001,179,15335
1002,41,15338
1003,81,15351
1004,48,15356
1005,95,15393
1006,40,15398
1007,174,15407
1008,222,15438
1009,108,15443
1010,51,15464
1011,149,15469
1012,192,15512
1013,85,15527
1014,105,15629
1015,81,15640
1016,91,15682
1017,158,15704
1018,158,15713
1019,154,15719
1020,149,15747
1021,221,15748
1022,83,15751
1023,85,15779
1024,57,29989
1025,97,29994
1026,72,30000
1027,34,30017
1028,126,30027
1029,220,30029
1030,46,30034
1031,104,30039
1032,153,30043
1033,64,30052
1034,114,30053
1035,222,30055
1036,96,30057
1037,161,30063
1038,117,30068
1039,46,30069
1040,81,30070
1041,184,30072
1042,6,30077
1043,147,30078
1044,158,30080
1045,209,30094
1046,101,30109
1047,179,30115
1048,184,30118
1049,3,30120
1050,56,30121
1051,159,30127
1052,228,30128
1053,62,30136
1054,96,30137
1055,180,30138
1056,44,13364
1057,177,13382
1058,56,13428
1059,89,13435
1060,118,13437
1061,159,13440
1062,94,13445
1063,4,13446
1064,177,13456
1065,9,13473
1066,155,13492
1067,5,13504
1068,177,13508
1069,85,13511
1070,51,13533
1071,158,13541
1072,161,13546
1073,101,13557
1074,103,13574
1075,196,13576
1076,9,13582
1077,14,13584
1078,108,13593
1079,69,13628
1080,57,13636
1081,127,13654
1082,77,13656
1083,150,13659
1084,17,13662
1085,2,13678
1086,160,13680
1087,62,13682
1088,154,38644
1089,148,38649
1090,32,38652
1091,150,38655
1092,7,38656
1093,85,38660
1094,0,38669
1095,7,38670
1096,10,38672
1097,209,38674
1098,94,38677
1099,94,38680
1100,21,38681
1101,32,38686
1102,118,38691
1103,74,38695
1104,189,38697
1105,80,38711
1106,1,38713
1107,149,38717
1108,48,38720
1109,145,38722
1110,9,38726
1111,171,38727
1112,113,38728
1113,141,38729
1114,44,38730
1115,105,38731
1116,1,38733
1117,126,38734
1118,206,38736
1119,228,38740
1120,121,43218
1121,105,43228
1122,26,43229
1123,107,43232
1124,197,43236
1125,148,43246
1126,27,43253
1127,140,43255
1128,100,43257
1129,206,43262
1130,216,43266
1131,194,43268
1132,28,43272
1133,209,43275
1134,102,43279
1135,5,43284
1136,159,43285
1137,63,43289
1138,184,43290
1139,203,43297
1140,114,43307
1141,35,43308
1142,85,43318
1143,148,43319
1144,220,43324
1145,161,43325
1146,17,43326
1147,220,43328
1148,209,43332
1149,113,43333
1150,150,43346
1151,180,43348
1152,108,34024
1153,141,34033
1154,1,34039
1155,60,34043
1156,199,34046
1157,228,34047
1158,14,34065
1159,153,34070
1160,184,34074
1161,99,34081
1162,66,34090
1163,58,34101
1164,85,34107
1165,102,34116
1166,33,34123
1167,94,34125
1168,10,34126
1169,101,34131
1170,77,34134
1171,13,34139
1172,135,34149
1173,9,34162
1174,158,34169
1175,76,34171
1176,92,34172
1177,21,34178
1178,103,34181
1179,153,34188
1180,40,34194
1181,63,34205
1182,60,34210
1183,46,34223
1184,109,11961
1185,149,11990
1186,216,11992
1187,74,12086
1188,45,12129
1189,17,12174
1190,71,12214
1191,188,12258
1192,184,12340
1193,136,12351
1194,148,12358
1195,204,12470
1196,130,12471
1197,159,12492
1198,62,12527
1199,30,12544
1200,10,12595
1201,68,12638
1202,99,12702
1203,74,12725
1204,100,12776
1205,79,12789
1206,94,12802
1207,20,12820
1208,38,12870
1209,69,12873
1210,127,12947
1211,221,12978
1212,136,12982
1213,74,12997
1214,146,13012
1215,99,13044
1216,199,57792
1217,9,57793
1218,108,57794
1219,174,57797
1220,109,57800
1221,72,57801
1222,114,57803
1223,185,57804
1224,130,57806
1225,77,57807
1226,106,57808
1227,158,57810
1228,199,57811
1229,15,57812
1230,220,57813
1231,131,57814
1232,184,57816
1233,194,57817
1234,209,57819
1235,62,57823
1236,200,57824
1237,184,57826
1238,206,57827
1239,209,57829
1240,194,57830
1241,162,57835
1242,142,57836
1243,146,57837
1244,46,57839
1245,46,57840
1246,139,57842
1247,14,57843
1248,114,8404
1249,21,8405
1250,21,8408
1251,105,8412
1252,113,8414
1253,60,8424
1254,69,8429
1255,35,8432
1256,114,8433
1257,159,8436
1258,103,8438
1259,67,8450
1260,108,8453
1261,88,8459
1262,115,8466
1263,192,8467
1264,29,8469
1265,44,8482
1266,103,8483
1267,74,8491
1268,108,8492
1269,80,8498
1270,92,8502
1271,148,8503
1272,92,8513
1273,125,8514
1274,159,8516
1275,106,8518
1276,102,8522
1277,142,8523
1278,35,8524
1279,23,8534
1280,5,12456
1281,146,12478
1282,196,12519
1283,132,12543
1284,7,12603
1285,220,12656
1286,72,12657
1287,25,12706
1288,76,12709
1289,115,12730
1290,180,12734
1291,54,12786
1292,222,12854
1293,32,12858
1294,63,12866
1295,220,12885
1296,102,12901
1297,66,12912
1298,51,12926
1299,29,12953
1300,79,13032
1301,84,13064
1302,77,13098
1303,51,13210
1304,190,13232
1305,165,13246
1306,92,13274
1307,69,13313
1308,179,13324
1309,52,13351
1310,105,13461
1311,209,13514
1312,17,9444
1313,136,9453
1314,204,9454
1315,107,9457
1316,15,9460
1317,96,9463
1318,37,9469
1319,109,9478
1320,92,9488
1321,121,9489
1322,17,9494
1323,29,9499
1324,160,9502
1325,184,9510
1326,71,9513
1327,81,9518
1328,62,9539
1329,136,9543
1330,58,9547
1331,5,9548
1332,68,9561
1333,32,9562
1334,150,9563
1335,1,9577
1336,136,9581
1337,192,9583
1338,7,9586
1339,148,9591
1340,20,9594
1341,2,9595
1342,127,9604
1343,4,9610
1344,90,15558
1345,103,15563
1346,21,15591
1347,172,15592
1348,32,15606
1349,155,15609
1350,44,15614
1351,149,15637
1352,117,15647
1353,131,15660
1354,228,15662
1355,210,15679
1356,9,15685
1357,109,15688
1358,210,15692
1359,67,15722
1360,149,15739
1361,85,15743
1362,220,15749
1363,108,15752
1364,131,15769
1365,46,15785
1366,10,15786
1367,4,15798
1368,130,15818
1369,210,15822
1370,113,15844
1371,146,15852
1372,80,15858
1373,1,15860
1374,35,15868
1375,96,15872
1376,147,49819
1377,46,49821
1378,129,49823
1379,160,49828
1380,113,49835
1381,26,49842
1382,199,49848
1383,129,49849
1384,127,49855
1385,35,49856
1386,14,49857
1387,209,49862
1388,147,49863
1389,206,49877
1390,220,49881
1391,128,49884
1392,68,49889
1393,180,49891
1394,49,49894
1395,66,49895
1396,150,49903
1397,118,49915
1398,5,49921
1399,32,49923
1400,159,49924
1401,42,49927
1402,105,49933
1403,77,49935
1404,14,49936
1405,113,49939
1406,39,49942
1407,180,49947
1408,66,44241
1409,79,44245
1410,21,44252
1411,158,44258
1412,81,44259
1413,29,44263
1414,159,44264
1415,68,44275
1416,79,44280
1417,197,44287
1418,30,44288
1419,113,44297
1420,81,44298
1421,228,44303
1422,159,44313
1423,127,44314
1424,20,44318
1425,125,44320
1426,128,44321
1427,52,44323
1428,154,44326
1429,32,44330
1430,135,44333
1431,69,44336
1432,161,44341
1433,9,44346
1434,37,44356
1435,93,44358
1436,149,44361
1437,178,44363
1438,121,44365
1439,7,44367
1440,74,52875
1441,51,52879
1442,37,52881
1443,9,52886
1444,18,52888
1445,68,52890
1446,190,52892
1447,185,52894
1448,51,52895
1449,159,52896
1450,161,52898
1451,24,52905
1452,206,52907
1453,57,52908
1454,14,52912
1455,180,52914
1456,40,52918
1457,174,52920
1458,178,52921
1459,21,52922
1460,21,52923
1461,34,52929
1462,145,52935
1463,5,52942
1464,74,52944
1465,57,52951
1466,2,52956
1467,113,52961
1468,67,52969
1469,32,52972
1470,96,52975
1471,165,52979
1472,51,43710
1473,38,43714
1474,32,43718
1475,121,43729
1476,17,43730
1477,180,43734
1478,105,43738
1479,224,43740
1480,37,43741
1481,108,43743
1482,99,43746
1483,102,43748
1484,85,43751
1485,95,43752
1486,0,43753
1487,147,43755
1488,127,43756
1489,52,43759
1490,141,43768
1491,7,43769
1492,30,43770
1493,210,43776
1494,44,43777
1495,7,43779
1496,6,43783
1497,114,43788
1498,100,43790
1499,83,43791
1500,172,43793
1501,9,43796
1502,210,43798
1503,74,43800
1504,146,59351
1505,85,59352
1506,42,59353
1507,44,59354
1508,44,59355
1509,95,59356
1510,109,59357
1511,178,59358
1512,171,59359
1513,88,59360
1514,130,59361
1515,159,59362
1516,0,59363
1517,197,59364
1518,72,59366
1519,46,59367
1520,92,59369
1521,28,59374
1522,157,59375
1523,216,59376
1524,3,59377
1525,52,59378
1526,32,59379
1527,145,59380
1528,20,59381
1529,4,59382
1530,187,59383
1531,35,59384
1532,53,59385
1533,220,59387
1534,5,59389
1535,38,59390
1536,46,39767
1537,7,39798
1538,60,39831
1539,89,39856
1540,88,39868
1541,46,39888
1542,30,39901
1543,15,39933
1544,31,39937
1545,130,39941
1546,123,39942
1547,0,39967
1548,79,39975
1549,0,40011
1550,11,40023
1551,85,40170
1552,159,40219
1553,74,40227
1554,30,40267
1555,64,40329
1556,180,40333
1557,139,40336
1558,49,40411
1559,148,40419
1560,145,40436
1561,33,40440
1562,224,40453
1563,107,40472
1564,125,40528
1565,196,40561
1566,114,40563
1567,109,40569
1568,185,44268
1569,203,44271
1570,145,44289
1571,34,44295
1572,136,44300
1573,221,44328
1574,146,44332
1575,171,44337
1576,42,44338
1577,58,44369
1578,113,44372
1579,190,44375
1580,113,44390
1581,126,44391
1582,43,44402
1583,196,44430
1584,14,44432
1585,141,44442
1586,35,44461
1587,216,44493
1588,187,44524
1589,62,44543
1590,2,44550
1591,102,44563
1592,62,44577
1593,10,44585
1594,108,44602
1595,87,44605
1596,160,44616
1597,35,44625
1598,103,44627
1599,155,44646
1600,147,14410
1601,7,14421
1602,108,14424
1603,126,14430
1604,228,14434
1605,68,14435
1606,24,14446
1607,32,14473
1608,200,14490
1609,96,14498
1610,81,14502
1611,74,14532
1612,104,14538
1613,150,14542
1614,100,14558
1615,79,14591
1616,153,14611
1617,153,14631
1618,150,14638
1619,123,14660
1620,159,14700
1621,158,14705
1622,84,14712
1623,128,14788
1624,146,14789
1625,0,14805
1626,30,14808
1627,153,14818
1628,158,14836
1629,194,14855
1630,27,14869
1631,224,14873
1632,220,38902
1633,74,38905
1634,130,38926
1635,159,38928
1636,25,38938
1637,224,38944
1638,139,38968
1639,174,38977
1640,210,38984
1641,88,39002
1642,130,39011
1643,171,39013
1644,32,39016
1645,42,39017
1646,131,39042
1647,187,39068
1648,114,39084
1649,206,39106
1650,108,39140
1651,110,39195
1652,220,39241
1653,20,39247
1654,26,39252
1655,199,39265
1656,142,39268
1657,130,39290
1658,33,39310
1659,165,39320
1660,185,39329
1661,96,39346
1662,92,39366
1663,220,39380
1664,161,15203
1665,67,15239
1666,71,15371
1667,93,15511
1668,228,15617
1669,80,15626
1670,77,15708
1671,95,15726
1672,19,15776
1673,27,15889
1674,122,15892
1675,105,15895
1676,224,15925
1677,93,15963
1678,155,16065
1679,7,16093
1680,101,16363
1681,178,16369
1682,184,16488
1683,128,16541
1684,165,16553
1685,155,16700
1686,154,16703
1687,197,16791
1688,149,16809
1689,33,16827
1690,67,16842
1691,118,16853
1692,135,16895
1693,135,16924
1694,184,16954
1695,31,16983
1696,102,35820
1697,29,35829
1698,130,35837
1699,141,35846
1700,161,35849
1701,146,35852
1702,74,35865
1703,165,35868
1704,179,35875
1705,84,35878
1706,15,35933
1707,154,35935
1708,190,35940
1709,154,35941
1710,52,35943
1711,102,35965
1712,10,35969
1713,147,35983
1714,103,35992
1715,60,35996
1716,192,36002
1717,7,36009
1718,80,36016
1719,48,36061
1720,69,36066
1721,13,36068
1722,220,36073
1723,85,36092
1724,185,36099
1725,41,36115
1726,102,36120
1727,1,36125
1728,185,48973
1729,51,48974
1730,180,48975
1731,109,48980
1732,89,48981
1733,95,48986
1734,216,48987
1735,92,48988
1736,35,48990
1737,177,49009
1738,206,49011
1739,185,49012
1740,146,49017
1741,82,49018
1742,46,49023
1743,178,49024
1744,30,49026
1745,88,49027
1746,10,49032
1747,161,49040
1748,194,49042
1749,5,49043
1750,174,49044
1751,84,49045
1752,160,49046
1753,46,49049
1754,199,49050
1755,76,49054
1756,96,49055
1757,220,49056
1758,178,49057
1759,148,49065
1760,46,10563
1761,159,10572
1762,161,10588
1763,46,10598
1764,113,10620
1765,92,10622
1766,82,10628
1767,139,10660
1768,9,10667
1769,64,10675
1770,141,10687
1771,35,10694
1772,77,10734
1773,60,10740
1774,41,10763
1775,57,10768
1776,117,10786
1777,92,10793
1778,194,10794
1779,108,10798
1780,121,10810
1781,180,10816
1782,6,10822
1783,7,10825
1784,161,10836
1785,228,10843
1786,141,10850
1787,95,10867
1788,153,10871
1789,13,10907
1790,121,10916
1791,14,10958
1792,40,58492
1793,206,58493
1794,148,58494
1795,74,58495
1796,99,58496
1797,146,58498
1798,114,58499
1799,161,58501
1800,57,58503
1801,62,58504
1802,74,58505
1803,154,58507
1804,178,58510
1805,63,58511
1806,21,58512
1807,92,58513
1808,228,58515
1809,159,58516
1810,60,58519
1811,48,58520
1812,103,58521
1813,57,58522
1814,145,58524
1815,110,58525
1816,59,58526
1817,79,58527
1818,55,58528
1819,81,58529
1820,76,58530
1821,52,58531
1822,114,58532
1823,106,58533
1824,108,28256
1825,55,28266
1826,147,28273
1827,113,28274
1828,130,28276
1829,38,28285
1830,56,28287
1831,224,28290
1832,9,28298
1833,46,28303
1834,88,28304
1835,126,28308
1836,34,28314
1837,34,28318
1838,102,28320
1839,206,28321
1840,88,28324
1841,1,28329
1842,209,28346
1843,148,28357
1844,146,28359
1845,41,28363
1846,194,28365
1847,74,28382
1848,58,28391
1849,157,28399
1850,7,28403
1851,7,28405
1852,44,28409
1853,131,28413
1854,57,28424
1855,185,28428
1856,63,20506
1857,30,20511
1858,8,20513
1859,122,20523
1860,114,20529
1861,114,20534
1862,179,20545
1863,88,20569
1864,159,20595
1865,33,20601
1866,79,20612
1867,93,20625
1868,77,20657
1869,17,20679
1870,180,20685
1871,160,20718
1872,153,20725
1873,34,20726
