0,2.836204404e-05
1,6.715482364e-05
2,4.772656232e-05
3,0.000100913
4,3.809241866e-05
5,0.000104261
6,9.064248656e-05
7,7.991460985e-05
8,0.000220236
9,0.000208431
10,9.046635921e-05
11,0.000148274
12,0.000187759
13,0.000326096
14,0.000178781
15,4.022491941e-05
16,2.530522007e-05
17,0.00010404
18,0.000144085
19,4.336383226e-05
20,4.620303803e-05
21,0.000130616
22,0.000280762
23,2.416003476e-05
24,3.029556327e-05
25,0.000853709
26,0.000144514
27,8.182750296e-05
28,6.759048297e-05
29,0.000246363
30,0.000133774
31,3.723198375e-05
32,8.508937591e-05
33,0.000233935
34,3.91601021e-05
35,0.000461233
36,7.113104339e-05
37,8.381561834e-05
38,6.892547735e-05
39,8.551511515e-05
40,7.880059526e-05
41,0.000166324
42,0.000192854
43,6.682428786e-05
44,0.000337899
45,2.260596519e-05
46,0.000119981
47,0.000384529
48,1.503629353e-05
49,7.507583493e-05
50,6.866389507e-05
51,3.536247193e-05
52,2.646974641e-05
53,8.867679905e-05
54,0.000181891
55,0.000477312
56,0.00040901
57,0.000188049
58,0.000319729
59,0.000138113
60,8.875107779e-05
61,1.657764293e-05
62,0.000105276
63,5.32897947e-05
64,7.692860437e-05
65,1.890113055e-05
66,0.000113478
67,0.000228282
68,0.000118255
69,1.529840549e-05
70,9.329117965e-05
71,0.00015397
72,5.00894586e-05
73,4.543327328e-05
74,0.000752474
75,0.000198062
76,0.000143366
77,8.051696625e-05
78,0.000100274
79,0.000126778
80,0.000161
81,0.000155876
82,0.000104515
83,0.002080806
84,0.000344801
85,8.948692308e-05
86,3.399358917e-05
87,0.000111887
88,9.909784821e-05
89,2.358525598e-05
90,0.00023878
91,3.529786862e-05
92,0.000826176
93,0.000251009
94,9.769250592e-05
95,4.987054481e-05
96,8.936712952e-05
97,9.748488893e-05
98,0.000501887
99,7.861717527e-05
100,0.000145112
101,0.000155954
102,0.000212008
103,0.000320193
104,1.285965715e-05
105,4.490530967e-05
106,1.036656535e-05
107,0.000102444
108,0.00012633
109,5.324880138e-05
110,0.000196236
111,0.000141639
112,0.000224375
113,0.000314336
114,9.442779012e-05
115,0.000120703
116,0.00012089
117,8.914714817e-05
118,8.672800564e-05
119,5.951790204e-05
120,5.338920995e-05
121,8.360854168e-05
122,4.752122187e-05
123,8.152624746e-05
124,0.000122739
125,0.000242037
126,0.000427546
127,4.050243127e-05
128,1.719802448e-05
129,3.26588021e-05
130,0.000178348
131,0.00015049
132,0.000182781
133,3.2209351e-05
134,9.212586569e-05
135,9.358033771e-05
136,0.000114841
137,0.000165405
138,7.457032295e-05
139,3.861913791e-05
140,0.000285777
141,4.163328352e-05
142,0.000107353
143,0.000207397
144,2.846043434e-05
145,0.000133874
146,0.000145819
147,0.000106357
148,0.000245885
149,1.315494451e-05
150,0.000201418
151,0.000138907
152,2.857753418e-05
153,0.00017196
154,0.000100625
155,0.000124504
156,0.000170906
157,0.000182922
158,0.001603233
159,3.01709242e-05
160,0.000137874
161,0.000598032
162,0.00015485
163,3.630530595e-05
164,0.000770408
165,0.000457397
166,1.945167723e-05
167,0.000105884
168,0.000326872
169,0.000105424
170,0.000401786
171,2.472641914e-05
172,0.000239953
173,0.000115865
174,0.000610935
175,7.910280037e-05
176,3.55167124e-05
177,0.000396906
178,3.4819325e-05
179,0.000161063
180,6.278822876e-05
181,5.036182448e-05
182,0.000229875
183,0.000426539
184,3.899209648e-05
185,0.000295247
186,0.000149205
187,0.000413052
188,4.641415303e-05
189,8.863041947e-05
190,0.00024315
191,1.417645175e-05
192,2.110440577e-05
193,0.000191243
194,0.000165731
195,7.146455624e-05
196,4.439195677e-05
197,0.000160163
198,0.000414312
199,0.000466435
200,0.000260697
201,0.000144359
202,4.657319093e-06
203,4.751883738e-05
204,5.764365038e-05
205,0.000159724
206,0.000311109
207,6.96119454e-05
208,0.000512067
209,0.000157759
210,0.000156182
211,0.000719941
212,1.091503856e-06
213,0.000114783
214,8.934285089e-05
215,0.000195558
216,2.591457281e-05
217,0.000211518
218,2.775767551e-05
219,9.360862093e-05
220,0.000140688
221,6.53451386e-05
222,0.000227489
223,6.00393073e-05
224,0.000350025
225,0.000120235
226,0.000242151
227,3.387376768e-05
228,2.988867972e-05
229,2.302026898e-05
230,6.647799235e-05
231,2.378189751e-05
232,5.739421705e-05
233,7.367506309e-05
234,0.000273759
235,0.000139064
236,0.000540564
237,0.000112668
238,8.470918183e-05
239,0.000142636
240,5.152167233e-05
241,0.000411119
242,8.575965405e-05
243,3.606588692e-05
244,3.986620108e-05
245,0.000151839
246,0.000458282
247,5.180573399e-05
248,0.000109073
249,3.828917709e-05
250,0.000209412
251,0.000104231
252,0.000108544
253,0.000272937
254,2.420299412e-05
255,3.126770811e-05
256,7.585700464e-05
257,3.952692512e-05
258,1.916796114e-05
259,0.000241405
260,0.000160521
261,0.000354244
262,0.000156398
263,0.000424331
264,0.000314425
265,0.000167523
266,3.670628503e-05
267,5.926090911e-05
268,3.588214726e-05
269,0.000110508
270,4.075542691e-05
271,4.126032148e-05
272,5.115488098e-05
273,3.835476966e-05
274,0.000872313
275,0.000135065
276,4.093107794e-05
277,0.000149306
278,0.000140745
279,8.516042937e-05
280,0.000628797
281,9.414943318e-06
282,1.304531364e-05
283,4.953320289e-05
284,0.000181257
285,5.313470284e-05
286,0.00015705
287,6.113957889e-05
288,4.508880121e-05
289,0.000100655
290,0.0
291,0.000382159
292,8.825071246e-05
293,4.74012415e-05
294,2.731275466e-05
295,0.000202278
296,6.866766428e-05
297,0.000255702
298,3.192262007e-05
299,0.000383098
300,0.000607537
301,0.000417491
302,0.000123519
303,0.000226331
304,0.000157333
305,5.517373228e-05
306,9.885178665e-05
307,1.272554927e-05
308,0.000183104
309,0.000589958
310,2.478960683e-05
311,0.000175019
312,5.010813546e-05
313,1.853525963e-05
314,0.000219122
315,0.000609921
316,5.907045313e-05
317,7.955715197e-05
318,0.000420323
319,0.000132487
320,5.409351663e-05
321,0.000665535
322,4.336930997e-05
323,0.00033803
324,4.785227798e-05
325,0.000116476
326,0.000394789
327,2.476328527e-05
328,9.570962706e-05
329,5.319992386e-05
330,6.740456967e-05
331,0.00025114
332,3.423107921e-05
333,0.000134937
334,0.000107268
335,0.000179175
336,0.000467367
337,8.083786974e-05
338,2.605649952e-05
339,0.000127044
340,8.941318079e-05
341,0.000174207
342,0.000311206
343,5.322686028e-05
344,4.153978409e-05
345,7.414989092e-05
346,9.179077628e-05
347,0.000194655
348,0.00019081
349,0.000121824
350,4.165025605e-05
351,5.000795653e-05
352,0.000146334
353,6.578229544e-06
354,7.092144044e-05
355,0.000123585
356,0.000107132
357,6.403631163e-05
358,0.000201289
359,7.865254736e-05
360,2.075428941e-05
361,8.190520661e-05
362,9.150423677e-05
363,4.800947055e-05
364,7.157777374e-05
365,5.753687823e-05
366,0.00013427
367,5.583698892e-05
368,2.550465251e-05
369,0.000274117
370,3.024259233e-05
371,0.000553955
372,0.000179282
373,7.521559759e-05
374,0.000180248
375,0.000604937
376,5.331607681e-05
377,0.000297868
378,0.000116566
379,0.000207147
380,0.000232947
381,0.000119255
382,6.773073183e-05
383,0.000121133
384,7.346352896e-05
385,0.000144187
386,0.000122569
387,0.000501275
388,0.000491259
389,0.000120386
390,0.000137138
391,0.000986578
392,0.000547408
393,0.000159601
394,0.000163092
395,0.000308173
396,1.014950633e-05
397,0.000305086
398,0.000202061
399,0.00029424
400,9.914114884e-05
401,5.454590189e-05
402,0.000471389
403,0.00019788
404,5.520281003e-05
405,5.007045394e-05
406,0.000117077
407,0.000226307
408,0.000205006
409,0.000249927
410,4.615302584e-05
411,6.732317635e-05
412,0.000155746
413,0.00030778
414,0.000114664
415,9.429468109e-05
416,7.132854814e-05
417,0.000753201
418,0.000101829
419,0.00018243
420,0.000334569
421,0.000365691
422,0.000125747
423,0.000140942
424,0.000228341
425,1.943826105e-05
426,6.578915593e-05
427,0.000416752
428,3.754107439e-05
429,4.658973657e-05
430,0.000209351
431,5.080631469e-06
432,8.718754181e-05
433,7.00147995e-05
434,0.000140497
435,4.270702392e-05
436,5.753290147e-05
437,0.000151669
438,1.064594205e-05
439,6.235560323e-05
440,5.630281161e-05
441,0.0001367
442,0.000243716
443,7.011482685e-05
444,4.055131287e-05
445,5.693266879e-05
446,4.786019862e-05
447,0.000100083
448,0.000294291
449,0.000253315
450,0.000211419
451,0.00021514
452,3.023924119e-05
453,0.000196634
454,0.000265681
455,1.695358205e-05
456,0.000160084
457,8.942206875e-05
458,3.212283257e-05
459,6.662528569e-05
460,1.18502201e-05
461,0.000248409
462,0.000347313
463,0.000459624
464,0.000149395
465,0.0005262
466,6.013227609e-05
467,0.000330503
468,8.060620287e-05
469,0.000210778
470,0.00068414
471,1.280157192e-05
472,1.28063689e-05
473,4.327473892e-06
474,8.495839754e-05
475,2.885033208e-05
476,3.096480757e-05
477,4.563829488e-05
478,1.84809876e-05
479,5.045180098e-05
480,1.081646991e-06
481,1.236887748e-05
482,1.042504085e-05
483,3.52529963e-05
484,0.000119639
485,7.769116282e-05
486,5.715045746e-05
487,0.00012052
488,0.000136762
489,5.009331938e-05
490,0.000161619
491,2.947193763e-05
492,0.00013715
493,5.416416037e-05
494,7.796404944e-05
495,6.162625466e-05
496,2.945339735e-05
