,partition,vertex
289,15692,19545
290,5467,19547
291,5468,19549
292,11283,19550
293,10289,19552
294,5469,19554
295,5470,19555
296,15868,19559
297,2116,19561
298,11392,19565
299,10121,19566
300,10112,19567
301,1204,19572
302,15592,19575
303,5471,19579
304,5472,19580
305,5473,19581
306,11976,19585
307,10114,19586
308,1411,19588
309,2287,19593
310,5474,19596
311,15889,19606
312,1209,19607
313,2096,19610
314,10120,19613
315,15606,19618
316,15883,19619
317,14016,19625
318,5475,19631
319,5476,19635
320,5310,17825
321,1395,17827
322,5311,17829
323,14887,17831
324,1445,17833
325,14888,17834
326,12467,17837
327,11791,17853
328,16361,17854
329,1518,17855
330,12349,17856
331,15297,17857
332,3420,17858
333,5312,17861
334,12750,17862
335,10405,17866
336,12385,17867
337,1429,17873
338,9653,17877
339,13789,17878
340,10473,17879
341,3206,17880
342,5313,17882
343,1068,17887
344,5314,17888
345,3625,17890
346,5315,17892
347,5316,17893
348,1433,17902
349,9935,17904
350,5317,17913
351,96,17918
352,7704,13522
353,7706,13524
354,6975,13525
355,7703,13528
356,2768,13529
357,435,13530
358,6976,13533
359,2769,13536
360,2770,13539
361,2771,13540
362,7676,13549
363,2772,13550
364,2773,13551
365,7674,13552
366,2774,13557
367,298,13558
368,6974,13561
369,2775,13563
370,2776,13565
371,9219,13566
372,2777,13567
373,2778,13569
374,2779,13570
375,2780,13571
376,9143,13575
377,8706,13576
378,248,13577
379,386,13578
380,8693,13579
381,9133,13580
382,421,13582
383,416,13585
384,3749,18689
385,3750,18692
386,8405,18695
387,3751,18696
388,8404,18697
389,3752,18704
390,3753,18705
391,8392,18706
392,6347,18707
393,17,18710
394,6348,18711
395,3754,18712
396,8389,18716
397,8280,18728
398,8300,18730
399,8370,18733
400,3755,18734
401,6346,18739
402,8368,18740
403,8877,18743
404,6359,18745
405,3756,18746
406,3757,18748
407,3758,18751
408,5914,18754
409,3759,18755
410,8895,18757
411,7890,18759
412,8222,18760
413,8383,18761
414,8384,18763
415,3760,18770
416,2333,11112
417,2334,11114
418,2335,11116
419,2336,11117
420,4802,11119
421,2337,11120
422,7646,11122
423,2338,11123
424,5872,11130
425,5869,11133
426,6409,11135
427,2339,11136
428,6400,11138
429,9468,11141
430,2340,11142
431,2341,11143
432,8982,11146
433,2342,11147
434,2343,11148
435,4746,11151
436,2344,11154
437,289,11156
438,2345,11159
439,2346,11161
440,2347,11167
441,8924,11169
442,2348,11170
443,5403,11172
444,5833,11173
445,2349,11174
446,2350,11175
447,2351,11178
448,9211,12985
449,9006,12987
450,5562,12989
451,2666,12992
452,2667,12994
453,9203,12995
454,6901,12997
455,2668,13000
456,2669,13001
457,2670,13002
458,2671,13003
459,2672,13007
460,5640,13010
461,2673,13012
462,2674,13013
463,6977,13014
464,398,13017
465,2675,13018
466,6933,13019
467,2676,13020
468,2677,13021
469,6748,13024
470,2678,13025
471,2679,13027
472,2680,13033
473,9033,13035
474,5713,13036
475,9035,13038
476,8521,13042
477,5715,13049
478,6858,13055
479,2681,13060
480,14001,51575
481,7477,51576
482,8609,51577
483,14002,51578
484,14003,51582
485,14004,51583
486,14005,51587
487,14006,51588
488,14007,51590
489,14008,51591
490,14009,51592
491,605,51594
492,14010,51595
493,308,51596
494,14011,51597
495,14012,51599
496,14013,51602
497,14014,51604
498,14015,51606
499,14016,51609
500,14017,51611
501,14018,51613
502,2115,51614
503,14019,51615
504,14020,51616
505,14021,51617
506,14022,51618
507,2902,51622
508,143,51624
509,14023,51625
510,14024,51626
511,2543,51627
512,5159,16080
513,5160,16086
514,5161,16088
515,5162,16097
516,9953,16100
517,5163,16103
518,16265,16104
519,1109,16108
520,16268,16109
521,11974,16113
522,5164,16116
523,1265,16120
524,9688,16121
525,5165,16125
526,1150,16126
527,16404,16128
528,12645,16134
529,11023,16136
530,10169,16140
531,1420,16147
532,13028,16148
533,1423,16152
534,1419,16156
535,1152,16165
536,272,16167
537,11363,16168
538,5166,16169
539,16510,16182
540,5167,16184
541,5168,16185
542,15108,16187
543,5169,16192
544,12052,44059
545,15729,44063
546,8964,44065
547,1333,44066
548,8965,44067
549,15726,44070
550,13478,44071
551,3897,44074
552,13502,44075
553,8966,44077
554,15727,44080
555,15732,44083
556,15731,44087
557,15082,44089
558,8967,44091
559,3330,44092
560,1332,44093
561,13453,44095
562,4448,44097
563,2256,44099
564,2479,44101
565,15657,44103
566,13495,44104
567,359,44107
568,2040,44108
569,8968,44109
570,15654,44111
571,2148,44116
572,8969,44120
573,8970,44122
574,15615,44123
575,15613,44124
576,2227,32311
577,13216,32312
578,10876,32314
579,7235,32315
580,7236,32317
581,2137,32319
582,10887,32325
583,7237,32326
584,2206,32327
585,17312,32329
586,17314,32330
587,17271,32332
588,2207,32334
589,10880,32335
590,7238,32339
591,17273,32340
592,7239,32341
593,326,32343
594,2218,32345
595,7240,32349
596,13160,32354
597,7241,32361
598,2237,32364
599,7242,32367
600,1012,32369
601,338,32370
602,17225,32373
603,1881,32375
604,17223,32376
605,17222,32377
606,13272,32378
607,2520,32381
608,12233,45659
609,4322,45661
610,4052,45662
611,4015,45664
612,14694,45665
613,2154,45666
614,9179,45667
615,12238,45668
616,9180,45671
617,12228,45672
618,9181,45673
619,14700,45677
620,1384,45678
621,9182,45682
622,13198,45683
623,12237,45689
624,9183,45690
625,9184,45692
626,12232,45693
627,9185,45696
628,9186,45697
629,4027,45698
630,12253,45699
631,14689,45700
632,9187,45703
633,15172,45704
634,14691,45706
635,9188,45707
636,15171,45708
637,9189,45710
638,9190,45712
639,9191,45713
640,3675,54978
641,606,54980
642,9461,54983
643,9258,54985
644,15285,54986
645,15286,54992
646,15287,54993
647,15288,54997
648,15289,55000
649,15290,55001
650,15291,55002
651,3623,55003
652,3373,55004
653,15292,55006
654,3630,55009
655,15293,55010
656,15294,55011
657,15295,55012
658,9300,55013
659,15296,55014
660,9298,55016
661,15297,55017
662,15298,55022
663,15299,55023
664,15300,55024
665,3707,55026
666,15301,55027
667,8918,55028
668,8919,55029
669,15302,55030
670,15303,55033
671,15304,55035
672,4009,27670
673,1218,27671
674,10399,27673
675,1231,27674
676,6571,27678
677,1233,27682
678,3975,27684
679,10400,27686
680,5143,27691
681,4191,27693
682,520,27696
683,6573,27697
684,10401,27698
685,10402,27700
686,6562,27701
687,10403,27711
688,10404,27712
689,1047,27713
690,3463,27716
691,3462,27718
692,3335,27720
693,1139,27722
694,3647,27725
695,3438,27727
696,10405,27729
697,6574,27733
698,6575,27734
699,6578,27747
700,6576,27750
701,6579,27751
702,3526,27752
703,10406,27753
704,14820,29892
705,13850,29895
706,4230,29897
707,2798,29898
708,2660,29899
709,10618,29902
710,6895,29903
711,6896,29906
712,2795,29907
713,2792,29910
714,6897,29911
715,2683,29917
716,2793,29918
717,6898,29920
718,10623,29921
719,2773,29922
720,10619,29923
721,6899,29925
722,14706,29926
723,10620,29928
724,13772,29930
725,6900,29931
726,14746,29932
727,14748,29933
728,2809,29934
729,14753,29935
730,2807,29936
731,6901,29938
732,4088,29942
733,14749,29948
734,6902,29950
735,14743,29951
736,1147,2929
737,1148,2930
738,4006,2932
739,1149,2934
740,4008,2940
741,1146,2941
742,1144,2943
743,3971,2944
744,1155,2946
745,4007,2947
746,3998,2948
747,4001,2949
748,82,2950
749,1197,2951
750,3276,2952
751,1203,2953
752,1286,2954
753,1287,2955
754,1187,2956
755,1188,2957
756,83,2958
757,3974,2961
758,3205,2962
759,3204,2963
760,1189,2964
761,3210,2966
762,1190,2967
763,3956,2970
764,4339,2974
765,3298,2975
766,3967,2983
767,1191,2985
768,7536,51167
769,13854,51168
770,13855,51170
771,8743,51171
772,13856,51173
773,2766,51174
774,13857,51175
775,13858,51176
776,13859,51182
777,13860,51183
778,6599,51184
779,13861,51187
780,7341,51188
781,7343,51190
782,13862,51193
783,527,51194
784,8733,51195
785,13863,51196
786,13864,51197
787,4929,51198
788,8737,51199
789,13865,51201
790,13866,51202
791,13867,51205
792,13868,51206
793,13869,51207
794,13870,51208
795,3452,51210
796,2101,51213
797,9434,51214
798,9435,51216
799,13871,51219
800,14164,52019
801,5570,52020
802,4076,52021
803,14165,52022
804,14166,52023
805,14167,52027
806,9093,52029
807,14168,52030
808,14169,52033
809,14170,52034
810,14171,52035
811,9091,52036
812,14172,52037
813,14173,52039
814,14174,52042
815,259,52044
816,14175,52045
817,14176,52047
818,14177,52048
819,5715,52051
820,2671,52052
821,14178,52053
822,4849,52054
823,14179,52056
824,14180,52060
825,2719,52061
826,14181,52062
827,2736,52064
828,14182,52065
829,14183,52068
830,14184,52069
831,231,52071
832,10240,18332
833,1304,18338
834,2012,18339
835,2015,18350
836,9731,18355
837,11667,18359
838,5355,18361
839,11935,18363
840,9622,18366
841,10279,18369
842,12968,18372
843,5356,18378
844,10386,18382
845,871,18384
846,15824,18386
847,10264,18387
848,5357,18391
849,1295,18396
850,9927,18401
851,11756,18403
852,9910,18405
853,5358,18408
854,14,18409
855,5359,18413
856,2105,18414
857,13547,18415
858,523,18419
859,12189,18424
860,1076,18428
861,16147,18429
862,5360,18432
863,15712,18433
864,15302,43771
865,8925,43773
866,12030,43774
867,12028,43775
868,4451,43776
869,12041,43777
870,8926,43778
871,8927,43779
872,2550,43782
873,768,43784
874,12714,43787
875,8928,43789
876,8929,43791
877,12037,43797
878,14901,43799
879,8930,43800
880,12031,43803
881,8931,43810
882,14904,43811
883,1344,43813
884,381,43820
885,8932,43821
886,15308,43822
887,555,43827
888,12802,43828
889,15396,43829
890,13516,43830
891,15394,43831
892,8933,43833
893,1484,43835
894,8934,43839
895,3294,43840
896,6337,57075
897,16082,57076
898,16083,57077
899,16084,57081
900,16085,57082
901,6384,57084
902,16086,57087
903,16087,57088
904,16088,57090
905,579,57092
906,16089,57094
907,873,57095
908,16090,57096
909,872,57097
910,16091,57098
911,16092,57100
912,16093,57101
913,9470,57102
914,16094,57106
915,16095,57108
916,16096,57109
917,356,57110
918,4404,57111
919,16097,57112
920,16098,57113
921,875,57114
922,9476,57116
923,4165,57118
924,4701,57120
925,16099,57123
926,16100,57124
927,909,57129
928,14510,30581
929,2597,30588
930,10688,30590
931,6997,30594
932,6998,30596
933,6999,30599
934,7000,30601
935,14513,30603
936,7001,30609
937,14792,30612
938,7002,30613
939,2662,30616
940,7003,30619
941,7004,30621
942,14810,30623
943,7005,30626
944,7006,30628
945,14807,30629
946,2664,30630
947,7007,30631
948,2669,30632
949,14806,30634
950,14802,30637
951,408,30638
952,14803,30639
953,14809,30643
954,2573,30644
955,10695,30646
956,10694,30647
957,7008,30649
958,7009,30653
959,14793,30654
960,5713,21581
961,5644,21582
962,3461,21583
963,5653,21585
964,5714,21591
965,9769,21592
966,298,21593
967,9770,21594
968,3996,21596
969,5717,21598
970,1920,21605
971,5699,21606
972,9771,21607
973,5571,21609
974,5712,21611
975,5313,21618
976,9772,21619
977,2668,21620
978,9773,21621
979,5684,21626
980,5685,21628
981,2099,21631
982,9774,21634
983,417,21636
984,1418,21637
985,5683,21638
986,9775,21640
987,5711,21642
988,9776,21644
989,9777,21646
990,5719,21647
991,9778,21649
992,8824,43027
993,8825,43028
994,13677,43029
995,11959,43030
996,1329,43031
997,8826,43032
998,15700,43036
999,1328,43037
1000,13684,43038
1001,8827,43039
1002,8828,43041
1003,125,43044
1004,8829,43045
1005,3962,43048
1006,15693,43053
1007,8830,43055
1008,11960,43058
1009,8831,43059
1010,11962,43064
1011,1330,43066
1012,4452,43069
1013,8832,43072
1014,15537,43077
1015,11963,43080
1016,8833,43081
1017,8834,43082
1018,15026,43087
1019,13647,43090
1020,3281,43095
1021,15608,43097
1022,11966,43098
1023,2300,43101
1024,6873,29738
1025,2697,29739
1026,2695,29740
1027,10602,29743
1028,6874,29744
1029,6875,29748
1030,2690,29752
1031,13735,29754
1032,1783,29756
1033,10604,29757
1034,14696,29760
1035,4228,29767
1036,10633,29770
1037,1808,29773
1038,10608,29778
1039,6876,29779
1040,10610,29782
1041,2764,29784
1042,6877,29786
1043,6878,29789
1044,2803,29790
1045,14862,29792
1046,2766,29793
1047,2754,29794
1048,6879,29798
1049,2804,29800
1050,6880,29805
1051,13873,29806
1052,2101,29809
1053,6881,29810
1054,13846,29813
1055,6882,29814
1056,4918,44516
1057,12102,44517
1058,12103,44518
1059,2707,44519
1060,9020,44531
1061,12104,44537
1062,9022,44539
1063,2702,44540
1064,9023,44542
1065,9004,44543
1066,12105,44544
1067,12106,44545
1068,2095,44546
1069,9024,44550
1070,9018,44551
1071,5064,44559
1072,9015,44562
1073,2068,44568
1074,9026,44569
1075,9016,44570
1076,12107,44580
1077,9032,44582
1078,9030,44583
1079,12108,44588
1080,9033,44590
1081,2591,44592
1082,3904,44594
1083,2676,44603
1084,12109,44609
1085,9036,44612
1086,12110,44615
1087,12111,44616
1088,5202,16668
1089,11654,16672
1090,12472,16678
1091,15616,16682
1092,5203,16684
1093,5204,16687
1094,5205,16689
1095,1142,16692
1096,5206,16694
1097,12100,16697
1098,1104,16700
1099,15081,16701
1100,9744,16706
1101,5207,16708
1102,13067,16710
1103,11030,16711
1104,12488,16715
1105,1264,16718
1106,11028,16720
1107,5208,16721
1108,5209,16722
1109,11663,16724
1110,12101,16725
1111,15061,16728
1112,1256,16731
1113,10029,16732
1114,11026,16734
1115,3200,16735
1116,16468,16740
1117,1887,16741
1118,10283,16742
1119,5210,16745
1120,8374,40011
1121,1179,40013
1122,11656,40014
1123,1178,40017
1124,8380,40019
1125,3732,40020
1126,8378,40026
1127,11657,40027
1128,4061,40030
1129,3765,40033
1130,11658,40042
1131,8372,40043
1132,11659,40048
1133,3702,40049
1134,865,40051
1135,5352,40052
1136,3994,40053
1137,11660,40055
1138,11661,40057
1139,11662,40062
1140,5349,40063
1141,11663,40067
1142,8383,40069
1143,11664,40070
1144,11665,40074
1145,11666,40075
1146,1107,40083
1147,8386,40084
1148,11667,40087
1149,11668,40088
1150,3704,40092
1151,860,40096
1152,9644,3291
1153,9611,3300
1154,10440,3302
1155,10442,3308
1156,10434,3314
1157,10435,3321
1158,10396,3347
1159,10421,3373
1160,4555,3380
1161,10444,3384
1162,10437,3389
1163,9616,3417
1164,10411,3431
1165,4556,3518
1166,9610,3532
1167,16491,3537
1168,9588,3540
1169,10137,3550
1170,9586,3564
1171,9583,3565
1172,10135,3568
1173,10136,3582
1174,16379,3585
1175,9594,3593
1176,11382,3599
1177,4557,3602
1178,9584,3625
1179,10186,3636
1180,16195,3666
1181,10417,3684
1182,10430,3687
1183,16241,3713
1184,4231,53356
1185,14671,53364
1186,14672,53366
1187,14674,53372
1188,14677,53377
1189,14683,53392
1190,14758,53409
1191,9449,53418
1192,794,53430
1193,14699,53435
1194,14701,53444
1195,14718,53463
1196,14712,53464
1197,14705,53472
1198,434,53479
1199,14707,53481
1200,14711,53489
1201,14717,53500
1202,14723,53504
1203,9450,53520
1204,14726,53525
1205,2700,53533
1206,14738,53534
1207,14732,53541
1208,14747,53580
1209,14766,53605
1210,14760,53606
1211,14759,53607
1212,683,53611
1213,14767,53617
1214,438,53627
1215,437,53640
1216,7286,32709
1217,7285,32711
1218,925,32714
1219,10920,32715
1220,10921,32718
1221,4241,32721
1222,7288,32722
1223,7289,32725
1224,10922,32726
1225,2145,32729
1226,4638,32730
1227,2052,32731
1228,325,32734
1229,4269,32735
1230,4263,32736
1231,2819,32738
1232,10923,32739
1233,924,32742
1234,5602,32744
1235,10924,32745
1236,10925,32748
1237,7292,32755
1238,4606,32756
1239,7294,32758
1240,10926,32761
1241,3565,32771
1242,7293,32774
1243,7297,32775
1244,10927,32776
1245,10928,32780
1246,7298,32781
1247,10929,32784
1248,13461,23135
1249,12406,23138
1250,5927,23139
1251,5928,23140
1252,13460,23145
1253,236,23150
1254,5929,23152
1255,5930,23153
1256,4117,23158
1257,237,23159
1258,5931,23165
1259,3262,23169
1260,10002,23170
1261,5932,23171
1262,2823,23172
1263,5933,23173
1264,14430,23178
1265,320,23181
1266,3643,23182
1267,9939,23183
1268,5934,23184
1269,3041,23185
1270,14949,23186
1271,5935,23189
1272,9938,23190
1273,14443,23197
1274,4119,23202
1275,5936,23204
1276,14957,23209
1277,176,23210
1278,14935,23211
1279,9944,23213
1280,14277,52286
1281,14278,52289
1282,14279,52295
1283,5942,52296
1284,5946,52298
1285,14280,52299
1286,14281,52300
1287,14282,52302
1288,14283,52304
1289,5947,52305
1290,14284,52307
1291,776,52308
1292,14285,52310
1293,14286,52312
1294,14287,52315
1295,14288,52317
1296,14289,52318
1297,9442,52319
1298,1778,52320
1299,14290,52322
1300,14291,52324
1301,14292,52327
1302,8715,52328
1303,4129,52330
1304,6047,52331
1305,8512,52332
1306,14293,52333
1307,14294,52334
1308,14295,52335
1309,14296,52339
1310,14297,52343
1311,763,52344
1312,12828,48407
1313,12833,48408
1314,9416,48414
1315,12839,48415
1316,12836,48420
1317,12834,48432
1318,12853,48446
1319,12851,48461
1320,13625,48490
1321,12861,48494
1322,12921,48516
1323,12869,48519
1324,12872,48523
1325,12896,48541
1326,9417,48543
1327,12878,48546
1328,12895,48548
1329,12894,48568
1330,3022,48569
1331,12900,48589
1332,465,48590
1333,12913,48592
1334,12912,48597
1335,9418,48598
1336,12923,48604
1337,12904,48612
1338,12982,48634
1339,12917,48641
1340,9419,48649
1341,12922,48658
1342,464,48662
1343,12924,48663
1344,1951,7728
1345,3622,7732
1346,1859,7742
1347,1931,7746
1348,2903,7748
1349,2884,7751
1350,1977,7752
1351,2258,7756
1352,1863,7762
1353,1936,7764
1354,1935,7766
1355,1982,7767
1356,264,7768
1357,265,7771
1358,3016,7774
1359,1860,7775
1360,2082,7781
1361,1887,7785
1362,2827,7798
1363,2037,7805
1364,2181,7807
1365,1932,7815
1366,3168,7819
1367,1947,7828
1368,2296,7830
1369,1885,7831
1370,1888,7834
1371,1924,7842
1372,2125,7852
1373,266,7860
1374,2071,7861
1375,2008,7866
1376,11367,37188
1377,7970,37190
1378,3223,37193
1379,7971,37195
1380,4346,37197
1381,101,37198
1382,1050,37199
1383,1255,37205
1384,3582,37207
1385,7972,37211
1386,16500,37214
1387,12486,37215
1388,3476,37216
1389,16495,37223
1390,7973,37226
1391,11379,37227
1392,1266,37228
1393,7974,37229
1394,3491,37234
1395,3381,37236
1396,7975,37237
1397,11370,37238
1398,16588,37242
1399,11373,37243
1400,11371,37244
1401,7976,37248
1402,3380,37249
1403,7977,37252
1404,3378,37255
1405,11380,37257
1406,7978,37259
1407,4341,37263
1408,6688,28486
1409,4202,28505
1410,527,28571
1411,6699,28586
1412,6705,28628
1413,4203,28656
1414,4204,28690
1415,669,28692
1416,668,28723
1417,4205,28746
1418,4206,28748
1419,4207,28756
1420,4208,28758
1421,4209,28780
1422,4210,28784
1423,4211,28815
1424,6732,28820
1425,4212,28872
1426,671,28891
1427,4213,28912
1428,4214,28929
1429,6897,28935
1430,415,28946
1431,4215,28967
1432,4216,28975
1433,672,28976
1434,4217,28986
1435,4218,29000
1436,670,29023
1437,4219,29110
1438,211,29129
1439,4220,29144
1440,4449,48234
1441,12753,48237
1442,1020,48238
1443,12754,48243
1444,12755,48245
1445,79,48246
1446,12756,48247
1447,12757,48249
1448,3471,48250
1449,12758,48251
1450,12759,48253
1451,9385,48255
1452,543,48256
1453,12760,48257
1454,4396,48258
1455,12761,48260
1456,609,48261
1457,12762,48262
1458,8769,48264
1459,12763,48265
1460,12764,48266
1461,66,48267
1462,12765,48268
1463,12766,48269
1464,12767,48270
1465,12768,48273
1466,12769,48275
1467,12770,48276
1468,12771,48277
1469,12772,48278
1470,3282,48280
1471,12773,48282
1472,11221,35647
1473,7612,35648
1474,11222,35650
1475,11223,35652
1476,11224,35653
1477,2618,35659
1478,2572,35662
1479,1570,35663
1480,7717,35672
1481,2630,35675
1482,11225,35677
1483,7721,35678
1484,2631,35681
1485,7722,35683
1486,2628,35685
1487,7720,35686
1488,397,35694
1489,4877,35697
1490,7725,35700
1491,1559,35707
1492,4888,35708
1493,7727,35713
1494,7729,35717
1495,4833,35718
1496,11226,35719
1497,7724,35721
1498,2557,35723
1499,11227,35726
1500,11228,35727
1501,11229,35729
1502,4326,35733
1503,7731,35735
1504,1459,5362
1505,5522,5366
1506,1460,5367
1507,5815,5368
1508,5820,5369
1509,5819,5370
1510,5807,5372
1511,5510,5374
1512,1461,5375
1513,5813,5379
1514,1462,5381
1515,5282,5383
1516,169,5390
1517,164,5399
1518,8514,5402
1519,166,5405
1520,1463,5412
1521,1464,5415
1522,5981,5417
1523,5975,5418
1524,5490,5419
1525,8788,5420
1526,1465,5421
1527,8762,5422
1528,8757,5423
1529,5168,5424
1530,1466,5425
1531,1467,5427
1532,1468,5428
1533,5972,5429
1534,9460,5430
1535,5251,5431
1536,8259,2375
1537,5198,2377
1538,5392,2383
1539,8216,2385
1540,6551,2386
1541,6553,2389
1542,6548,2391
1543,6411,2403
1544,6524,2404
1545,1069,2406
1546,1070,2408
1547,5350,2410
1548,6532,2411
1549,5533,2413
1550,5167,2414
1551,1071,2418
1552,6435,2430
1553,1072,2431
1554,5481,2435
1555,1073,2437
1556,8468,2438
1557,8462,2442
1558,6526,2443
1559,5197,2445
1560,5383,2450
1561,6529,2453
1562,6530,2454
1563,4550,2455
1564,6430,2456
1565,5178,2457
1566,6432,2459
1567,6425,2462
1568,5156,24449
1569,5019,24451
1570,6077,24452
1571,472,24453
1572,6121,24459
1573,10075,24461
1574,4093,24462
1575,313,24467
1576,6120,24470
1577,2701,24473
1578,10076,24480
1579,6125,24488
1580,10077,24489
1581,4006,24492
1582,6126,24494
1583,6128,24501
1584,6124,24504
1585,591,24508
1586,10078,24514
1587,10079,24518
1588,5503,24519
1589,4008,24527
1590,4135,24531
1591,5501,24533
1592,6131,24534
1593,2061,24545
1594,3982,24553
1595,3957,24555
1596,5519,24559
1597,1202,24561
1598,5523,24563
1599,10080,24564
1600,11484,38376
1601,1236,38378
1602,11485,38382
1603,11486,38385
1604,112,38388
1605,1281,38391
1606,5248,38394
1607,8141,38400
1608,1280,38403
1609,8142,38404
1610,5147,38411
1611,5273,38414
1612,11487,38415
1613,8143,38416
1614,1282,38423
1615,7949,38425
1616,8145,38428
1617,7932,38431
1618,11488,38435
1619,3609,38437
1620,8147,38440
1621,3208,38442
1622,8149,38448
1623,8150,38449
1624,8151,38451
1625,8152,38453
1626,11489,38457
1627,3278,38461
1628,11490,38462
1629,11491,38463
1630,1288,38465
1631,8154,38469
1632,11718,40562
1633,11719,40570
1634,1071,40576
1635,11720,40577
1636,11721,40579
1637,8458,40581
1638,11722,40582
1639,8360,40591
1640,4392,40592
1641,8461,40598
1642,8463,40600
1643,8464,40603
1644,8462,40605
1645,11723,40607
1646,887,40609
1647,11724,40611
1648,4014,40613
1649,8465,40614
1650,8460,40616
1651,11725,40618
1652,582,40621
1653,11726,40628
1654,8440,40629
1655,912,40634
1656,11727,40635
1657,8466,40636
1658,8467,40641
1659,1073,40642
1660,4397,40643
1661,11728,40644
1662,11729,40646
1663,11730,40649
1664,4777,34239
1665,7485,34242
1666,11067,34245
1667,11068,34246
1668,2405,34251
1669,11069,34255
1670,7505,34257
1671,11070,34258
1672,11071,34262
1673,2276,34263
1674,4298,34265
1675,4290,34268
