,partition,vertex
236,2631,35681
237,7722,35683
238,2628,35685
239,7720,35686
240,397,35694
241,4877,35697
242,7725,35700
243,1559,35707
244,4888,35708
245,7727,35713
246,7729,35717
247,4833,35718
248,11226,35719
249,7724,35721
250,2557,35723
251,11227,35726
252,11228,35727
253,11229,35729
254,4326,35733
255,7731,35735
256,7704,13522
257,7706,13524
258,6975,13525
259,7703,13528
260,2768,13529
261,435,13530
262,6976,13533
263,2769,13536
264,2770,13539
265,2771,13540
266,7676,13549
267,2772,13550
268,2773,13551
269,7674,13552
270,2774,13557
271,298,13558
272,6974,13561
273,2775,13563
274,2776,13565
275,9219,13566
276,2777,13567
277,2778,13569
278,2779,13570
279,2780,13571
280,9143,13575
281,8706,13576
282,248,13577
283,386,13578
284,8693,13579
285,9133,13580
286,421,13582
287,416,13585
288,14001,51575
289,7477,51576
290,8609,51577
291,14002,51578
292,14003,51582
293,14004,51583
294,14005,51587
295,14006,51588
296,14007,51590
297,14008,51591
298,14009,51592
299,605,51594
300,14010,51595
301,308,51596
302,14011,51597
303,14012,51599
304,14013,51602
305,14014,51604
306,14015,51606
307,14016,51609
308,14017,51611
309,14018,51613
310,2115,51614
311,14019,51615
312,14020,51616
313,14021,51617
314,14022,51618
315,2902,51622
316,143,51624
317,14023,51625
318,14024,51626
319,2543,51627
320,3749,18689
321,3750,18692
322,8405,18695
323,3751,18696
324,8404,18697
325,3752,18704
326,3753,18705
327,8392,18706
328,6347,18707
329,17,18710
330,6348,18711
331,3754,18712
332,8389,18716
333,8280,18728
334,8300,18730
335,8370,18733
336,3755,18734
337,6346,18739
338,8368,18740
339,8877,18743
340,6359,18745
341,3756,18746
342,3757,18748
343,3758,18751
344,5914,18754
345,3759,18755
346,8895,18757
347,7890,18759
348,8222,18760
349,8383,18761
350,8384,18763
351,3760,18770
352,186,12900
353,5586,12903
354,2653,12904
355,5568,12910
356,2654,12918
357,199,12922
358,4983,12925
359,9308,12927
360,2655,12930
361,2656,12935
362,7670,12938
363,2657,12939
364,2658,12942
365,2659,12947
366,397,12949
367,5686,12950
368,9000,12951
369,7010,12956
370,2660,12958
371,2661,12959
372,9437,12960
373,5697,12961
374,2662,12963
375,2663,12967
376,2664,12968
377,6917,12970
378,9042,12971
379,2665,12973
380,9213,12977
381,389,12978
382,425,12979
383,9005,12981
384,6873,29738
385,2697,29739
386,2695,29740
387,10602,29743
388,6874,29744
389,6875,29748
390,2690,29752
391,13735,29754
392,1783,29756
393,10604,29757
394,14696,29760
395,4228,29767
396,10633,29770
397,1808,29773
398,10608,29778
399,6876,29779
400,10610,29782
401,2764,29784
402,6877,29786
403,6878,29789
404,2803,29790
405,14862,29792
406,2766,29793
407,2754,29794
408,6879,29798
409,2804,29800
410,6880,29805
411,13873,29806
412,2101,29809
413,6881,29810
414,13846,29813
415,6882,29814
416,10037,24113
417,5568,24115
418,10038,24116
419,6063,24117
420,6072,24118
421,6050,24119
422,3430,24120
423,6042,24122
424,10039,24128
425,4123,24130
426,6076,24132
427,5131,24134
428,10040,24136
429,10041,24142
430,10042,24144
431,1509,24145
432,1726,24147
433,6074,24148
434,10043,24153
435,10044,24156
436,4084,24159
437,6075,24160
438,10045,24163
439,10046,24164
440,140,24170
441,5133,24171
442,4126,24172
443,10047,24176
444,1968,24180
445,6083,24182
446,6084,24184
447,1508,24185
448,12233,45659
449,4322,45661
450,4052,45662
451,4015,45664
452,14694,45665
453,2154,45666
454,9179,45667
455,12238,45668
456,9180,45671
457,12228,45672
458,9181,45673
459,14700,45677
460,1384,45678
461,9182,45682
462,13198,45683
463,12237,45689
464,9183,45690
465,9184,45692
466,12232,45693
467,9185,45696
468,9186,45697
469,4027,45698
470,12253,45699
471,14689,45700
472,9187,45703
473,15172,45704
474,14691,45706
475,9188,45707
476,15171,45708
477,9189,45710
478,9190,45712
479,9191,45713
480,12828,48407
481,12833,48408
482,9416,48414
483,12839,48415
484,12836,48420
485,12834,48432
486,12853,48446
487,12851,48461
488,13625,48490
489,12861,48494
490,12921,48516
491,12869,48519
492,12872,48523
493,12896,48541
494,9417,48543
495,12878,48546
496,12895,48548
497,12894,48568
498,3022,48569
499,12900,48589
500,465,48590
501,12913,48592
502,12912,48597
503,9418,48598
504,12923,48604
505,12904,48612
506,12982,48634
507,12917,48641
508,9419,48649
509,12922,48658
510,464,48662
511,12924,48663
512,2180,10095
513,8720,10098
514,2181,10102
515,9058,10104
516,4760,10105
517,8527,10106
518,2182,10111
519,7274,10112
520,9224,10118
521,2183,10119
522,2184,10120
523,149,10121
524,4886,10122
525,5793,10130
526,7586,10133
527,8557,10134
528,7264,10140
529,7265,10142
530,5808,10147
531,2185,10148
532,8558,10149
533,64,10155
534,7569,10160
535,8779,10162
536,4883,10167
537,2186,10169
538,6031,10173
539,4787,10175
540,2187,10176
541,2188,10177
542,5046,10179
543,2189,10186
544,13079,25071
545,6202,25073
546,6203,25074
547,16579,25075
548,483,25076
549,1244,25079
550,10141,25080
551,6204,25081
552,6205,25084
553,10168,25085
554,1248,25087
555,16552,25088
556,10143,25091
557,87,25092
558,479,25094
559,522,25096
560,10144,25097
561,6206,25101
562,10184,25102
563,3684,25104
564,108,25109
565,16507,25110
566,6207,25111
567,10163,25112
568,13117,25113
569,16427,25115
570,16537,25116
571,498,25120
572,16244,25122
573,6208,25124
574,488,25128
575,6209,25131
576,9211,12985
577,9006,12987
578,5562,12989
579,2666,12992
580,2667,12994
581,9203,12995
582,6901,12997
583,2668,13000
584,2669,13001
585,2670,13002
586,2671,13003
587,2672,13007
588,5640,13010
589,2673,13012
590,2674,13013
591,6977,13014
592,398,13017
593,2675,13018
594,6933,13019
595,2676,13020
596,2677,13021
597,6748,13024
598,2678,13025
599,2679,13027
600,2680,13033
601,9033,13035
602,5713,13036
603,9035,13038
604,8521,13042
605,5715,13049
606,6858,13055
607,2681,13060
608,7286,32709
609,7285,32711
610,925,32714
611,10920,32715
612,10921,32718
613,4241,32721
614,7288,32722
615,7289,32725
616,10922,32726
617,2145,32729
618,4638,32730
619,2052,32731
620,325,32734
621,4269,32735
622,4263,32736
623,2819,32738
624,10923,32739
625,924,32742
626,5602,32744
627,10924,32745
628,10925,32748
629,7292,32755
630,4606,32756
631,7294,32758
632,10926,32761
633,3565,32771
634,7293,32774
635,7297,32775
636,10927,32776
637,10928,32780
638,7298,32781
639,10929,32784
640,14164,52019
641,5570,52020
642,4076,52021
643,14165,52022
644,14166,52023
645,14167,52027
646,9093,52029
647,14168,52030
648,14169,52033
649,14170,52034
650,14171,52035
651,9091,52036
652,14172,52037
653,14173,52039
654,14174,52042
655,259,52044
656,14175,52045
657,14176,52047
658,14177,52048
659,5715,52051
660,2671,52052
661,14178,52053
662,4849,52054
663,14179,52056
664,14180,52060
665,2719,52061
666,14181,52062
667,2736,52064
668,14182,52065
669,14183,52068
670,14184,52069
671,231,52071
672,4009,27670
673,1218,27671
674,10399,27673
675,1231,27674
676,6571,27678
677,1233,27682
678,3975,27684
679,10400,27686
680,5143,27691
681,4191,27693
682,520,27696
683,6573,27697
684,10401,27698
685,10402,27700
686,6562,27701
687,10403,27711
688,10404,27712
689,1047,27713
690,3463,27716
691,3462,27718
692,3335,27720
693,1139,27722
694,3647,27725
695,3438,27727
696,10405,27729
697,6574,27733
698,6575,27734
699,6578,27747
700,6576,27750
701,6579,27751
702,3526,27752
703,10406,27753
704,3266,15865
705,6474,15867
706,6075,15869
707,8104,15874
708,5489,15875
709,5997,15879
710,8105,15890
711,5959,15893
712,7314,15896
713,8192,15899
714,3267,15900
715,3268,15905
716,9455,15906
717,6521,15907
718,5936,15908
719,3269,15911
720,5255,15915
721,3270,15917
722,3271,15919
723,3272,15920
724,6624,15928
725,6007,15932
726,7550,15934
727,6592,15938
728,171,15941
729,157,15954
730,8833,15956
731,5326,15957
732,3273,15970
733,287,15971
734,3274,15973
735,78,15975
736,15302,43771
737,8925,43773
738,12030,43774
739,12028,43775
740,4451,43776
741,12041,43777
742,8926,43778
743,8927,43779
744,2550,43782
745,768,43784
746,12714,43787
747,8928,43789
748,8929,43791
749,12037,43797
750,14901,43799
751,8930,43800
752,12031,43803
753,8931,43810
754,14904,43811
755,1344,43813
756,381,43820
757,8932,43821
758,15308,43822
759,555,43827
760,12802,43828
761,15396,43829
762,13516,43830
763,15394,43831
764,8933,43833
765,1484,43835
766,8934,43839
767,3294,43840
768,14820,29892
769,13850,29895
770,4230,29897
771,2798,29898
772,2660,29899
773,10618,29902
774,6895,29903
775,6896,29906
776,2795,29907
777,2792,29910
778,6897,29911
779,2683,29917
780,2793,29918
781,6898,29920
782,10623,29921
783,2773,29922
784,10619,29923
785,6899,29925
786,14706,29926
787,10620,29928
788,13772,29930
789,6900,29931
790,14746,29932
791,14748,29933
792,2809,29934
793,14753,29935
794,2807,29936
795,6901,29938
796,4088,29942
797,14749,29948
798,6902,29950
799,14743,29951
800,1531,5777
801,5057,5778
802,7599,5781
803,1532,5782
804,5055,5783
805,1533,5784
806,7595,5785
807,7592,5786
808,7590,5787
809,6738,5790
810,1534,5791
811,6740,5792
812,1535,5795
813,6756,5797
814,7663,5800
815,5052,5801
816,4867,5803
817,7651,5807
818,4865,5808
819,6763,5817
820,4868,5820
821,9447,5825
822,1536,5829
823,7610,5835
824,7606,5842
825,7614,5846
826,1537,5849
827,1538,5850
828,1539,5852
829,7624,5855
830,1540,5856
831,4890,5859
832,6337,57075
833,16082,57076
834,16083,57077
835,16084,57081
836,16085,57082
837,6384,57084
838,16086,57087
839,16087,57088
840,16088,57090
841,579,57092
842,16089,57094
843,873,57095
844,16090,57096
845,872,57097
846,16091,57098
847,16092,57100
848,16093,57101
849,9470,57102
850,16094,57106
851,16095,57108
852,16096,57109
853,356,57110
854,4404,57111
855,16097,57112
856,16098,57113
857,875,57114
858,9476,57116
859,4165,57118
860,4701,57120
861,16099,57123
862,16100,57124
863,909,57129
864,6688,28486
865,4202,28505
866,527,28571
867,6699,28586
868,6705,28628
869,4203,28656
870,4204,28690
871,669,28692
872,668,28723
873,4205,28746
874,4206,28748
875,4207,28756
876,4208,28758
877,4209,28780
878,4210,28784
879,4211,28815
880,6732,28820
881,4212,28872
882,671,28891
883,4213,28912
884,4214,28929
885,6897,28935
886,415,28946
887,4215,28967
888,4216,28975
889,672,28976
890,4217,28986
891,4218,29000
892,670,29023
893,4219,29110
894,211,29129
895,4220,29144
896,12052,44059
897,15729,44063
898,8964,44065
899,1333,44066
900,8965,44067
901,15726,44070
902,13478,44071
903,3897,44074
904,13502,44075
905,8966,44077
906,15727,44080
907,15732,44083
908,15731,44087
909,15082,44089
910,8967,44091
911,3330,44092
912,1332,44093
913,13453,44095
914,4448,44097
915,2256,44099
916,2479,44101
917,15657,44103
918,13495,44104
919,359,44107
920,2040,44108
921,8968,44109
922,15654,44111
923,2148,44116
924,8969,44120
925,8970,44122
926,15615,44123
927,15613,44124
928,11709,19543
929,15692,19545
930,5467,19547
931,5468,19549
932,11283,19550
933,10289,19552
934,5469,19554
935,5470,19555
936,15868,19559
937,2116,19561
938,11392,19565
939,10121,19566
940,10112,19567
941,1204,19572
942,15592,19575
943,5471,19579
944,5472,19580
945,5473,19581
946,11976,19585
947,10114,19586
948,1411,19588
949,2287,19593
950,5474,19596
951,15889,19606
952,1209,19607
953,2096,19610
954,10120,19613
955,15606,19618
956,15883,19619
957,14016,19625
958,5475,19631
959,5476,19635
960,634,56702
961,15955,56709
962,15957,56714
963,16093,56725
964,15970,56730
965,15960,56731
966,15962,56738
967,746,56739
968,15964,56741
969,15965,56744
970,15969,56749
971,15978,56761
972,15972,56765
973,15974,56771
974,15982,56779
975,361,56783
976,15983,56785
977,9472,56802
978,646,56806
979,15992,56820
980,16000,56830
981,808,56834
982,15994,56835
983,15996,56841
984,15998,56842
985,15997,56843
986,16002,56853
987,16005,56861
988,16130,56866
989,16009,56880
990,9473,56885
991,16046,56886
992,13461,23135
993,12406,23138
994,5927,23139
995,5928,23140
996,13460,23145
997,236,23150
998,5929,23152
999,5930,23153
1000,4117,23158
1001,237,23159
1002,5931,23165
1003,3262,23169
1004,10002,23170
1005,5932,23171
1006,2823,23172
1007,5933,23173
1008,14430,23178
1009,320,23181
1010,3643,23182
1011,9939,23183
1012,5934,23184
1013,3041,23185
1014,14949,23186
1015,5935,23189
1016,9938,23190
1017,14443,23197
1018,4119,23202
1019,5936,23204
1020,14957,23209
1021,176,23210
1022,14935,23211
1023,9944,23213
1024,5310,17825
1025,1395,17827
1026,5311,17829
1027,14887,17831
1028,1445,17833
1029,14888,17834
1030,12467,17837
1031,11791,17853
1032,16361,17854
1033,1518,17855
1034,12349,17856
1035,15297,17857
1036,3420,17858
1037,5312,17861
1038,12750,17862
1039,10405,17866
1040,12385,17867
1041,1429,17873
1042,9653,17877
1043,13789,17878
1044,10473,17879
1045,3206,17880
1046,5313,17882
1047,1068,17887
1048,5314,17888
1049,3625,17890
1050,5315,17892
1051,5316,17893
1052,1433,17902
1053,9935,17904
1054,5317,17913
1055,96,17918
1056,14510,30581
1057,2597,30588
1058,10688,30590
1059,6997,30594
1060,6998,30596
1061,6999,30599
1062,7000,30601
1063,14513,30603
1064,7001,30609
1065,14792,30612
1066,7002,30613
1067,2662,30616
1068,7003,30619
1069,7004,30621
1070,14810,30623
1071,7005,30626
1072,7006,30628
1073,14807,30629
1074,2664,30630
1075,7007,30631
1076,2669,30632
1077,14806,30634
1078,14802,30637
1079,408,30638
1080,14803,30639
1081,14809,30643
1082,2573,30644
1083,10695,30646
1084,10694,30647
1085,7008,30649
1086,7009,30653
1087,14793,30654
1088,5113,15549
1089,1249,15550
1090,16264,15560
1091,14883,15562
1092,5114,15564
1093,14909,15566
1094,12166,15570
1095,5115,15571
1096,5116,15575
1097,5117,15578
1098,5118,15585
1099,5119,15586
1100,1132,15589
1101,10290,15596
1102,86,15597
1103,1252,15602
1104,11366,15604
1105,5120,15606
1106,1119,15608
1107,10188,15610
1108,9585,15614
1109,10179,15618
1110,13956,15622
1111,16592,15633
1112,13143,15634
1113,10138,15637
1114,16515,15643
1115,5121,15646
1116,16516,15650
1117,1443,15654
1118,1446,15666
1119,1487,15667
1120,2333,11112
1121,2334,11114
1122,2335,11116
1123,2336,11117
1124,4802,11119
1125,2337,11120
1126,7646,11122
1127,2338,11123
1128,5872,11130
1129,5869,11133
1130,6409,11135
1131,2339,11136
1132,6400,11138
1133,9468,11141
1134,2340,11142
1135,2341,11143
1136,8982,11146
1137,2342,11147
1138,2343,11148
1139,4746,11151
1140,2344,11154
1141,289,11156
1142,2345,11159
1143,2346,11161
1144,2347,11167
1145,8924,11169
1146,2348,11170
1147,5403,11172
1148,5833,11173
1149,2349,11174
1150,2350,11175
1151,2351,11178
1152,13133,46460
1153,2639,46461
1154,12307,46462
1155,3419,46466
1156,12302,46470
1157,3592,46471
1158,9308,46473
1159,15206,46474
1160,9309,46476
1161,15201,46477
1162,217,46478
1163,1763,46483
1164,15200,46484
1165,2637,46494
1166,9310,46496
1167,12305,46497
1168,4445,46499
1169,15196,46502
1170,1760,46505
1171,9311,46507
1172,4501,46508
1173,9312,46509
1174,9313,46510
1175,9314,46512
1176,14385,46513
1177,2951,46521
1178,9315,46525
1179,9316,46530
1180,9317,46534
1181,9318,46540
1182,14356,46542
1183,9319,46546
1184,972,32896
1185,10938,32897
1186,10939,32899
1187,2241,32900
1188,5132,32908
1189,974,32911
1190,7316,32914
1191,973,32927
1192,7304,32929
1193,10940,32933
1194,3283,32934
1195,2173,32936
1196,7320,32941
1197,1882,32942
1198,7321,32946
1199,2186,32954
1200,10941,32956
1201,2165,32959
1202,7325,32964
1203,4656,32967
1204,7323,32969
1205,7326,32972
1206,4646,32975
1207,4644,32976
1208,7327,32978
1209,7322,32979
1210,2198,32982
1211,60,32987
1212,10942,32988
1213,7328,32993
1214,7331,32996
1215,2170,32998
1216,5713,21581
1217,5644,21582
1218,3461,21583
1219,5653,21585
1220,5714,21591
1221,9769,21592
1222,298,21593
1223,9770,21594
1224,3996,21596
1225,5717,21598
1226,1920,21605
1227,5699,21606
1228,9771,21607
1229,5571,21609
1230,5712,21611
1231,5313,21618
1232,9772,21619
1233,2668,21620
1234,9773,21621
1235,5684,21626
1236,5685,21628
1237,2099,21631
1238,9774,21634
1239,417,21636
1240,1418,21637
1241,5683,21638
1242,9775,21640
1243,5711,21642
1244,9776,21644
1245,9777,21646
1246,5719,21647
1247,9778,21649
1248,9271,46262
1249,1888,46263
1250,12690,46264
1251,3534,46266
1252,14043,46270
1253,4497,46271
1254,12284,46272
1255,3116,46275
1256,9272,46276
1257,14042,46277
1258,4498,46278
1259,14037,46279
1260,2869,46280
1261,14036,46281
1262,12285,46283
1263,2868,46287
1264,2867,46291
1265,1734,46293
1266,9273,46294
1267,9274,46298
1268,14035,46301
1269,9275,46303
1270,2543,46304
1271,9276,46305
1272,12891,46306
1273,12286,46307
1274,1914,46309
1275,12287,46310
1276,9277,46312
1277,12892,46320
1278,12347,46321
1279,12668,46323
1280,11367,37188
1281,7970,37190
1282,3223,37193
1283,7971,37195
1284,4346,37197
1285,101,37198
1286,1050,37199
1287,1255,37205
1288,3582,37207
1289,7972,37211
1290,16500,37214
1291,12486,37215
1292,3476,37216
1293,16495,37223
1294,7973,37226
1295,11379,37227
1296,1266,37228
1297,7974,37229
1298,3491,37234
1299,3381,37236
1300,7975,37237
1301,11370,37238
1302,16588,37242
1303,11373,37243
1304,11371,37244
1305,7976,37248
1306,3380,37249
1307,7977,37252
1308,3378,37255
1309,11380,37257
1310,7978,37259
1311,4341,37263
1312,6766,29130
1313,2910,29133
1314,6767,29135
1315,16972,29138
1316,6768,29141
1317,6769,29143
1318,6770,29148
1319,3106,29150
1320,10555,29152
1321,16963,29153
1322,6771,29157
1323,6772,29163
1324,16997,29164
1325,12971,29168
1326,6773,29170
1327,16999,29174
1328,4221,29176
1329,4220,29181
1330,1620,29184
1331,16986,29185
1332,6774,29189
1333,6775,29191
1334,16974,29193
1335,3112,29194
1336,6776,29198
1337,6777,29200
1338,6778,29206
1339,12997,29207
1340,6779,29209
1341,6780,29211
1342,6781,29213
1343,6782,29215
1344,2791,13680
1345,2792,13682
1346,305,13688
1347,2793,13694
1348,6760,13695
1349,9064,13697
1350,6888,13699
1351,6751,13702
1352,8738,13703
1353,2794,13704
1354,2795,13707
1355,9173,13708
1356,2796,13711
1357,391,13712
1358,8751,13715
1359,2797,13717
1360,2798,13719
1361,2799,13720
1362,2800,13721
1363,432,13722
1364,8744,13723
1365,6906,13725
1366,9127,13726
1367,2801,13729
1368,2802,13732
1369,406,13734
1370,9113,13737
1371,2803,13741
1372,9123,13743
1373,9117,13745
1374,2804,13746
1375,6908,13747
1376,8824,43027
1377,8825,43028
1378,13677,43029
1379,11959,43030
1380,1329,43031
1381,8826,43032
1382,15700,43036
1383,1328,43037
1384,13684,43038
1385,8827,43039
1386,8828,43041
1387,125,43044
1388,8829,43045
1389,3962,43048
1390,15693,43053
1391,8830,43055
1392,11960,43058
1393,8831,43059
1394,11962,43064
1395,1330,43066
1396,4452,43069
1397,8832,43072
1398,15537,43077
1399,11963,43080
1400,8833,43081
1401,8834,43082
1402,15026,43087
1403,13647,43090
1404,3281,43095
1405,15608,43097
1406,11966,43098
1407,2300,43101
1408,4918,44516
1409,12102,44517
1410,12103,44518
1411,2707,44519
1412,9020,44531
1413,12104,44537
1414,9022,44539
1415,2702,44540
1416,9023,44542
1417,9004,44543
1418,12105,44544
1419,12106,44545
1420,2095,44546
1421,9024,44550
1422,9018,44551
1423,5064,44559
1424,9015,44562
1425,2068,44568
1426,9026,44569
1427,9016,44570
1428,12107,44580
1429,9032,44582
1430,9030,44583
1431,12108,44588
1432,9033,44590
1433,2591,44592
1434,3904,44594
1435,2676,44603
1436,12109,44609
1437,9036,44612
1438,12110,44615
1439,12111,44616
1440,7080,10735
1441,7088,10740
1442,2282,10742
1443,2283,10743
1444,7589,10755
1445,2284,10759
1446,2285,10760
1447,7093,10769
1448,2286,10771
1449,7090,10772
1450,4810,10773
1451,2287,10777
1452,2288,10779
1453,5416,10781
1454,2289,10786
1455,2290,10793
1456,2291,10796
1457,2292,10797
1458,2293,10798
1459,5844,10799
1460,7084,10801
1461,7605,10806
1462,8220,10808
1463,7717,10809
1464,2294,10811
1465,5,10813
1466,9473,10814
1467,2295,10816
1468,2296,10817
1469,2297,10820
1470,134,10828
1471,6693,10829
1472,1695,21029
1473,14113,21030
1474,14112,21034
1475,5633,21035
1476,9715,21037
1477,5634,21038
1478,15125,21039
1479,600,21040
1480,9740,21043
1481,9739,21044
1482,5635,21045
1483,5636,21046
1484,3983,21047
1485,330,21048
1486,2576,21049
1487,299,21050
1488,5637,21051
1489,14011,21053
1490,9932,21054
1491,2719,21055
1492,9980,21056
1493,5638,21057
1494,5639,21059
1495,5640,21061
1496,5641,21064
1497,5642,21066
1498,2713,21068
1499,5643,21070
1500,5644,21079
1501,5645,21081
1502,1389,21083
1503,12703,21084
1504,5242,5432
1505,8824,5434
1506,1469,5436
1507,1470,5440
1508,8796,5441
1509,5979,5442
1510,1471,5444
1511,1472,5445
1512,1473,5446
1513,8835,5447
1514,8847,5450
1515,6006,5451
1516,8841,5452
1517,1474,5455
1518,8881,5456
1519,5504,5459
1520,8887,5462
1521,6020,5464
1522,161,5465
1523,8837,5466
1524,6022,5467
1525,1475,5469
1526,1476,5470
1527,1477,5471
1528,5500,5472
1529,1478,5473
1530,1479,5474
1531,8889,5475
1532,5693,5478
1533,1480,5479
1534,1481,5480
1535,8915,5481
1536,5202,16668
1537,11654,16672
1538,12472,16678
1539,15616,16682
1540,5203,16684
1541,5204,16687
1542,5205,16689
1543,1142,16692
1544,5206,16694
1545,12100,16697
1546,1104,16700
1547,15081,16701
1548,9744,16706
1549,5207,16708
1550,13067,16710
1551,11030,16711
1552,12488,16715
1553,1264,16718
1554,11028,16720
1555,5208,16721
1556,5209,16722
1557,11663,16724
1558,12101,16725
1559,15061,16728
1560,1256,16731
1561,10029,16732
1562,11026,16734
1563,3200,16735
1564,16468,16740
1565,1887,16741
1566,10283,16742
1567,5210,16745
1568,6697,28588
1569,6698,28590
1570,12429,28591
1571,12394,28592
1572,13867,28595
1573,6699,28598
1574,13869,28599
1575,13870,28602
1576,12513,28604
1577,1944,28611
1578,6700,28612
1579,1943,28614
1580,6701,28615
1581,6702,28617
1582,6703,28620
1583,6704,28626
1584,6705,28629
1585,6706,28631
1586,6707,28633
1587,3095,28634
1588,10515,28637
1589,6708,28640
1590,1940,28641
1591,3050,28642
1592,3036,28644
1593,3037,28648
1594,10508,28649
1595,3099,28651
1596,10509,28659
1597,3042,28661
1598,12899,28663
1599,12908,28668
1600,7772,35949
1601,16964,35951
1602,7773,35952
1603,11252,35953
1604,16971,35958
1605,11254,35961
1606,7774,35962
1607,16969,35967
1608,4330,35969
1609,16967,35971
1610,2948,35973
1611,7775,35976
1612,1870,35978
1613,3759,35979
1614,16976,35980
1615,7776,35984
1616,1688,35986
1617,7777,35987
1618,7778,35988
1619,7779,35990
1620,7780,35991
1621,12953,35992
1622,4303,35994
1623,16982,35999
1624,3018,36000
1625,16981,36001
1626,4329,36003
1627,16973,36004
1628,12964,36005
1629,7781,36007
1630,11257,36011
1631,11259,36013
1632,4449,48234
1633,12753,48237
1634,1020,48238
1635,12754,48243
1636,12755,48245
1637,79,48246
1638,12756,48247
1639,12757,48249
1640,3471,48250
1641,12758,48251
1642,12759,48253
1643,9385,48255
1644,543,48256
1645,12760,48257
1646,4396,48258
1647,12761,48260
1648,609,48261
1649,12762,48262
1650,8769,48264
1651,12763,48265
1652,12764,48266
1653,66,48267
1654,12765,48268
1655,12766,48269
1656,12767,48270
1657,12768,48273
1658,12769,48275
1659,12770,48276
1660,12771,48277
1661,12772,48278
1662,3282,48280
1663,12773,48282
1664,6755,29476
1665,6825,29477
1666,10577,29478
1667,3131,29479
1668,10578,29483
1669,6828,29484
1670,6831,29493
1671,6833,29497
1672,10579,29499
1673,6832,29501
1674,10580,29502
1675,6834,29503
1676,5037,29504
