,betweenness_centrality,vertex
764,0.0,25122
765,0.0,25124
766,0.0,25128
767,0.0,25131
768,0.0,29892
769,0.0,29895
770,0.0,29897
771,0.0,29898
772,0.0,29899
773,0.0,29902
774,0.0,29903
775,0.0,29906
776,0.0,29907
777,0.0,29910
778,0.0,29911
779,0.0,29917
780,0.0,29918
781,0.0,29920
782,0.0,29921
783,0.0,29922
784,0.0,29923
785,0.0,29925
786,0.0,29926
787,0.0,29928
788,0.0,29930
789,0.0,29931
790,0.0,29932
791,0.0,29933
792,0.0,29934
793,0.0,29935
794,0.0,29936
795,0.0,29938
796,0.0,29942
797,0.0,29948
798,0.0,29950
799,0.0,29951
800,0.0,16668
801,0.0,16672
802,0.0,16678
803,0.0,16682
804,0.0,16684
805,0.0,16687
806,0.0,16689
807,0.0,16692
808,0.0,16694
809,0.0,16697
810,0.0,16700
811,0.0,16701
812,0.0,16706
813,0.0,16708
814,0.0,16710
815,0.0,16711
816,0.0,16715
817,0.0,16718
818,0.0,16720
819,0.0,16721
820,0.0,16722
821,0.0,16724
822,0.0,16725
823,0.0,16728
824,0.0,16731
825,0.0,16732
826,0.0,16734
827,0.0,16735
828,0.0,16740
829,0.0,16741
830,0.0,16742
831,0.0,16745
832,0.0,43771
833,0.0,43773
834,0.0,43774
835,0.0,43775
836,0.0,43776
837,0.0,43777
838,0.0,43778
839,0.0,43779
840,0.0,43782
841,0.0,43784
842,0.0,43787
843,0.0,43789
844,0.0,43791
845,0.0,43797
846,0.0,43799
847,0.0,43800
848,0.0,43803
849,0.0,43810
850,0.0,43811
851,0.0,43813
852,0.0,43820
853,0.0,43821
854,0.0,43822
855,0.0,43827
856,0.0,43828
857,0.0,43829
858,0.0,43830
859,0.0,43831
860,0.0,43833
861,0.0,43835
862,0.0,43839
863,0.0,43840
864,0.0,21029
865,0.0,21030
866,0.0,21034
867,0.0,21035
868,0.0,21037
869,0.0,21038
870,0.0,21039
871,0.0,21040
872,0.0,21043
873,0.0,21044
874,0.0,21045
875,0.0,21046
876,0.0,21047
877,0.0,21048
878,0.0,21049
879,0.0,21050
880,0.0,21051
881,0.0,21053
882,0.0,21054
883,0.0,21055
884,0.0,21056
885,0.0,21057
886,0.0,21059
887,0.0,21061
888,0.0,21064
889,0.0,21066
890,0.0,21068
891,0.0,21070
892,0.0,21079
893,0.0,21081
894,0.0,21083
895,0.0,21084
896,0.0,46262
897,0.0,46263
898,0.0,46264
899,0.0,46266
900,0.0,46270
901,0.0,46271
902,0.0,46272
903,0.0,46275
904,0.0,46276
905,0.0,46277
906,0.0,46278
907,0.0,46279
908,0.0,46280
909,0.0,46281
910,0.0,46283
911,0.0,46287
912,0.0,46291
913,0.0,46293
914,0.0,46294
915,0.0,46298
916,0.0,46301
917,0.0,46303
918,0.0,46304
919,0.0,46305
920,0.0,46306
921,0.0,46307
922,0.0,46309
923,0.0,46310
924,0.0,46312
925,0.0,46320
926,0.0,46321
927,0.0,46323
928,0.0,42594
929,0.0,42595
930,0.0,42596
931,0.0,42597
932,0.0,42598
933,0.0,42599
934,0.0,42600
935,0.0,42602
936,0.0,42603
937,0.0,42606
938,0.0,42608
939,0.0,42612
940,0.0,42615
941,0.0,42618
942,0.0,42620
943,0.0,42622
944,0.0,42623
945,0.0,42627
946,0.0,42631
947,0.0,42632
948,0.0,42634
949,0.0,42635
950,0.0,42640
951,0.0,42641
952,0.0,42647
953,0.0,42648
954,0.0,42649
955,0.0,42650
956,0.0,42651
957,0.0,42652
958,0.0,42653
959,0.0,42656
960,0.0,37188
961,0.0,37190
962,0.0,37193
963,0.0,37195
964,0.0,37197
965,0.0,37198
966,0.0,37199
967,0.0,37205
968,0.0,37207
969,0.0,37211
970,0.0,37214
971,0.0,37215
972,0.0,37216
973,0.0,37223
974,0.0,37226
975,0.0,37227
976,0.0,37228
977,0.0,37229
978,0.0,37234
979,0.0,37236
980,0.0,37237
981,0.0,37238
982,0.0,37242
983,0.0,37243
984,0.0,37244
985,0.0,37248
986,0.0,37249
987,0.0,37252
988,0.0,37255
989,0.0,37257
990,0.0,37259
991,0.0,37263
992,0.0,2929
993,0.0,2930
994,0.0,2932
995,0.0,2934
996,0.0,2940
997,0.0,2941
998,0.0,2943
999,0.0,2944
1000,0.0,2946
1001,0.0,2947
1002,0.0,2948
1003,0.0,2949
1004,0.0,2950
1005,0.0,2951
1006,0.0,2952
1007,0.0,2953
1008,0.0,2954
1009,0.0,2955
1010,0.0,2956
1011,0.0,2957
1012,0.0,2958
1013,0.0,2961
1014,0.0,2962
1015,0.0,2963
1016,0.0,2964
1017,0.0,2966
1018,0.0,2967
1019,0.0,2970
1020,0.0,2974
1021,0.0,2975
1022,0.0,2983
1023,0.0,2985
1024,0.0,30581
1025,0.0,30588
1026,0.0,30590
1027,0.0,30594
1028,0.0,30596
1029,0.0,30599
1030,0.0,30601
1031,0.0,30603
1032,0.0,30609
1033,0.0,30612
1034,0.0,30613
1035,0.0,30616
1036,0.0,30619
1037,0.0,30621
1038,0.0,30623
1039,0.0,30626
1040,0.0,30628
1041,0.0,30629
1042,0.0,30630
1043,0.0,30631
1044,0.0,30632
1045,0.0,30634
1046,0.0,30637
1047,0.0,30638
1048,0.0,30639
1049,0.0,30643
1050,0.0,30644
1051,0.0,30646
1052,0.0,30647
1053,0.0,30649
1054,0.0,30653
1055,0.0,30654
1056,0.0,48407
1057,0.0,48408
1058,0.0,48414
1059,0.0,48415
1060,0.0,48420
1061,0.0,48432
1062,0.0,48446
1063,0.0,48461
1064,0.0,48490
1065,0.0,48494
1066,0.0,48516
1067,0.0,48519
1068,0.0,48523
1069,0.0,48541
1070,0.0,48543
1071,0.0,48546
1072,0.0,48548
1073,0.0,48568
1074,0.0,48569
1075,0.0,48589
1076,0.0,48590
1077,0.0,48592
1078,0.0,48597
1079,0.0,48598
1080,0.0,48604
1081,0.0,48612
1082,0.0,48634
1083,0.0,48641
1084,0.0,48649
1085,0.0,48658
1086,0.0,48662
1087,0.0,48663
1088,0.0,54978
1089,0.0,54980
1090,0.0,54983
1091,0.0,54985
1092,0.0,54986
1093,0.0,54992
1094,0.0,54993
1095,0.0,54997
1096,0.0,55000
1097,0.0,55001
1098,0.0,55002
1099,0.0,55003
1100,0.0,55004
1101,0.0,55006
1102,0.0,55009
1103,0.0,55010
1104,0.0,55011
1105,0.0,55012
1106,0.0,55013
1107,0.0,55014
1108,0.0,55016
1109,0.0,55017
1110,0.0,55022
1111,0.0,55023
1112,0.0,55024
1113,0.0,55026
1114,0.0,55027
1115,0.0,55028
1116,0.0,55029
1117,0.0,55030
1118,0.0,55033
1119,0.0,55035
1120,0.0,11112
1121,0.0,11114
1122,0.0,11116
1123,0.0,11117
1124,0.0,11119
1125,0.0,11120
1126,0.0,11122
1127,0.0,11123
1128,0.0,11130
1129,0.0,11133
1130,0.0,11135
1131,0.0,11136
1132,0.0,11138
1133,0.0,11141
1134,0.0,11142
1135,0.0,11143
1136,0.0,11146
1137,0.0,11147
1138,0.0,11148
1139,0.0,11151
1140,0.0,11154
1141,0.0,11156
1142,0.0,11159
1143,0.0,11161
1144,0.0,11167
1145,0.0,11169
1146,0.0,11170
1147,0.0,11172
1148,0.0,11173
1149,0.0,11174
1150,0.0,11175
1151,0.0,11178
1152,0.0,10735
1153,0.0,10740
1154,0.0,10742
1155,0.0,10743
1156,0.0,10755
1157,0.0,10759
1158,0.0,10760
1159,0.0,10769
1160,0.0,10771
1161,0.0,10772
1162,0.0,10773
1163,0.0,10777
1164,0.0,10779
1165,0.0,10781
1166,0.0,10786
1167,0.0,10793
1168,0.0,10796
1169,0.0,10797
1170,0.0,10798
1171,0.0,10799
1172,0.0,10801
1173,0.0,10806
1174,0.0,10808
1175,0.0,10809
1176,0.0,10811
1177,0.0,10813
1178,0.0,10814
1179,0.0,10816
1180,0.0,10817
1181,0.0,10820
1182,0.0,10828
1183,0.0,10829
1184,0.0,16080
1185,0.0,16086
1186,0.0,16088
1187,0.0,16097
1188,0.0,16100
1189,0.0,16103
1190,0.0,16104
1191,0.0,16108
1192,0.0,16109
1193,0.0,16113
1194,0.0,16116
1195,0.0,16120
1196,0.0,16121
1197,0.0,16125
1198,0.0,16126
1199,0.0,16128
1200,0.0,16134
1201,0.0,16136
1202,0.0,16140
1203,0.0,16147
1204,0.0,16148
1205,0.0,16152
1206,0.0,16156
1207,0.0,16165
1208,0.0,16167
1209,0.0,16168
1210,0.0,16169
1211,0.0,16182
1212,0.0,16184
1213,0.0,16185
1214,0.0,16187
1215,0.0,16192
1216,0.0,43027
1217,0.0,43028
1218,0.0,43029
1219,0.0,43030
1220,0.0,43031
1221,0.0,43032
1222,0.0,43036
1223,0.0,43037
1224,0.0,43038
1225,0.0,43039
1226,0.0,43041
1227,0.0,43044
1228,0.0,43045
1229,0.0,43048
1230,0.0,43053
1231,0.0,43055
1232,0.0,43058
1233,0.0,43059
1234,0.0,43064
1235,0.0,43066
1236,0.0,43069
1237,0.0,43072
1238,0.0,43077
1239,0.0,43080
1240,0.0,43081
1241,0.0,43082
1242,0.0,43087
1243,0.0,43090
1244,0.0,43095
1245,0.0,43097
1246,0.0,43098
1247,0.0,43101
1248,0.0,15549
1249,0.0,15550
1250,0.0,15560
1251,0.0,15562
1252,0.0,15564
1253,0.0,15566
1254,0.0,15570
1255,0.0,15571
1256,0.0,15575
1257,0.0,15578
1258,0.0,15585
1259,0.0,15586
1260,0.0,15589
1261,0.0,15596
1262,0.0,15597
1263,0.0,15602
1264,0.0,15604
1265,0.0,15606
1266,0.0,15608
1267,0.0,15610
1268,0.0,15614
1269,0.0,15618
1270,0.0,15622
1271,0.0,15633
1272,0.0,15634
1273,0.0,15637
1274,0.0,15643
1275,0.0,15646
1276,0.0,15650
1277,0.0,15654
1278,0.0,15666
1279,0.0,15667
1280,0.0,48234
1281,0.0,48237
1282,0.0,48238
1283,0.0,48243
1284,0.0,48245
1285,0.0,48246
1286,0.0,48247
1287,0.0,48249
1288,0.0,48250
1289,0.0,48251
1290,0.0,48253
1291,0.0,48255
1292,0.0,48256
1293,0.0,48257
1294,0.0,48258
1295,0.0,48260
1296,0.0,48261
1297,0.0,48262
1298,0.0,48264
1299,0.0,48265
1300,0.0,48266
1301,0.0,48267
1302,0.0,48268
1303,0.0,48269
1304,0.0,48270
1305,0.0,48273
1306,0.0,48275
1307,0.0,48276
1308,0.0,48277
1309,0.0,48278
1310,0.0,48280
1311,0.0,48282
1312,0.0,29130
1313,0.0,29133
1314,0.0,29135
1315,0.0,29138
1316,0.0,29141
1317,0.0,29143
1318,0.0,29148
1319,0.0,29150
1320,0.0,29152
1321,0.0,29153
1322,0.0,29157
1323,0.0,29163
1324,0.0,29164
1325,0.0,29168
1326,0.0,29170
1327,0.0,29174
1328,0.0,29176
1329,0.0,29181
1330,0.0,29184
1331,0.0,29185
1332,0.0,29189
1333,0.0,29191
1334,0.0,29193
1335,0.0,29194
1336,0.0,29198
1337,0.0,29200
1338,0.0,29206
1339,0.0,29207
1340,0.0,29209
1341,0.0,29211
1342,0.0,29213
1343,0.0,29215
1344,0.0,56702
1345,0.0,56709
1346,0.0,56714
1347,0.0,56725
1348,0.0,56730
1349,0.0,56731
1350,0.0,56738
1351,0.0,56739
1352,0.0,56741
1353,0.0,56744
1354,0.0,56749
1355,0.0,56761
1356,0.0,56765
1357,0.0,56771
1358,0.0,56779
1359,0.0,56783
1360,0.0,56785
1361,0.0,56802
1362,0.0,56806
1363,0.0,56820
1364,0.0,56830
1365,0.0,56834
1366,0.0,56835
1367,0.0,56841
1368,0.0,56842
1369,0.0,56843
1370,0.0,56853
1371,0.0,56861
1372,0.0,56866
1373,0.0,56880
1374,0.0,56885
1375,0.0,56886
1376,0.0,23135
1377,0.0,23138
1378,0.0,23139
1379,0.0,23140
1380,0.0,23145
1381,0.0,23150
1382,0.0,23152
1383,0.0,23153
1384,0.0,23158
1385,0.0,23159
1386,0.0,23165
1387,0.0,23169
1388,0.0,23170
1389,0.0,23171
1390,0.0,23172
1391,0.0,23173
1392,0.0,23178
1393,0.0,23181
1394,0.0,23182
1395,0.0,23183
1396,0.0,23184
1397,0.0,23185
1398,0.0,23186
1399,0.0,23189
1400,0.0,23190
1401,0.0,23197
1402,0.0,23202
1403,0.0,23204
1404,0.0,23209
1405,0.0,23210
1406,0.0,23211
1407,0.0,23213
1408,0.0,5432
1409,0.0,5434
1410,0.0,5436
1411,0.0,5440
1412,0.0,5441
1413,0.0,5442
1414,0.0,5444
1415,0.0,5445
1416,0.0,5446
1417,0.0,5447
1418,0.0,5450
1419,0.0,5451
1420,0.0,5452
1421,0.0,5455
1422,0.0,5456
1423,0.0,5459
1424,0.0,5462
1425,0.0,5464
1426,0.0,5465
1427,0.0,5466
1428,0.0,5467
1429,0.0,5469
1430,0.0,5470
1431,0.0,5471
1432,0.0,5472
1433,0.0,5473
1434,0.0,5474
1435,0.0,5475
1436,0.0,5478
1437,0.0,5479
1438,0.0,5480
1439,0.0,5481
1440,0.0,5362
1441,0.0,5366
1442,0.0,5367
1443,0.0,5368
1444,0.0,5369
1445,0.0,5370
1446,0.0,5372
1447,0.0,5374
1448,0.0,5375
1449,0.0,5379
1450,0.0,5381
1451,0.0,5383
1452,0.0,5390
1453,0.0,5399
1454,0.0,5402
1455,0.0,5405
1456,0.0,5412
1457,0.0,5415
1458,0.0,5417
1459,0.0,5418
1460,0.0,5419
1461,0.0,5420
1462,0.0,5421
1463,0.0,5422
1464,0.0,5423
1465,0.0,5424
1466,0.0,5425
1467,0.0,5427
1468,0.0,5428
1469,0.0,5429
1470,0.0,5430
1471,0.0,5431
1472,0.0,23609
1473,0.0,23610
1474,0.0,23611
1475,0.0,23614
1476,0.0,23618
1477,0.0,23619
1478,0.0,23620
1479,0.0,23622
1480,0.0,23623
1481,0.0,23625
1482,0.0,23626
1483,0.0,23628
1484,0.0,23631
1485,0.0,23634
1486,0.0,23636
1487,0.0,23638
1488,0.0,23640
1489,0.0,23641
1490,0.0,23643
1491,0.0,23645
1492,0.0,23654
1493,0.0,23655
1494,0.0,23659
1495,0.0,23660
1496,0.0,23662
