0,12483
1,12318
2,364
3,12381
4,375
5,82
6,12316
7,376
8,367
9,366
10,12357
11,3368
12,77
13,3382
14,200
15,28177
16,79
17,3373
18,363
19,3071
20,12308
21,201
22,202
23,75
24,3094
25,342
26,3376
27,320
28,12315
29,371
30,359
31,3021
32,3566
33,13399
34,12358
35,3618
36,345
37,346
38,3042
39,38
40,51
41,12391
42,3602
43,16
44,198
45,368
46,3052
47,3054
48,12375
49,18
50,3481
51,12383
52,76
53,370
54,3358
55,373
56,3304
57,3307
58,321
59,6831
60,12335
61,65
62,53
63,3061
64,28157
65,12475
66,3057
67,15829
68,15837
69,3088
70,15732
71,1
72,19
73,12452
74,12455
75,3001
76,3198
77,27867
78,20
79,3201
80,3529
81,6903
82,68
83,15773
84,16345
85,3191
86,12464
87,3190
88,15631
89,74
90,3337
91,12343
92,322
93,323
94,324
95,12346
96,312
97,12336
98,0
99,73
100,352
101,12303
102,15740
103,314
104,12323
105,3108
106,72
107,12325
108,316
109,12326
110,319
111,28055
112,64
113,3437
114,15735
115,3244
116,3580
117,13430
118,6878
119,26018
120,3107
121,52
122,9990
123,6895
124,57
125,63
126,192
127,175
128,6858
129,187
130,80
131,3539
132,66
133,170
134,147
135,69
136,137
137,203
138,9993
139,236
140,14
141,248
142,21
143,61
144,247
145,3096
146,60
147,313
148,0
149,9967
150,2977
151,1
152,252
153,10000
154,9987
155,7123
156,2993
157,253
158,2995
159,22
160,7074
161,2
162,3
163,255
164,3051
165,3102
166,9805
167,7092
168,54
169,3103
170,55
171,6874
172,56
173,254
174,15672
175,13564
176,4
177,39
178,49
179,42
180,9932
181,9936
182,43
183,11
184,3250
185,3642
186,47
187,15688
188,3112
189,28076
190,3625
191,15
192,3237
193,30
194,31
195,50
196,12362
197,3673
198,32
199,34
200,311
201,349
202,9940
203,3109
204,9945
205,9950
206,3121
207,5
208,24
209,3556
210,194
211,13
212,6
213,7
214,8
215,12
216,10045
217,10
218,9925
219,9
220,9901
221,3486
222,23
223,9904
224,62
225,40
226,196
227,3294
228,48
229,3123
230,9905
231,9927
232,25934
233,6980
234,15651
235,15746
236,10
237,3522
238,3012
239,15962
240,27855
241,15971
242,35
243,27848
244,12409
245,12400
246,16022
247,195
248,3500
249,3516
250,36
251,12403
252,3485
253,11
254,37
255,3040
256,46
257,12407
258,3513
259,15998
260,3031
261,3279
262,12
263,3278
264,13
265,14
266,15
267,16
268,17
269,18
270,3049
271,19
272,20
273,21
274,15982
275,2997
276,22
277,23
278,15977
279,71
280,24
281,25
282,27
283,26
284,15988
285,27
286,15972
287,15956
288,28
289,15954
290,29
291,15973
292,59
293,16024
294,15874
295,27887
296,33
297,15848
298,3668
299,30
300,15694
301,15862
302,3632
303,31
304,3672
305,348
306,3661
307,3663
308,15858
309,197
310,12129
311,3622
312,3635
313,3627
314,3628
315,32
316,33
317,3631
318,15907
319,34
320,3648
321,3092
322,3089
323,15863
324,44
325,3282
326,2985
327,12422
328,35
329,12398
330,36
331,3284
332,37
333,45
334,38
335,39
336,40
337,2970
338,41
339,42
340,3229
341,16000
342,43
343,44
344,3503
345,45
346,46
347,47
348,27883
349,15867
350,46
351,7117
352,2976
353,58
354,15657
355,15653
356,48
357,49
358,15661
359,27849
360,15
361,15662
362,15674
363,50
364,3236
365,3246
366,3248
367,3249
368,51
369,3064
370,3055
371,3166
372,15666
373,9935
374,3254
375,52
376,53
377,15632
378,16
379,15659
380,3162
381,3202
382,15984
383,54
384,12484
385,67
386,6917
387,6921
388,55
389,15780
390,12487
391,6943
392,26002
393,3562
394,56
395,57
396,58
397,59
398,15793
399,60
400,3174
401,27863
402,3175
403,3147
404,12415
405,3059
406,3214
407,61
408,3115
409,15823
410,3091
411,62
412,63
413,3033
414,78
415,64
416,2972
417,81
418,15720
419,65
420,15719
421,3292
422,66
423,15689
424,15686
425,67
426,3256
427,15702
428,68
429,69
430,3270
431,70
432,15696
433,71
434,3100
435,3106
436,15695
437,3227
438,72
439,73
440,74
441,75
442,76
443,67
444,3023
445,15629
446,3020
447,15627
448,15626
449,3156
450,3151
451,15640
452,3274
453,15676
454,3158
455,3110
456,12321
457,3014
458,77
459,78
460,79
461,15987
462,3081
463,80
464,81
465,15711
466,3046
467,81
468,82
469,3532
470,15658
471,9868
472,6524
473,83
474,84
475,85
476,86
477,87
478,87
479,207
480,88
481,16405
482,89
483,10190
484,90
485,10192
486,6644
487,111
488,112
489,10194
490,6912
491,113
492,114
493,6594
494,115
495,116
496,90
497,6526
498,6587
499,91
500,102
501,10052
502,92
503,93
504,168
505,94
506,95
507,96
508,97
509,16118
510,97
511,10049
512,182
513,190
514,98
515,99
516,100
517,10125
518,101
519,6568
520,16429
521,101
522,103
523,10199
524,102
525,103
526,104
527,10196
528,10208
529,208
530,10138
531,10139
532,3183
533,10171
534,226
535,227
536,6601
537,3187
538,7113
539,105
540,10175
541,26067
542,106
543,16469
544,107
545,3188
546,108
547,26203
548,109
549,9860
550,193
551,110
552,26121
553,6994
554,10161
555,6984
556,10130
557,221
558,219
559,111
560,6614
561,16392
562,112
563,25549
564,113
565,114
566,115
567,210
568,10144
569,116
570,6642
571,117
572,6643
573,213
574,6582
575,7032
576,122
577,10131
578,118
579,6945
580,119
581,120
582,121
583,10132
584,122
585,7024
586,123
587,10061
588,124
589,16072
590,6688
591,6681
592,25499
593,16069
594,7522
595,6678
596,16229
597,125
598,6663
599,10094
600,146
601,16071
602,6800
603,736
604,141
605,10029
606,16088
607,16087
608,142
609,6682
610,16056
611,125
612,737
613,16050
614,10098
615,126
616,127
617,748
618,16268
619,16251
620,16235
621,470
622,7241
623,16221
624,6715
625,744
626,128
627,10074
628,16215
629,10075
630,16047
631,129
632,746
633,6720
634,135
635,130
636,747
637,10109
638,10116
639,131
640,132
641,133
642,134
643,6651
644,135
645,239
646,738
647,25520
648,6763
649,10020
650,16149
651,745
652,760
653,25544
654,16128
655,136
656,153
657,6554
658,138
659,139
660,10023
661,155
662,140
663,137
664,138
665,139
666,140
667,6968
668,160
669,16117
670,6561
671,16126
672,161
673,10018
674,7485
675,10013
676,16152
677,739
678,740
679,141
680,16083
681,6777
682,142
683,143
684,144
685,145
686,16067
687,7491
688,741
689,146
690,6773
691,147
692,3264
693,6811
694,16064
695,16134
696,16062
697,6740
698,16131
699,742
700,16135
701,152
702,16153
703,10016
704,10162
705,148
706,149
707,150
708,151
709,152
710,9970
711,153
712,154
713,155
714,156
715,157
716,6558
717,158
718,159
719,160
720,161
721,162
722,163
723,164
724,165
725,166
726,167
727,6549
728,9971
729,6916
730,168
731,169
732,9811
733,170
734,171
735,172
736,173
737,3149
738,174
739,3152
740,175
741,176
742,177
743,178
744,9996
745,179
746,180
747,181
748,182
749,183
750,3154
751,184
752,185
753,186
754,9991
755,9825
756,3277
757,9876
758,9818
759,187
760,188
761,189
762,15760
763,6859
764,190
765,191
766,63
767,192
768,193
769,194
770,7042
771,10
772,195
773,235
774,237
775,196
776,197
777,198
778,199
779,369
780,3006
781,3273
782,200
783,234
784,233
785,201
786,232
787,229
788,7004
789,230
790,202
791,7023
792,203
793,204
794,205
795,206
796,216
797,207
798,208
799,209
800,210
801,211
802,212
803,213
804,214
805,215
806,216
807,217
808,6914
809,218
810,219
811,220
812,221
813,3179
814,6600
815,222
816,223
817,224
818,225
819,226
820,227
821,6609
822,231
823,228
824,3167
825,229
826,7073
827,242
828,7061
829,257
830,7094
831,6839
832,16302
833,246
834,6875
835,243
836,244
837,230
838,6866
839,3212
840,9875
841,249
842,245
843,16512
844,9884
845,231
846,16322
847,26060
848,241
849,3213
850,232
851,233
852,234
853,7068
854,3176
855,10166
856,9862
857,235
858,236
859,237
860,9844
861,238
862,239
863,240
864,7095
865,9833
866,6950
867,241
868,242
869,256
870,9843
871,9845
872,243
873,244
874,7114
875,9846
876,245
877,9847
878,241
879,7122
880,9834
881,3168
882,16473
883,16466
884,3126
885,7097
886,9974
887,3130
888,3211
889,246
890,16285
891,7111
892,16374
893,9956
894,243
895,3135
896,3133
897,26220
898,16385
899,247
900,248
901,249
902,6584
903,6865
904,3164
905,3140
906,250
907,9999
908,251
909,16290
910,9892
911,16282
912,7109
913,3194
914,252
915,16465
916,9781
917,6922
918,3136
919,16483
920,9821
921,16324
922,253
923,16477
924,242
925,16470
926,16298
927,26041
928,16314
929,6908
930,254
931,255
932,7110
933,6934
934,16279
935,256
936,257
937,3180
938,7006
939,9823
940,10070
941,15923
942,15918
943,13016
944,12522
945,413
946,412
947,329
948,13029
949,13170
950,385
951,277
952,12531
953,4489
954,2754
955,4715
956,12512
957,12510
958,2779
959,13328
960,4493
961,13021
