,pagerank,vertex
0,1.132326543e-05,42627
1,1.223804793e-05,42637
2,2.43978684e-05,42643
3,2.009233867e-05,42654
4,1.445848193e-05,42659
5,1.69615887e-05,42663
6,2.161072734e-05,42667
7,1.81263058e-05,42672
8,1.179123319e-05,42673
9,6.047950137e-06,42676
10,2.403817962e-05,42678
11,1.635851913e-05,42680
12,1.698997767e-05,42688
13,1.279692151e-05,42696
14,1.177708327e-05,42698
15,1.965119009e-05,42703
16,2.122875412e-05,42711
17,1.438524305e-05,42714
18,1.211955987e-05,42723
19,2.369707363e-05,42730
20,1.802976476e-05,42731
21,2.000498353e-05,42733
22,1.26906034e-05,42739
23,1.407938998e-05,42745
24,8.023657756e-06,42751
25,2.074684744e-05,42759
26,1.938047717e-05,42762
27,1.100602913e-05,42768
28,1.295410584e-05,42772
29,6.79089635e-06,42773
30,3.496967111e-05,42775
31,1.13981605e-05,42776
32,1.063960735e-05,50591
33,2.099931589e-05,50612
34,7.12162182e-06,50634
35,1.19269589e-05,50643
36,1.950903243e-05,50644
37,1.339039954e-05,50703
38,1.511497794e-05,50711
39,1.098843768e-05,50738
40,9.809320545e-06,50778
41,1.126371262e-05,50785
42,1.523026822e-05,50830
43,7.160942914e-06,50855
44,1.988652002e-05,50861
45,1.673227234e-05,50972
46,1.536840682e-05,50993
47,1.290371438e-05,51009
48,1.601701661e-05,51071
49,2.495589615e-05,51091
50,1.04907358e-05,51112
51,1.691245234e-05,51194
52,1.620491457e-05,51207
53,9.425994904e-06,51209
54,1.50424712e-05,51221
55,1.57946597e-05,51225
56,1.829551002e-05,51230
57,2.404560473e-05,51265
58,1.154593156e-05,51280
59,1.373824489e-05,51289
60,1.064462049e-05,51307
61,6.013162874e-06,51314
62,1.724250069e-05,51337
63,1.122247522e-05,51378
64,4.613680176e-06,51866
65,4.629378054e-06,51868
66,4.799234375e-06,51877
67,3.996927262e-06,51880
68,5.823868833e-06,51883
69,4.797000656e-06,51884
70,5.677238278e-06,51886
71,1.005018203e-05,51889
72,1.192383206e-05,51890
73,9.181757378e-06,51893
74,6.068862604e-06,51897
75,4.403294042e-06,51898
76,8.13483075e-06,51911
77,6.348457191e-06,51912
78,7.478072348e-06,51913
79,3.655663022e-06,51917
80,6.776845112e-06,51918
81,7.804059351e-06,51922
82,1.896282447e-05,51926
83,4.938735401e-06,51930
84,3.868404292e-06,51931
85,1.610190156e-05,51932
86,1.423178492e-05,51934
87,1.47262117e-05,51936
88,8.639389307e-06,51941
89,9.897372365e-06,51942
90,5.683326435e-06,51948
91,4.771085059e-06,51949
92,4.874829301e-06,51950
93,7.5486264e-06,51951
94,8.913638339e-06,51952
95,7.649176041e-06,51953
96,3.721147732e-05,7645
97,2.448576379e-05,7648
98,3.583014768e-05,7653
99,3.734669735e-05,7666
100,1.933198109e-05,7674
101,1.000384964e-05,7694
102,2.297888932e-05,7699
103,3.980320616e-05,7700
104,2.676372969e-05,7710
105,1.912728658e-05,7726
106,3.24387911e-05,7730
107,3.379749251e-05,7737
108,3.449563155e-05,7738
109,1.210372648e-05,7746
110,1.964384501e-05,7748
111,2.784675962e-05,7767
112,3.814598313e-05,7771
113,1.940174479e-05,7775
114,4.621957487e-05,7794
115,2.451421278e-05,7816
116,2.223598494e-05,7817
117,1.85297813e-05,7821
118,3.282135367e-05,7824
119,2.240274807e-05,7836
120,9.665799553e-06,7849
121,3.11530348e-05,7857
122,2.032974044e-05,7858
123,2.324241905e-05,7889
124,7.008096873e-05,7900
125,2.9568022e-05,7901
126,3.985920921e-05,7915
127,3.532510891e-05,7920
128,2.205843157e-05,29237
129,1.263409922e-05,29240
130,1.709422213e-05,29281
131,1.687806798e-05,29324
132,1.874489135e-05,29327
133,1.093991068e-05,29328
134,1.137126947e-05,29344
135,1.078112018e-05,29349
136,1.754759614e-05,29365
137,1.526776578e-05,29370
138,2.31419217e-05,29373
139,1.89375387e-05,29380
140,1.301374323e-05,29391
141,1.359678117e-05,29402
142,1.754444202e-05,29418
143,1.974136467e-05,29428
144,1.428222458e-05,29433
145,2.092988325e-05,29434
146,1.52420871e-05,29459
147,2.433282316e-05,29468
148,1.791606519e-05,29480
149,1.538381912e-05,29512
150,1.383760173e-05,29517
151,1.620777039e-05,29534
152,1.821156548e-05,29540
153,2.037785998e-05,29587
154,1.867052924e-05,29593
155,1.901430733e-05,29596
156,1.52584289e-05,29612
157,1.77737893e-05,29614
158,1.701443034e-05,29618
159,2.132314876e-05,29625
160,1.319633793e-05,51670
161,1.889794476e-05,51672
162,1.180361505e-05,51673
163,1.254357448e-05,51675
164,7.984504919e-06,51676
165,9.439145288e-06,51677
166,1.290474484e-05,51680
167,8.005035852e-06,51683
168,6.139034667e-06,51687
169,8.515776244e-06,51691
170,5.343926205e-06,51692
171,9.709810911e-06,51695
172,6.220009254e-06,51697
173,7.739660759e-06,51702
174,1.513034294e-05,51703
175,7.733321581e-06,51704
176,1.084148153e-05,51713
177,4.225486009e-06,51714
178,4.753748726e-06,51716
179,8.751006135e-06,51719
180,3.726311661e-06,51722
181,5.058100669e-06,51724
182,9.745293028e-06,51725
183,8.335423445e-06,51733
184,1.030834665e-05,51735
185,1.251813319e-05,51739
186,1.14854256e-05,51740
187,1.241275822e-05,51746
188,4.25297867e-06,51747
189,7.916425602e-06,51753
190,5.676310593e-06,51757
191,6.9586481e-06,51760
192,1.890467865e-05,23731
193,1.597446681e-05,23770
194,1.569552842e-05,23772
195,2.269490687e-05,23778
196,1.902672011e-05,23783
197,1.265800074e-05,23795
198,1.617830276e-05,23805
199,2.214843153e-05,23823
200,1.091162176e-05,23830
201,9.168270481e-06,23834
202,9.967577171e-06,23850
203,1.147141938e-05,23855
204,1.459682517e-05,23864
205,8.996449651e-06,23865
206,1.017076193e-05,23870
207,1.870205597e-05,23872
208,2.336762373e-05,23873
209,1.762616193e-05,23905
210,1.283633901e-05,23908
211,1.88417107e-05,23909
212,1.026500377e-05,23913
213,9.870950635e-06,23925
214,1.644697113e-05,23929
215,1.860279735e-05,23962
216,1.821350452e-05,23964
217,1.525598964e-05,23970
218,8.666533176e-06,23972
219,1.252220591e-05,23976
220,1.216138116e-05,23987
221,1.65754609e-05,23996
222,1.019938645e-05,24004
223,1.107887238e-05,24017
224,1.739636718e-05,44244
225,1.359454382e-05,44248
226,1.181413063e-05,44249
227,1.270736448e-05,44254
228,1.45717886e-05,44261
229,1.248392346e-05,44270
230,1.153347239e-05,44278
