,pagerank,vertex
399,1.716566294e-05,20429
400,1.056419478e-05,20432
401,1.102866463e-05,20448
402,1.323335891e-05,20461
403,6.928792118e-06,20469
404,1.144549242e-05,20490
405,1.256616451e-05,20509
406,1.036072717e-05,20519
407,8.089035873e-06,20530
408,9.161330127e-06,20535
409,1.266292111e-05,20539
410,1.524279105e-05,20542
411,9.931908608e-06,20570
412,1.09927405e-05,20573
413,1.149116179e-05,20582
414,9.714423868e-06,20600
415,1.120038451e-05,20603
416,2.611984564e-05,45567
417,2.425956518e-05,45571
418,1.172729208e-05,45587
419,1.536235868e-05,45590
420,2.19060239e-05,45617
421,1.133313253e-05,45629
422,1.898827759e-05,45632
423,2.463940291e-05,45648
424,2.877427869e-05,45661
425,1.689465353e-05,45672
426,1.492724641e-05,45678
427,1.874019654e-05,45716
428,2.213753032e-05,45719
429,2.52431073e-05,45721
430,1.308100582e-05,45732
431,1.792558032e-05,45744
432,1.194453216e-05,45747
433,1.59925894e-05,45748
434,1.392003469e-05,45754
435,1.971543497e-05,45776
436,1.080260517e-05,45777
437,1.55344751e-05,45780
438,1.036559206e-05,45794
439,1.454730591e-05,45797
440,2.16249864e-05,45803
441,1.200552833e-05,45825
442,2.137991214e-05,45826
443,2.098754885e-05,45829
444,2.778236012e-05,45844
445,1.681758658e-05,45864
446,2.194905028e-05,45877
447,1.680099558e-05,45879
448,1.408089611e-05,19053
449,9.494172446e-06,19055
450,1.122527374e-05,19077
451,1.403148508e-05,19080
452,1.406173305e-05,19082
453,8.887929653e-06,19090
454,1.326031634e-05,19100
455,1.4124892e-05,19101
456,1.462842465e-05,19124
457,1.263885133e-05,19128
458,1.181022526e-05,19130
459,1.100635927e-05,19135
460,1.47423807e-05,19140
461,1.045856334e-05,19147
462,1.574050839e-05,19148
463,1.350940784e-05,19150
464,1.396663447e-05,19154
465,1.035442347e-05,19155
466,1.206161323e-05,19161
467,1.610250729e-05,19178
468,1.114947554e-05,19182
469,1.181895368e-05,19188
470,1.331197291e-05,19196
471,1.405381136e-05,19229
472,1.699077256e-05,19234
473,9.437722838e-06,19248
474,1.019152387e-05,19259
475,1.939246795e-05,19283
476,1.531695307e-05,19288
477,1.338199127e-05,19302
478,1.418899319e-05,19312
479,1.836603406e-05,19314
480,1.17139034e-05,7678
481,1.356607027e-05,7681
482,1.461629108e-05,7703
483,1.055556459e-05,7721
484,1.594871537e-05,7722
485,1.46292532e-05,7727
486,1.364657328e-05,7736
487,1.502517807e-05,7747
488,1.480218361e-05,7756
489,1.408266326e-05,7762
490,1.235396849e-05,7764
491,1.333586169e-05,7770
492,1.137334766e-05,7776
493,1.283636539e-05,7777
494,1.358891768e-05,7783
495,1.677111686e-05,7791
496,1.661138231e-05,7793
497,1.172131942e-05,7802
498,1.472277563e-05,7808
499,1.399677512e-05,7809
500,1.584585152e-05,7827
501,2.066684647e-05,7838
502,1.199982944e-05,7843
503,1.36025792e-05,7854
504,1.729601354e-05,7860
505,1.273835642e-05,7864
506,1.523408173e-05,7867
507,1.639698166e-05,7874
508,1.654434527e-05,7887
509,1.46990742e-05,7912
510,1.313635403e-05,7914
511,1.418567899e-05,7922
512,1.554469054e-05,42627
513,1.319750663e-05,42637
514,2.472726374e-05,42643
515,1.793230149e-05,42654
516,2.042710366e-05,42659
517,1.035459718e-05,42663
518,1.357072051e-05,42667
519,1.025740949e-05,42672
520,1.258932389e-05,42673
521,1.141977918e-05,42676
522,2.667781882e-05,42678
523,1.777298712e-05,42680
524,1.234717001e-05,42688
525,1.762112515e-05,42696
526,1.4643123e-05,42698
527,2.000924542e-05,42703
528,2.782658703e-05,42711
529,1.785585482e-05,42714
530,1.84799519e-05,42723
531,2.510836021e-05,42730
532,1.831745794e-05,42731
533,2.42353708e-05,42733
534,1.582016557e-05,42739
535,1.597703886e-05,42745
536,1.175526359e-05,42751
537,1.987404357e-05,42759
538,2.439672608e-05,42762
539,1.814627285e-05,42768
540,1.577091098e-05,42772
541,1.012973462e-05,42773
542,1.590103966e-05,42775
543,1.705669092e-05,42776
544,1.684480776e-05,52706
545,1.476538819e-05,52827
546,1.692563274e-05,53183
547,1.521093964e-05,53268
548,2.367480738e-05,53474
549,2.355276956e-05,53521
550,2.771279651e-05,53630
551,2.638355545e-05,53720
552,1.134233389e-05,53944
553,1.950016667e-05,53953
554,1.588705345e-05,54009
555,2.445094651e-05,54096
556,2.165149272e-05,54354
557,2.20285292e-05,54356
558,2.341651998e-05,54742
559,2.050395051e-05,54888
560,2.991192378e-05,54962
561,1.717788291e-05,55485
562,1.598766357e-05,55582
563,1.637164132e-05,55593
564,1.380810954e-05,55609
565,2.496925481e-05,55639
566,1.991774116e-05,56072
567,1.89418879e-05,56966
568,7.849167559e-06,69
569,1.003821308e-05,292
570,9.827360373e-06,360
571,1.071321913e-05,374
572,7.376287613e-06,507
573,7.990635822e-06,525
574,1.412714028e-05,614
575,8.983117368e-06,655
576,1.108449578e-05,23238
577,1.102260103e-05,23239
578,8.676238394e-06,23259
579,1.205962599e-05,23269
580,1.496060759e-05,23284
581,1.056652127e-05,23291
582,8.775085917e-06,23305
583,1.145773513e-05,23310
584,1.409797824e-05,23323
585,1.673227962e-05,23332
586,1.223152412e-05,23337
587,1.296952905e-05,23346
588,1.627776146e-05,23352
589,9.45402644e-06,23367
590,9.207103176e-06,23401
591,1.694216735e-05,23407
592,1.629602957e-05,23410
593,1.119855278e-05,23414
594,1.475532736e-05,23415
595,1.308146693e-05,23416
596,1.189721934e-05,23419
597,1.232267914e-05,23435
598,9.382538337e-06,23436
599,1.47597375e-05,23440
600,1.13268934e-05,23441
601,1.50694259e-05,23442
602,1.398544737e-05,23446
603,1.307379898e-05,23463
604,1.474339751e-05,23465
605,1.005972535e-05,23468
606,9.648560081e-06,23470
607,1.613043059e-05,23495
608,2.403633516e-05,43930
609,2.445568316e-05,43942
610,3.698352884e-05,43969
611,1.631345913e-05,44022
612,2.821581256e-05,44051
613,2.907718408e-05,44060
614,3.434250539e-05,44068
615,2.20341808e-05,44092
616,2.163143108e-05,44093
617,2.412214417e-05,44176
618,2.362514169e-05,44178
619,2.575482722e-05,44272
620,2.588978168e-05,44285
621,2.912699165e-05,44407
622,1.644452641e-05,44524
623,1.647827412e-05,44552
624,1.814330972e-05,44629
625,2.212627987e-05,44780
626,1.910709034e-05,44804
627,2.294275873e-05,44856
628,1.447528939e-05,44858
629,2.481290539e-05,44903
630,2.152052002e-05,45014
631,3.196959733e-05,45134
632,1.230419912e-05,45141
633,2.39702058e-05,45225
634,2.957513243e-05,45339
635,3.001347432e-05,45341
636,2.553483137e-05,45379
637,2.903980021e-05,45438
638,2.371320079e-05,45514
639,3.355527951e-05,45529
640,1.13254373e-05,12001
641,7.806072972e-06,12027
642,1.316772978e-05,12029
643,9.943825717e-06,12057
644,8.808795428e-06,12059
645,8.271829756e-06,12110
646,1.013624205e-05,12122
647,7.974999789e-06,12183
648,7.925944374e-06,12189
649,8.099587831e-06,12194
650,1.104442708e-05,12246
651,8.629155673e-06,12340
652,8.484470527e-06,12348
653,9.602373211e-06,12351
654,8.638940926e-06,12366
655,8.885926945e-06,12377
656,9.828962902e-06,12384
657,1.117157808e-05,12396
658,7.538795217e-06,12408
659,6.256149845e-06,12455
660,9.069589396e-06,12458
661,8.224745216e-06,12470
662,7.612545232e-06,12480
663,7.98441215e-06,12485
664,9.322771803e-06,12490
665,1.24630842e-05,12492
666,7.629530046e-06,12555
667,9.737412256e-06,12592
668,9.150963706e-06,12650
669,8.795209396e-06,12679
670,1.031662578e-05,12743
671,7.340976936e-06,12769
672,9.012167538e-06,49463
673,5.416360182e-06,49465
674,7.262382951e-06,49471
675,5.377566595e-06,49477
676,8.121220162e-06,49480
677,8.234987035e-06,49483
678,1.246856391e-05,49484
679,1.14556542e-05,49487
680,1.140165296e-05,49488
681,7.497967545e-06,49489
682,1.249158777e-05,49492
683,1.172075918e-05,49493
684,9.559010323e-06,49494
685,7.903565347e-06,49495
686,5.184763722e-06,49498
687,1.062022966e-05,49499
688,1.142700421e-05,49512
689,7.075416306e-06,49514
690,6.993364877e-06,49518
691,5.949161277e-06,49520
692,8.190716471e-06,49522
693,1.220899412e-05,49525
694,1.137887466e-05,49528
695,5.451646302e-06,49529
696,6.592204045e-06,49530
697,6.640492757e-06,49531
698,1.018407147e-05,49532
699,9.7327611e-06,49533
700,4.316412742e-06,49538
701,4.291131063e-06,49541
702,8.59731972e-06,49545
703,4.287561296e-06,49548
704,1.931555016e-05,23431
705,1.716926636e-05,23439
706,2.271231278e-05,23444
707,1.422882724e-05,23449
708,1.607003833e-05,23450
709,1.586077997e-05,23457
710,1.230790986e-05,23460
711,1.911146865e-05,23469
712,2.153884998e-05,23473
713,1.963729846e-05,23478
714,1.769357368e-05,23511
715,1.815142969e-05,23519
716,2.113266601e-05,23521
717,1.505883756e-05,23523
718,1.813018571e-05,23529
719,1.862001773e-05,23551
720,1.853129106e-05,23554
721,1.912255357e-05,23563
722,2.013802441e-05,23572
723,1.359785256e-05,23577
724,1.941344999e-05,23588
725,2.177807255e-05,23597
726,2.037609556e-05,23601
727,2.251300248e-05,23609
728,2.264638351e-05,23619
729,1.775601959e-05,23620
730,2.169080472e-05,23640
731,1.667147808e-05,23673
732,1.693102968e-05,23687
733,1.247374712e-05,23692
734,1.466207868e-05,23709
735,1.421691195e-05,23727
736,1.073021667e-05,5948
737,1.008732852e-05,5955
738,1.50517908e-05,5979
739,1.662704926e-05,5996
740,1.61806438e-05,6064
741,1.067083031e-05,6065
742,1.090912338e-05,6088
743,1.37714178e-05,6091
744,1.477149272e-05,6106
745,1.653478103e-05,6107
746,1.275447539e-05,6109
747,1.149592754e-05,6116
748,2.046424379e-05,6157
749,1.853981485e-05,6180
750,1.361514569e-05,6269
751,1.308136689e-05,6347
752,1.210579012e-05,6364
753,1.678427907e-05,6461
754,2.261396548e-05,6526
755,1.601405711e-05,6532
756,2.367713751e-05,6564
757,1.912681364e-05,6577
758,1.085721033e-05,6600
759,1.590224383e-05,6627
760,1.432909903e-05,6628
761,1.763607543e-05,6663
762,1.681551839e-05,6767
763,2.62819467e-05,6768
764,2.306621536e-05,6815
765,2.197150388e-05,6896
766,2.219720773e-05,6904
767,2.0405334e-05,6949
768,1.363826686e-05,15232
