,betweenness_centrality,vertex
413,7.80147462e-06,38808
414,4.270752593e-05,38809
415,1.32366671e-05,38813
416,8.539507897e-05,47895
417,4.455280892e-07,47896
418,4.217407539e-06,47897
419,1.211632248e-06,47899
420,1.022821639e-05,47908
421,1.815376648e-05,47914
422,3.42818143e-05,47918
423,3.687757735e-06,47920
424,2.045704208e-05,47928
425,1.140253866e-05,47943
426,3.661118846e-05,47947
427,4.036989338e-06,47956
428,9.14157373e-07,47959
429,3.289556279e-05,47974
430,9.472262364e-06,47988
431,2.002085749e-05,47991
432,0.000119682,47994
433,3.463835295e-05,48012
434,2.157774219e-06,48024
435,3.408259933e-05,48025
436,2.841463313e-05,48035
437,4.965563114e-07,48044
438,3.373874957e-06,48048
439,3.182497923e-06,48051
440,1.18061114e-05,48052
441,7.392164105e-06,48057
442,1.90046138e-05,48065
443,1.225622553e-05,48070
444,4.118429494e-05,48071
445,4.238745479e-05,48088
446,3.695965994e-05,48100
447,5.83896517e-07,48101
448,1.863551985e-06,50591
449,2.17299098e-05,50612
450,7.657233768e-06,50634
451,1.560815635e-05,50643
452,3.755593189e-05,50644
453,2.072629507e-05,50703
454,7.599408755e-06,50711
455,6.816565632e-06,50738
456,2.09377441e-06,50778
457,6.14078147e-06,50785
458,2.656181935e-05,50830
459,9.460280985e-06,50855
460,1.120706501e-05,50861
461,2.278313525e-06,50972
462,1.493491702e-05,50993
463,1.185926188e-05,51009
464,2.757640961e-06,51071
465,6.794091212e-05,51091
466,2.455300154e-06,51112
467,2.778606582e-05,51194
468,3.727845364e-05,51207
469,4.295987674e-06,51209
470,6.062490214e-06,51221
471,1.480679745e-05,51225
472,1.555241193e-05,51230
473,2.747693682e-05,51265
474,3.396342935e-06,51280
475,2.348148245e-06,51289
476,6.055324748e-06,51307
477,1.567745864e-06,51314
478,3.657421993e-05,51337
479,4.237900258e-06,51378
480,2.435633441e-05,23731
481,3.060014451e-05,23770
482,6.344401199e-05,23772
483,3.256067981e-05,23778
484,6.216410461e-05,23783
485,2.473895822e-05,23795
486,9.833288665e-06,23805
487,6.455133647e-05,23823
488,4.340116313e-05,23830
489,1.988165901e-05,23834
490,5.218786598e-05,23850
491,2.799119154e-05,23855
492,3.067943332e-05,23864
493,1.627177937e-05,23865
494,1.683305053e-05,23870
495,7.930049235e-05,23872
496,2.716189165e-05,23873
497,5.554469447e-05,23905
498,2.50482758e-05,23908
499,4.53988644e-05,23909
500,2.330298863e-05,23913
501,2.891724774e-05,23925
502,3.403456962e-05,23929
503,4.856026283e-05,23962
504,8.484414189e-05,23964
505,2.313433307e-05,23970
506,3.395248213e-05,23972
507,3.657320619e-05,23976
508,3.615079169e-05,23987
509,3.362674798e-05,23996
510,2.195075925e-05,24004
511,4.513103713e-05,24017
512,0.000467223,1794
513,0.000307135,2013
514,0.00033473,2110
515,0.000344405,2143
516,0.000401636,2321
517,0.000397369,2769
518,0.000316242,2954
519,0.000327519,3094
520,0.000438783,3178
521,0.000412473,3213
522,0.00038602,3227
523,0.000331105,3330
524,0.000430419,3491
525,0.000427149,3597
526,0.000467793,3652
527,0.00041225,3712
528,0.000392598,3802
529,0.000365252,3823
530,0.000491938,3959
531,0.000422162,3964
532,0.000298009,4043
533,0.000332093,4059
534,0.000429648,4121
535,0.000489952,4152
536,0.000391378,4314
537,0.000545109,4502
538,0.000598237,4572
539,0.000403799,4582
540,0.000788763,4588
541,0.000689425,4646
542,0.000409001,4672
543,0.000484422,4717
544,2.267412531e-05,7678
545,4.841409983e-05,7681
546,3.018713136e-05,7703
547,6.120409754e-06,7721
548,6.933422443e-05,7722
549,3.172100644e-05,7727
550,3.596626686e-05,7736
551,2.66689759e-05,7747
552,2.780314997e-05,7756
553,2.955078433e-05,7762
554,1.401071025e-05,7764
555,1.849842355e-05,7770
556,9.755410214e-06,7776
557,3.643367002e-05,7777
558,4.298728329e-05,7783
559,6.397400673e-05,7791
560,6.746008148e-05,7793
561,1.559912105e-05,7802
562,4.371830309e-05,7808
563,2.635571873e-05,7809
564,6.518435459e-05,7827
565,8.992560324e-05,7838
566,1.659447557e-05,7843
567,2.910230999e-05,7854
568,2.883423336e-05,7860
569,3.054759435e-05,7864
570,5.928780967e-05,7867
571,5.617799688e-05,7874
572,6.288586434e-05,7887
573,5.164544177e-05,7912
574,2.908141358e-05,7914
575,3.755774797e-05,7922
576,0.00011928,43930
577,0.000111112,43942
578,0.000203378,43969
579,4.719336726e-05,44022
580,0.000153558,44051
581,0.000122749,44060
582,0.000254123,44068
583,7.192174311e-05,44092
584,9.182918549e-05,44093
585,0.000103178,44176
586,0.000130511,44178
587,0.000119052,44272
588,0.000115355,44285
589,0.000141594,44407
590,2.991873534e-05,44524
591,4.481482521e-05,44552
592,3.736788039e-05,44629
593,0.000126076,44780
594,5.792707789e-05,44804
595,8.089494224e-05,44856
596,2.426946431e-05,44858
597,0.000117685,44903
598,4.766748672e-05,45014
599,0.000175706,45134
600,1.83508823e-05,45141
601,0.000109139,45225
602,0.000181252,45339
603,0.000149325,45341
604,0.000111691,45379
605,0.000163429,45438
606,0.000103738,45514
607,0.000168389,45529
608,1.005477614e-05,23238
609,2.444601148e-05,23239
610,1.284534625e-05,23259
611,1.06753089e-05,23269
612,4.421978053e-05,23284
613,9.014564335e-06,23291
614,9.170187152e-06,23305
615,1.144577947e-05,23310
616,5.228674289e-05,23323
617,4.237654878e-05,23332
618,2.397674366e-05,23337
619,2.880877763e-05,23346
620,4.082511376e-05,23352
621,7.046724059e-06,23367
622,2.987699078e-06,23401
623,3.54875592e-05,23407
624,3.669374479e-05,23410
625,1.58292312e-05,23414
626,3.227733032e-05,23415
627,9.926174203e-06,23416
628,2.03317326e-05,23419
629,1.368489047e-05,23435
630,5.004003204e-06,23436
631,4.665881241e-05,23440
632,8.680409031e-06,23441
633,4.187126541e-05,23442
634,2.556338453e-05,23446
635,2.92235004e-05,23463
636,4.285441559e-05,23465
637,1.441503483e-05,23468
638,7.455183148e-06,23470
639,2.515051362e-05,23495
640,4.229917088e-05,40814
641,1.175158403e-05,40815
642,4.816709902e-05,40821
643,1.075685204e-05,40828
644,3.49623353e-05,40832
645,6.604057159e-06,40846
646,2.125138787e-05,40878
647,4.71078398e-05,40879
648,4.075368451e-05,40881
649,1.471810425e-05,40882
650,3.150987685e-05,40885
651,2.474222869e-05,40892
652,2.067259254e-05,40903
653,9.078410303e-05,40906
654,1.386688303e-05,40912
655,3.932692968e-05,40918
656,8.605676984e-05,40919
657,4.507905232e-05,40932
658,1.563770721e-05,40935
659,1.699035542e-05,40937
660,6.433367058e-05,40942
661,0.000127077,40945
662,1.3775069e-05,40952
663,1.534121882e-05,40955
664,3.068777452e-05,40965
665,8.02443008e-05,40971
666,3.21258113e-05,40991
667,6.084003499e-05,40999
668,7.521552691e-05,41006
669,0.000136967,41011
670,1.734784176e-05,41013
671,6.983910267e-05,41015
672,3.550165518e-05,12001
673,5.117257499e-06,12027
674,3.282163394e-05,12029
675,1.222164991e-05,12057
676,7.352693629e-06,12059
677,1.104910393e-05,12110
678,3.503937261e-05,12122
679,9.797093964e-07,12183
680,3.76157255e-06,12189
681,2.599212543e-06,12194
682,1.068578738e-05,12246
683,3.212395882e-06,12340
684,3.410494887e-06,12348
685,8.805399349e-06,12351
686,4.719153897e-06,12366
687,8.888114891e-06,12377
688,4.424207292e-06,12384
689,3.994483964e-06,12396
690,5.006960176e-06,12408
691,3.680565202e-06,12455
692,1.264620308e-05,12458
693,5.285403369e-06,12470
694,3.476751687e-06,12480
695,4.648550524e-06,12485
696,9.780848645e-06,12490
697,1.946560165e-05,12492
698,0.0,12555
699,2.918543982e-06,12592
700,7.114704581e-06,12650
701,9.75010479e-06,12679
702,1.184712955e-05,12743
703,5.264829836e-06,12769
704,1.368379882e-05,27764
705,0.0,27769
706,0.0,27770
707,7.60024963e-06,27787
708,4.186325267e-06,27793
709,3.51007943e-05,27798
710,0.0,27805
711,5.565902752e-06,27810
712,7.649329702e-07,27821
713,3.040955174e-06,27823
714,7.688024244e-06,27827
715,1.0617934e-05,27838
716,1.009831431e-05,27841
717,2.14906835e-05,27854
718,2.703755679e-05,27856
719,4.95962261e-06,27875
720,2.82117331e-06,27887
721,3.509229702e-05,27896
722,4.93174964e-06,27908
723,5.505107162e-06,27909
724,5.629575897e-06,27921
725,5.147288631e-06,27932
726,2.226456925e-06,27936
727,5.1372722e-05,27943
728,1.270546314e-05,27949
729,1.241044781e-05,27953
730,1.515025566e-05,27954
731,4.666587131e-06,27971
732,1.703556964e-05,27980
733,3.604031907e-06,27983
734,6.705614423e-06,27985
735,1.3617348e-06,27991
736,9.146892956e-05,42116
737,1.59925667e-05,42142
738,0.000130344,42144
739,4.415446986e-05,42161
740,9.162694375e-05,42176
741,0.000172591,42182
742,4.439099379e-05,42190
743,4.657338127e-05,42207
744,3.638004598e-05,42227
745,8.351287842e-05,42234
746,4.586808891e-05,42243
747,6.803938671e-05,42245
748,6.165126106e-05,42247
749,0.000248838,42267
750,5.108956786e-05,42274
751,0.000191296,42279
752,0.00013692,42280
753,0.00013285,42300
754,5.442923115e-05,42303
755,9.932519928e-05,42314
756,4.590007679e-05,42329
757,8.281896153e-05,42332
758,0.000217508,42345
759,0.000157108,42369
760,0.000117327,42370
761,9.478153564e-05,42381
762,3.4194746e-05,42386
763,5.081636467e-05,42390
764,8.166610809e-05,42411
765,4.679079883e-05,42412
766,0.000189443,42441
767,8.130062701e-05,42444
768,0.000146007,42222
769,5.435553287e-05,42226
770,3.606625084e-05,42229
771,2.104983447e-05,42233
772,6.737838244e-05,42252
773,3.12565128e-05,42255
774,4.385121928e-05,42259
775,4.946793677e-05,42264
776,1.890452753e-06,42277
777,2.839811827e-05,42282
778,2.697945216e-05,42284
779,3.297289228e-05,42287
780,3.361913937e-05,42297
781,3.53458336e-05,42299
782,2.817772214e-05,42306
783,0.000137614,42309
784,0.000139831,42310
785,6.381492039e-05,42311
786,3.726021627e-05,42320
787,5.050770213e-05,42326
788,5.068888352e-05,42327
789,5.515899498e-05,42330
790,0.000215967,42342
791,9.877964138e-05,42352
792,3.402831117e-05,42355
793,0.000192228,42361
794,4.856203324e-05,42377
795,8.331379144e-05,42395
796,0.000110017,42397
797,2.077885685e-05,42404
798,0.000116211,42416
799,9.439626383e-05,42422
800,2.212653296e-05,35386
801,3.26115295e-05,35391
802,9.715338704e-06,35394
803,1.068383655e-05,35403
804,3.527857453e-05,35419
805,8.939420438e-06,35429
806,5.257806121e-06,35433
807,1.586234591e-05,35467
808,7.545275783e-06,35469
809,1.824916109e-05,35478
810,4.413447547e-05,35481
811,8.626076071e-05,35489
812,1.585963468e-05,35492
813,1.195033212e-05,35495
814,1.170312516e-05,35499
815,2.602638741e-05,35502
816,3.586302619e-05,35505
817,2.770895437e-05,35512
818,2.345758742e-05,35519
819,1.311580233e-05,35527
820,2.119698266e-05,35529
821,2.664987478e-05,35534
822,1.620235031e-05,35536
823,3.850542946e-05,35538
824,2.506852777e-05,35540
825,9.566780724e-06,35555
826,1.722744819e-06,35565
827,1.345506702e-05,35573
828,3.278539071e-05,35574
829,1.487523362e-05,35577
830,5.55933594e-05,35585
831,8.515739427e-06,35603
832,6.737446737e-05,23431
833,2.735648364e-05,23439
834,0.000109292,23444
835,2.303904708e-05,23449
836,3.583567845e-05,23450
837,2.145595134e-05,23457
838,1.979977355e-05,23460
839,4.276125785e-05,23469
840,0.000103034,23473
841,5.471532591e-05,23478
842,3.474877021e-05,23511
843,4.035541341e-05,23519
844,7.701610241e-05,23521
845,3.260480438e-05,23523
846,6.340045744e-05,23529
847,5.184352376e-05,23551
848,4.899176458e-05,23554
849,6.068694923e-05,23563
850,6.83663002e-05,23572
851,1.553004537e-05,23577
852,6.140861762e-05,23588
853,8.65353206e-05,23597
854,5.338070778e-05,23601
855,7.244778929e-05,23609
856,0.000128308,23619
857,7.46071721e-05,23620
858,9.381454975e-05,23640
859,3.605573258e-05,23673
860,5.987222868e-05,23687
861,2.292337491e-05,23692
862,2.194219935e-05,23709
863,2.318487657e-05,23727
864,4.067998268e-05,34361
865,4.248482337e-06,34362
866,4.145191241e-05,34380
867,8.169890373e-06,34384
868,9.033586964e-06,34385
869,6.510757171e-06,34387
870,1.823399706e-05,34394
871,2.307060586e-05,34398
872,2.657925721e-05,34408
873,1.822203307e-05,34418
874,2.993507827e-05,34423
875,4.073176951e-05,34427
876,2.076552768e-05,34432
877,6.866214236e-05,34434
878,4.008599525e-05,34445
879,1.677024883e-05,34449
880,2.165078376e-05,34453
881,3.967716345e-06,34455
882,1.667135874e-05,34462
883,2.186537302e-05,34479
884,8.047087418e-06,34497
885,5.350922269e-05,34508
886,1.729699234e-05,34516
887,9.3425986e-05,34518
888,3.925791592e-05,34520
889,1.188374355e-05,34521
890,1.398640426e-05,34525
891,1.809198714e-05,34534
892,4.679417042e-05,34539
893,4.29514674e-05,34545
894,2.006958886e-05,34549
895,6.653459511e-06,34551
896,2.58325673e-05,44589
897,3.292194171e-05,44591
898,1.867925083e-05,44593
899,5.031945432e-06,44601
900,2.337927547e-05,44611
901,3.407595623e-05,44617
902,9.911338033e-06,44623
903,1.481062842e-06,44624
904,0.000127883,44626
905,5.983400052e-06,44635
906,9.087175476e-06,44636
907,1.21303317e-05,44638
908,1.49217766e-05,44640
909,2.276828946e-06,44648
910,1.668323699e-05,44650
911,3.088371468e-05,44651
912,3.85186547e-05,44657
913,6.053583855e-05,44661
914,8.490689963e-05,44665
915,1.956705806e-05,44668
916,2.388183626e-05,44674
917,1.937092319e-05,44683
918,5.316224062e-05,44685
919,2.292559679e-06,44688
920,4.736792916e-06,44690
921,2.920938116e-06,44693
922,4.617960166e-06,44695
923,7.119605907e-06,44696
924,4.892579189e-06,44698
925,3.173220259e-05,44706
926,3.399631147e-05,44711
927,2.11319628e-05,44716
928,6.69882979e-05,42450
929,0.000139979,42469
930,0.000171168,42484
931,3.715815454e-05,42503
932,5.128450855e-05,42507
933,4.321094869e-05,42518
934,3.791762552e-05,42529
935,0.000120915,42531
936,2.3481557e-05,42543
937,8.491700393e-05,42548
938,6.764357454e-05,42553
939,0.000122085,42554
940,8.243561937e-05,42555
941,6.870424066e-05,42569
942,0.000115037,42577
943,8.324050632e-05,42582
944,0.000145789,42586
945,0.0001087,42591
946,7.091019149e-05,42595
947,0.000388481,42620
948,3.666932182e-05,42630
949,3.854920914e-05,42631
950,3.453020879e-05,42640
951,4.635360138e-05,42644
952,8.123477136e-05,42648
953,0.000127239,42652
954,0.000103521,42670
955,5.959426013e-05,42692
956,3.062168711e-05,42693
957,9.0603385e-05,42700
958,0.000112477,42716
959,0.000103394,42718
960,1.374025179e-05,5948
961,7.103851753e-06,5955
962,4.105425854e-05,5979
963,9.075671858e-05,5996
964,3.52263504e-05,6064
965,8.84343035e-06,6065
966,8.443133263e-06,6088
967,2.952688711e-05,6091
968,3.032939825e-05,6106
969,4.943070413e-05,6107
970,2.32396315e-05,6109
971,3.070953684e-05,6116
972,8.212003129e-05,6157
973,6.304954825e-05,6180
974,2.735285729e-05,6269
975,3.172459328e-05,6347
976,1.562328331e-05,6364
977,4.093748868e-05,6461
978,0.000152461,6526
979,4.812701712e-05,6532
980,9.935440005e-05,6564
981,7.184193616e-05,6577
982,1.284441833e-05,6600
983,5.136842511e-05,6627
984,4.358958478e-05,6628
985,5.097813515e-05,6663
986,4.431607206e-05,6767
987,0.000126843,6768
988,0.000122574,6815
989,0.000124414,6896
990,0.000124528,6904
991,7.941389179e-05,6949
992,4.700783202e-05,15922
993,1.861315744e-05,15927
994,7.636889433e-05,15969
995,2.222523115e-05,15978
996,1.237411211e-05,15979
997,3.093414191e-05,15997
998,1.919142353e-05,16004
999,6.064274574e-05,16026
1000,1.952129324e-05,16080
1001,1.284341026e-05,16092
1002,6.111174023e-06,16096
1003,4.880703838e-05,16125
1004,5.59112578e-06,16127
1005,2.983472304e-05,16134
1006,9.222659366e-06,16140
1007,7.595265935e-05,16148
1008,4.04832055e-05,16156
1009,8.184837363e-06,16158
1010,3.440988753e-05,16189
1011,3.480698145e-05,16190
1012,1.040942443e-05,16208
1013,4.837926733e-05,16222
1014,2.847971199e-05,16238
1015,4.457193653e-05,16260
1016,3.852593885e-05,16266
1017,4.944058256e-05,16274
1018,1.384590626e-05,16280
1019,1.273227065e-05,16301
1020,6.818618044e-06,16307
1021,1.554854438e-05,16311
1022,3.778433063e-05,16327
1023,2.985910717e-05,16359
1024,1.657022615e-05,15232
1025,1.792445903e-05,15253
1026,1.260026218e-05,15303
1027,1.194398208e-05,15353
1028,3.977886257e-05,15366
1029,5.850134192e-06,15386
1030,2.112838103e-05,15401
1031,1.101943689e-06,15441
1032,9.181954402e-06,15442
