,pagerank,vertex
110,9.4313109e-06,51703
111,6.603289421e-06,51704
112,8.721461199e-06,51713
113,8.082028216e-06,51714
114,6.460885288e-06,51716
115,1.177866034e-05,51719
116,3.770709327e-06,51722
117,1.022372544e-05,51724
118,1.285349481e-05,51725
119,8.141206308e-06,51733
120,1.282308767e-05,51735
121,1.770856943e-05,51739
122,9.09992923e-06,51740
123,1.011361019e-05,51746
124,5.888323358e-06,51747
125,7.761836969e-06,51753
126,7.900713172e-06,51757
127,7.871693924e-06,51760
128,1.700891335e-05,18946
129,1.289881584e-05,18947
130,1.733673162e-05,18953
131,1.129449356e-05,18954
132,1.576020077e-05,18959
133,1.405829153e-05,18973
134,1.21774965e-05,18975
135,1.173400415e-05,18983
136,9.509196389e-06,18994
137,1.164652895e-05,19000
138,1.87046171e-05,19007
139,1.495331617e-05,19010
140,1.281747882e-05,19011
141,1.159869862e-05,19023
142,1.225006417e-05,19027
143,1.429224994e-05,19036
144,1.081202208e-05,19038
145,2.369961294e-05,19044
146,1.384738789e-05,19048
147,1.479682123e-05,19066
148,1.869472726e-05,19083
149,1.163933393e-05,19098
150,9.64498031e-06,19105
151,1.40881275e-05,19106
152,1.272222744e-05,19107
153,1.44620135e-05,19110
154,1.347617399e-05,19120
155,9.783570931e-06,19122
156,1.412560232e-05,19137
157,1.028334464e-05,19138
158,1.772448195e-05,19141
159,1.2913305e-05,19170
160,9.012167538e-06,49463
161,5.416360182e-06,49465
162,7.262382951e-06,49471
163,5.377566595e-06,49477
164,8.121220162e-06,49480
165,8.234987035e-06,49483
166,1.246856391e-05,49484
167,1.14556542e-05,49487
168,1.140165296e-05,49488
169,7.497967545e-06,49489
170,1.249158777e-05,49492
171,1.172075918e-05,49493
172,9.559009413e-06,49494
173,7.903565347e-06,49495
174,5.184763722e-06,49498
175,1.062022966e-05,49499
176,1.14270033e-05,49512
177,7.075416306e-06,49514
178,6.993364877e-06,49518
179,5.949161277e-06,49520
180,8.190716471e-06,49522
181,1.220899321e-05,49525
182,1.137887466e-05,49528
183,5.451646302e-06,49529
184,6.592204045e-06,49530
185,6.640492757e-06,49531
186,1.018407147e-05,49532
187,9.7327611e-06,49533
188,4.316412742e-06,49538
189,4.291131063e-06,49541
190,8.59731972e-06,49545
191,4.287561296e-06,49548
192,1.900564348e-05,37701
193,1.806636828e-05,37710
194,1.78603932e-05,37717
195,1.470543702e-05,37724
196,1.621843694e-05,37740
197,1.628211066e-05,37762
198,1.063955006e-05,37766
199,2.539029265e-05,37774
200,1.845072984e-05,37776
201,1.82025633e-05,37791
202,2.770065294e-05,37793
203,1.863750367e-05,37798
204,2.770152241e-05,37811
205,1.579253512e-05,37819
206,1.589024578e-05,37820
207,1.428172163e-05,37849
208,2.942314131e-05,37862
209,2.185122503e-05,37863
210,1.58777766e-05,37866
211,1.278491709e-05,37869
212,2.48100514e-05,37870
213,2.466987462e-05,37871
214,1.836128831e-05,37874
215,2.220273564e-05,37885
216,1.36810304e-05,37906
217,2.446253893e-05,37909
218,1.60667314e-05,37912
219,1.38207788e-05,37918
220,1.654856896e-05,37922
221,2.135052455e-05,37925
222,2.261782538e-05,37927
223,2.040740765e-05,37928
224,1.17139034e-05,7678
225,1.356607027e-05,7681
226,1.461629017e-05,7703
227,1.055556368e-05,7721
228,1.594871537e-05,7722
229,1.46292532e-05,7727
230,1.364657328e-05,7736
231,1.502517807e-05,7747
232,1.48021827e-05,7756
233,1.408266235e-05,7762
234,1.235396849e-05,7764
235,1.333586169e-05,7770
236,1.137334766e-05,7776
237,1.28363663e-05,7777
238,1.358891768e-05,7783
239,1.677111686e-05,7791
240,1.661138049e-05,7793
241,1.172132033e-05,7802
242,1.472277563e-05,7808
243,1.399677421e-05,7809
244,1.584585152e-05,7827
245,2.066684647e-05,7838
246,1.199982944e-05,7843
247,1.36025792e-05,7854
248,1.729601354e-05,7860
249,1.273835642e-05,7864
250,1.523408173e-05,7867
251,1.639697985e-05,7874
252,1.654434527e-05,7887
253,1.46990742e-05,7912
254,1.313635403e-05,7914
255,1.418567808e-05,7922
256,1.718913882e-05,20327
257,1.607255945e-05,20343
258,9.991744264e-06,20344
259,1.265355513e-05,20352
260,2.087128087e-05,20353
261,2.083173604e-05,20357
262,1.133578735e-05,20363
263,1.286055976e-05,20372
264,1.271800284e-05,20375
265,1.125969811e-05,20387
266,1.400611745e-05,20391
267,1.230817907e-05,20404
268,1.24832668e-05,20408
269,1.610421168e-05,20410
270,2.103686529e-05,20414
271,1.716566294e-05,20429
272,1.056419569e-05,20432
273,1.102866463e-05,20448
274,1.323335982e-05,20461
275,6.928792118e-06,20469
276,1.144549242e-05,20490
277,1.256616451e-05,20509
278,1.036072717e-05,20519
279,8.089035873e-06,20530
280,9.161330127e-06,20535
281,1.26629202e-05,20539
282,1.524279196e-05,20542
283,9.931908608e-06,20570
284,1.09927405e-05,20573
285,1.149116179e-05,20582
286,9.714425687e-06,20600
287,1.120038451e-05,20603
288,1.408089611e-05,19053
289,9.494172446e-06,19055
290,1.122527374e-05,19077
291,1.403148508e-05,19080
292,1.406173305e-05,19082
293,8.887929653e-06,19090
294,1.326031634e-05,19100
295,1.412489291e-05,19101
296,1.462842465e-05,19124
297,1.263885133e-05,19128
298,1.181022526e-05,19130
299,1.100635927e-05,19135
300,1.47423807e-05,19140
301,1.045856334e-05,19147
302,1.574050839e-05,19148
303,1.350940784e-05,19150
304,1.396663447e-05,19154
305,1.035442438e-05,19155
306,1.206161414e-05,19161
307,1.610250365e-05,19178
308,1.114947554e-05,19182
309,1.181895368e-05,19188
310,1.331197382e-05,19196
311,1.405381136e-05,19229
312,1.699077256e-05,19234
313,9.437722838e-06,19248
314,1.019152387e-05,19259
315,1.939246795e-05,19283
316,1.531695307e-05,19288
317,1.338199127e-05,19302
318,1.418899319e-05,19312
319,1.836603406e-05,19314
320,1.359601993e-05,34361
321,8.865095879e-06,34362
322,1.634086584e-05,34380
323,8.635986887e-06,34384
324,1.045577301e-05,34385
325,9.081475582e-06,34387
326,1.197295478e-05,34394
327,1.249682009e-05,34398
328,1.518765475e-05,34408
329,1.19631186e-05,34418
330,1.422683454e-05,34423
331,1.544291081e-05,34427
332,1.236065145e-05,34432
333,1.990725832e-05,34434
334,1.39741087e-05,34445
335,1.100630652e-05,34449
336,1.231581791e-05,34453
337,7.642110177e-06,34455
338,1.225686265e-05,34462
339,1.229249483e-05,34479
340,1.011104632e-05,34497
341,1.940926268e-05,34508
342,1.243290262e-05,34516
343,2.139570461e-05,34518
344,1.640934533e-05,34520
345,1.051273466e-05,34521
