,betweenness_centrality,vertex
0,5.611184545e-05,1145
1,2.394222435e-05,1161
2,3.236081038e-05,1298
3,5.94362388e-05,1359
4,4.415680811e-05,1381
5,4.797901219e-05,1405
6,4.344594778e-05,1445
7,4.837909931e-05,1461
8,4.265439623e-05,1483
9,5.234304866e-05,1543
10,8.431803975e-05,1551
11,7.516059705e-05,1554
12,7.442037283e-05,1557
13,7.546974425e-05,1560
14,3.917643077e-05,1573
15,6.460173144e-05,1587
16,5.70966234e-05,1596
17,5.886568401e-05,1622
18,0.000106857,1636
19,7.240678164e-05,1668
20,6.476382022e-05,1687
21,6.425638616e-05,1748
22,8.267452971e-05,1762
23,3.772276652e-05,1791
24,5.022775506e-05,1817
25,6.073652692e-05,1849
26,6.72507671e-05,1884
27,3.332672073e-05,1899
28,3.443199734e-05,1917
29,5.557753725e-05,1933
30,3.461171126e-05,1945
31,3.569374041e-05,1948
32,5.897326198e-07,22589
33,1.181587014e-05,22602
34,8.556783937e-06,22606
35,3.296232944e-05,22619
36,2.748321814e-06,22629
37,1.896435966e-05,22631
38,2.000108007e-05,22633
39,1.060472313e-05,22635
40,1.566520516e-05,22639
41,1.276051282e-05,22640
42,1.466102549e-05,22716
43,9.831758246e-06,22719
44,1.314554126e-05,22725
45,2.337075026e-05,22727
46,1.467300197e-05,22732
47,3.205644098e-05,22768
48,1.367641704e-05,22772
49,2.347731411e-05,22793
50,2.647761699e-05,22801
51,9.853540622e-06,22808
52,4.636274738e-06,22815
53,1.121314341e-05,22816
54,3.856950469e-06,22852
55,4.161068859e-07,22876
56,3.619356476e-05,22894
57,3.702173614e-06,22896
58,3.486078708e-05,22903
59,4.523682525e-05,22912
60,9.264916217e-06,22917
61,9.747582824e-06,22938
62,1.21202872e-05,22941
63,3.344634251e-06,22942
64,2.270543921e-05,37516
65,6.465664108e-05,37523
66,2.533214514e-05,37527
67,3.553982761e-05,37531
68,1.947737962e-05,37538
69,0.000107204,37541
70,2.710782153e-05,37545
71,2.875714639e-05,37549
72,0.000113513,37561
73,4.624304564e-05,37568
74,5.292386109e-05,37576
75,4.799552288e-05,37578
76,1.542512743e-05,37581
77,3.393494269e-05,37593
78,3.793530536e-05,37595
79,0.000250125,37600
80,6.804784555e-05,37601
81,2.978274222e-05,37622
82,5.49287982e-05,37634
83,6.964852578e-06,37639
84,2.166516958e-05,37642
85,2.332563459e-05,37659
86,4.346623578e-05,37662
87,8.537367364e-05,37663
88,4.230286238e-05,37665
89,0.00022122,37672
90,9.624864017e-05,37684
91,1.760936003e-05,37686
92,3.344294499e-05,37692
93,1.493891867e-05,37698
94,2.499084426e-05,37700
95,6.93814929e-05,37713
96,2.733976389e-06,30624
97,9.978674861e-06,30629
98,0.0,30630
99,1.663253848e-06,30632
100,2.018205149e-05,30634
101,5.351409789e-06,30636
102,1.621068448e-05,30641
103,1.204968856e-06,30642
104,7.016723262e-06,30645
105,2.433373056e-05,30648
106,1.065033908e-06,30651
107,4.572615752e-05,30654
108,3.726398545e-05,30656
109,2.022418456e-06,30659
110,1.857365304e-06,30660
111,2.320840151e-06,30661
112,0.0,30662
113,7.65410468e-06,30663
114,1.496742462e-06,30666
115,6.221186673e-06,30667
116,1.696971686e-06,30669
117,2.598229611e-06,30670
118,1.164459837e-05,30673
119,0.0,30679
120,4.341809894e-06,30681
121,9.854885539e-06,30682
122,1.108234097e-05,30685
123,5.891865632e-06,30697
124,1.133979384e-05,30708
125,5.817693327e-06,30710
126,2.251819304e-05,30715
127,1.757581305e-05,30716
128,2.286210051e-06,51866
129,0.0,51868
130,2.483159323e-06,51877
131,1.589600806e-06,51880
132,9.170957274e-06,51883
133,2.457072652e-06,51884
134,5.548736979e-06,51886
135,3.166301848e-05,51889
136,1.524838387e-05,51890
137,4.387619641e-06,51893
138,2.592848451e-06,51897
139,1.239147589e-06,51898
140,5.020901842e-06,51911
141,1.049305634e-05,51912
142,7.233373441e-06,51913
143,0.0,51917
144,0.0,51918
145,8.410242061e-06,51922
146,2.959616998e-05,51926
147,3.003127697e-06,51930
148,1.59169962e-06,51931
149,1.173248587e-05,51932
150,1.108942886e-05,51934
151,1.290514847e-05,51936
152,1.148644848e-05,51941
153,4.120093894e-05,51942
154,3.160262437e-06,51948
155,5.733937079e-07,51949
156,1.673871087e-06,51950
157,4.980013626e-06,51951
158,8.305003216e-06,51952
159,1.007191984e-05,51953
160,0.000163277,2571
161,0.000132656,2580
162,0.000153253,2623
163,0.000201743,2626
164,0.000208371,2628
165,0.000147678,2640
166,0.000223942,2668
167,0.000139074,2672
168,0.000231524,2679
169,0.000123062,2696
170,0.000123945,2697
171,0.00011976,2704
172,0.000144879,2727
173,0.000101471,2764
174,0.000124446,2801
175,0.000150845,2823
176,0.000235718,2858
177,0.000131073,2875
178,0.000133225,2880
179,0.000126463,2885
180,0.000125127,2918
181,0.00017236,2937
182,0.000170172,2941
183,0.000101778,2945
184,0.000158172,2968
185,0.000155164,3003
186,0.00011745,3013
187,0.000122189,3020
188,0.000119961,3025
189,0.000144932,3050
190,0.000164803,3063
191,0.000112999,3067
192,3.035847691e-05,52706
193,1.888095197e-05,52827
194,2.688174604e-05,53183
195,4.423103458e-05,53268
196,6.487426102e-05,53474
197,6.525354546e-05,53521
198,0.000117996,53630
199,0.000140657,53720
200,8.175526207e-06,53944
201,7.638766574e-05,53953
202,2.619731468e-05,54009
203,7.301213025e-05,54096
204,6.449895049e-05,54354
205,8.087974656e-05,54356
206,9.816830622e-05,54742
207,5.338043094e-05,54888
208,0.000178145,54962
209,4.954057227e-05,55485
210,2.703666647e-05,55582
211,4.402561346e-05,55593
212,1.198262654e-05,55609
213,0.000104023,55639
214,3.550871091e-05,56072
215,4.831276291e-05,56966
216,4.502504252e-06,69
217,1.915066246e-05,292
218,1.371163432e-05,360
219,1.059952015e-05,374
220,5.160499786e-06,507
221,9.560547349e-06,525
222,4.066803396e-05,614
223,8.08986037e-06,655
224,2.435633441e-05,23731
225,3.060014451e-05,23770
226,6.344401199e-05,23772
227,3.256067981e-05,23778
228,6.216410461e-05,23783
229,2.473895822e-05,23795
230,9.833288665e-06,23805
231,6.455133647e-05,23823
232,4.340116313e-05,23830
233,1.988165901e-05,23834
234,5.218786598e-05,23850
235,2.799119154e-05,23855
236,3.067943332e-05,23864
237,1.627177937e-05,23865
238,1.683305053e-05,23870
239,7.930049235e-05,23872
240,2.716189165e-05,23873
241,5.554469447e-05,23905
242,2.50482758e-05,23908
243,4.53988644e-05,23909
244,2.330298863e-05,23913
245,2.891724774e-05,23925
246,3.403456962e-05,23929
247,4.856026283e-05,23962
248,8.484414189e-05,23964
249,2.313433307e-05,23970
250,3.395248213e-05,23972
251,3.657320619e-05,23976
252,3.615079169e-05,23987
253,3.362674798e-05,23996
254,2.195075925e-05,24004
255,4.513103713e-05,24017
256,4.067998268e-05,34361
257,4.248482337e-06,34362
258,4.145191241e-05,34380
259,8.169890373e-06,34384
260,9.033586964e-06,34385
261,6.510757171e-06,34387
262,1.823399706e-05,34394
263,2.307060586e-05,34398
264,2.657925721e-05,34408
265,1.822203307e-05,34418
266,2.993507827e-05,34423
267,4.073176951e-05,34427
268,2.076552768e-05,34432
269,6.866214236e-05,34434
270,4.008599525e-05,34445
271,1.677024883e-05,34449
272,2.165078376e-05,34453
273,3.967716345e-06,34455
274,1.667135874e-05,34462
275,2.186537302e-05,34479
276,8.047087418e-06,34497
277,5.350922269e-05,34508
278,1.729699234e-05,34516
279,9.3425986e-05,34518
280,3.925791592e-05,34520
281,1.188374355e-05,34521
282,1.398640426e-05,34525
283,1.809198714e-05,34534
284,4.679417042e-05,34539
285,4.29514674e-05,34545
286,2.006958886e-05,34549
287,6.653459511e-06,34551
288,4.119488378e-06,49463
289,9.050376435e-07,49465
290,2.070922571e-06,49471
291,2.787240629e-06,49477
292,6.176857189e-06,49480
293,1.894534925e-06,49483
294,2.246835321e-05,49484
295,1.183650641e-05,49487
296,2.872576333e-05,49488
297,0.0,49489
298,6.627867836e-05,49492
299,3.332851814e-05,49493
300,7.995322683e-06,49494
301,2.102609092e-06,49495
302,9.392477614e-07,49498
303,1.020092367e-05,49499
304,5.654145306e-06,49512
305,4.265977581e-07,49514
306,4.295561767e-06,49518
307,0.0,49520
308,3.21559327e-06,49522
309,4.449551913e-05,49525
310,9.686761862e-06,49528
311,0.0,49529
312,1.952127114e-06,49530
313,1.71546913e-06,49531
314,3.487489501e-06,49532
315,1.532328858e-05,49533
316,0.0,49538
317,0.0,49541
318,5.012144903e-06,49545
319,0.0,49548
320,5.639886333e-05,18946
321,2.173742458e-05,18947
322,4.659512527e-05,18953
323,1.835661946e-05,18954
324,3.188431267e-05,18959
325,2.62014913e-05,18973
326,7.55006198e-06,18975
327,1.859639486e-05,18983
328,3.692083899e-06,18994
329,2.190055543e-05,19000
330,5.57332232e-05,19007
331,3.213264941e-05,19010
332,1.52255912e-05,19011
333,1.373886239e-05,19023
334,1.982204018e-05,19027
335,2.563835386e-05,19036
336,8.689532661e-06,19038
337,0.000111881,19044
338,3.306684657e-05,19048
339,3.713577227e-05,19066
340,6.77704103e-05,19083
341,2.047452326e-05,19098
342,8.505239833e-06,19105
343,2.966990061e-05,19106
344,1.951333477e-05,19107
345,3.089714733e-05,19110
346,1.859981687e-05,19120
347,4.720004063e-06,19122
348,2.197240985e-05,19137
349,1.08284474e-05,19138
350,4.632732315e-05,19141
351,1.1891821e-05,19170
352,1.374472088e-05,56142
353,2.818090351e-05,56152
354,2.996149786e-06,56153
355,3.115184533e-06,56154
356,3.923306335e-06,56156
357,9.097872313e-06,56157
358,3.31161051e-05,56158
359,7.664672387e-07,56159
360,5.312476459e-07,56161
361,0.0,56163
362,2.724997417e-06,56165
363,0.0,56172
364,3.313989046e-05,56173
365,2.846213285e-06,56174
366,4.734833229e-07,56176
367,6.466630031e-07,56177
368,4.620066101e-07,56178
369,5.008338272e-07,56180
370,2.078014382e-05,56184
371,7.977806156e-06,56185
372,0.0,56186
373,0.0,56189
374,4.807031588e-05,56191
375,0.0,56193
376,5.428568403e-07,56195
377,0.0,56196
378,4.056325273e-06,56198
379,1.119225997e-05,56200
380,1.807327591e-05,56201
381,5.760739862e-05,56203
382,5.021117569e-06,56207
383,1.848508334e-06,56208
384,8.189457036e-05,37165
385,0.00014379,37243
386,9.072025687e-05,37310
387,0.000114086,37348
388,7.155321034e-05,37413
389,0.000114931,37626
390,5.32568862e-05,37641
391,0.000101889,37833
392,0.000110375,37896
393,0.000105061,37993
394,0.000195026,38075
395,0.000325565,38452
396,0.000149396,38887
397,0.000285309,39179
398,0.000121966,39347
399,0.000324827,40487
400,0.000231724,41289
401,0.000260806,41298
402,0.000165644,41367
403,0.000168312,41382
404,0.000265457,41505
405,0.000161811,41580
406,4.934058072e-05,41643
407,0.000382736,42065
408,0.000157246,42088
409,8.63714407e-05,42149
410,0.000232347,42430
411,0.000256534,42458
412,0.000306874,42645
413,0.000140463,42713
414,0.000223328,42985
415,0.000156703,43822
416,2.678513447e-06,29677
417,2.105433761e-05,29687
418,2.690211866e-05,29689
