,partition,vertex
236,138,19011
237,52,19023
238,111,19027
239,16,19036
240,213,19038
241,193,19044
242,98,19048
243,121,19066
244,127,19083
245,217,19098
246,79,19105
247,135,19106
248,127,19107
249,45,19110
250,62,19120
251,70,19122
252,94,19137
253,108,19138
254,204,19141
255,120,19170
256,71,23731
257,133,23770
258,44,23772
259,34,23778
260,173,23783
261,118,23795
262,72,23805
263,62,23823
264,212,23830
265,67,23834
266,70,23850
267,123,23855
268,109,23864
269,167,23865
270,66,23870
271,106,23872
272,111,23873
273,23,23905
274,107,23908
275,76,23909
276,208,23913
277,17,23925
278,109,23929
279,209,23962
280,107,23964
281,69,23970
282,220,23972
283,31,23976
284,12,23987
285,11,23996
286,69,24004
287,30,24017
288,16,56142
289,19,56152
290,213,56153
291,49,56154
292,71,56156
293,29,56157
294,198,56158
295,17,56159
296,90,56161
297,30,56163
298,198,56165
299,8,56172
300,15,56173
301,195,56174
302,185,56176
303,11,56177
304,61,56178
305,209,56180
306,179,56184
307,198,56185
308,220,56186
309,173,56189
310,207,56191
311,110,56193
312,108,56195
313,112,56196
314,57,56198
315,211,56200
316,60,56201
317,19,56203
318,110,56207
319,55,56208
320,57,51670
321,181,51672
322,131,51673
323,91,51675
324,123,51676
325,180,51677
326,131,51680
327,77,51683
328,73,51687
329,99,51691
330,58,51692
331,216,51695
332,71,51697
333,65,51702
334,33,51703
335,193,51704
336,204,51713
337,53,51714
338,108,51716
339,62,51719
340,92,51722
341,40,51724
342,64,51725
343,198,51733
344,70,51735
345,30,51739
346,36,51740
347,58,51746
348,65,51747
349,84,51753
350,217,51757
351,3,51760
352,143,20327
353,137,20343
354,70,20344
355,118,20352
356,138,20353
357,84,20357
358,193,20363
359,94,20372
360,76,20375
361,51,20387
362,46,20391
363,111,20404
364,61,20408
365,38,20410
366,124,20414
367,128,20429
368,118,20432
369,81,20448
370,193,20461
371,78,20469
372,87,20490
373,76,20509
374,216,20519
375,208,20530
376,91,20535
377,76,20539
378,12,20542
379,55,20570
380,20,20573
381,11,20582
382,6,20600
383,49,20603
384,85,37701
385,91,37710
386,93,37717
387,27,37724
388,163,37740
389,139,37762
390,118,37766
391,16,37774
392,63,37776
393,212,37791
394,3,37793
395,173,37798
396,3,37811
397,4,37819
398,92,37820
399,58,37849
400,46,37862
401,90,37863
402,94,37866
403,9,37869
404,204,37870
405,133,37871
406,28,37874
407,55,37885
408,32,37906
409,111,37909
410,84,37912
411,140,37918
412,8,37922
413,91,37925
414,91,37927
415,70,37928
416,97,19531
417,111,19536
418,35,19543
419,82,19547
420,13,19550
421,19,19553
422,70,19557
423,217,19561
424,70,19571
425,207,19572
426,213,19591
427,76,19601
428,29,19635
429,49,19641
430,59,19670
431,69,19675
432,141,19678
433,207,19681
434,12,19703
435,78,19710
436,211,19712
437,16,19719
438,109,19734
439,128,19751
440,92,19753
441,214,19755
442,11,19759
443,114,19767
444,87,19770
445,41,19777
446,9,19794
447,195,19844
448,217,38646
449,87,38647
450,143,38658
451,198,38663
452,72,38671
453,209,38675
454,94,38679
455,87,38683
456,212,38684
457,34,38687
458,66,38692
459,193,38694
460,220,38698
461,49,38706
462,116,38710
463,78,38715
464,36,38735
465,16,38738
466,53,38748
467,4,38753
468,217,38755
469,64,38762
470,83,38768
471,17,38769
472,208,38772
473,12,38787
474,35,38805
475,92,38806
476,209,38807
477,220,38808
478,108,38809
479,99,38813
480,40,22589
481,207,22602
482,19,22606
483,120,22619
484,15,22629
485,114,22631
486,118,22633
487,130,22635
488,109,22639
489,91,22640
490,212,22716
491,71,22719
492,40,22725
493,61,22727
494,70,22732
495,63,22768
496,39,22772
497,70,22793
498,135,22801
499,118,22808
500,129,22815
501,220,22816
502,137,22852
503,70,22876
504,140,22894
505,107,22896
506,3,22903
507,4,22912
508,112,22917
509,64,22938
510,127,22941
511,52,22942
512,125,1794
513,97,2013
514,87,2110
515,46,2143
516,9,2321
517,71,2769
518,0,2954
519,101,3094
520,198,3178
521,26,3213
522,0,3227
523,104,3330
524,104,3491
525,158,3597
526,4,3652
527,40,3712
528,77,3802
529,110,3823
530,96,3959
531,65,3964
532,71,4043
533,51,4059
534,78,4121
535,95,4152
536,73,4314
537,106,4502
538,38,4572
539,125,4582
540,69,4588
541,135,4646
542,138,4672
543,138,4717
544,204,52706
545,119,52827
546,86,53183
547,45,53268
548,163,53474
549,133,53521
550,107,53630
551,193,53720
552,52,53944
553,4,53953
554,38,54009
555,139,54096
556,30,54354
557,155,54356
558,119,54742
559,92,54888
560,134,54962
561,57,55485
562,163,55582
563,31,55593
564,193,55609
565,79,55639
566,17,56072
567,195,56966
568,13,69
569,35,292
570,69,360
571,14,374
572,55,507
573,35,525
574,94,614
575,80,655
576,14,54365
577,83,54367
578,65,54371
579,138,54373
580,55,54377
581,107,54379
582,66,54383
583,47,54389
584,71,54390
585,80,54392
586,123,54394
587,124,54395
588,217,54396
589,195,54397
590,91,54400
591,4,54406
592,84,54408
593,135,54411
594,60,54412
595,62,54415
596,97,54419
597,129,54423
598,132,54428
599,79,54429
600,99,54431
601,68,54434
602,59,54439
603,35,54445
604,54,54446
605,56,54447
606,128,54448
607,71,54451
608,19,47895
609,111,47896
610,173,47897
611,82,47899
612,20,47908
613,101,47914
614,57,47918
615,86,47920
616,75,47928
617,3,47943
618,95,47947
619,83,47956
620,23,47959
621,20,47974
622,108,47988
623,123,47991
624,6,47994
625,131,48012
626,103,48024
627,84,48025
628,195,48035
629,217,48044
630,0,48048
631,99,48051
632,140,48052
633,173,48057
634,96,48065
635,65,48070
636,4,48071
637,207,48088
638,90,48100
639,57,48101
640,173,19053
641,11,19055
642,41,19077
643,37,19080
644,108,19082
645,55,19090
646,208,19100
647,87,19101
648,158,19124
649,3,19128
650,96,19130
651,31,19135
652,94,19140
653,9,19147
654,198,19148
655,28,19150
656,140,19154
657,94,19155
658,4,19161
659,68,19178
660,220,19182
661,65,19188
662,70,19196
663,34,19229
664,121,19234
665,217,19248
666,179,19259
667,132,19283
668,11,19288
669,69,19302
670,87,19312
671,141,19314
672,23,7369
673,78,7370
674,87,7380
675,16,7427
676,100,7436
677,62,7445
678,12,7480
679,4,7485
680,78,7486
681,134,7492
682,8,7497
683,17,7501
684,21,7504
685,181,7505
686,220,7517
687,91,7518
688,28,7524
689,1,7540
690,173,7547
691,0,7575
692,2,7579
693,20,7598
694,17,7623
695,19,7632
696,195,7634
697,181,7636
698,49,7638
699,2,7647
700,42,7691
701,113,7707
702,3,7734
703,123,7779
704,33,34361
705,116,34362
706,12,34380
707,134,34384
708,61,34385
709,118,34387
710,114,34394
711,98,34398
712,216,34408
713,59,34418
714,181,34423
715,87,34427
716,45,34432
717,204,34434
718,140,34445
719,204,34449
720,209,34453
721,108,34455
722,213,34462
723,28,34479
724,40,34497
725,119,34508
726,40,34516
727,97,34518
728,180,34520
729,123,34521
730,47,34525
731,34,34534
732,209,34539
733,213,34545
734,73,34549
735,207,34551
736,114,23431
737,137,23439
738,83,23444
739,108,23449
740,35,23450
741,19,23457
742,99,23460
743,88,23469
744,116,23473
745,7,23478
746,220,23511
747,217,23519
748,78,23521
749,73,23523
750,114,23529
751,132,23551
752,132,23554
753,131,23563
754,8,23572
755,55,23577
756,35,23588
757,179,23597
758,204,23601
759,71,23609
760,214,23619
761,173,23620
762,120,23640
763,37,23673
764,58,23687
765,79,23692
766,198,23709
767,79,23727
768,185,43930
769,135,43942
770,62,43969
771,179,44022
772,217,44051
773,204,44060
774,20,44068
775,207,44092
776,96,44093
777,3,44176
778,83,44178
779,163,44272
780,128,44285
781,100,44407
782,30,44524
783,167,44552
784,98,44629
785,173,44780
786,65,44804
787,92,44856
788,35,44858
789,209,44903
790,45,45014
791,123,45134
792,108,45141
793,207,45225
794,208,45339
795,179,45341
796,179,45379
797,44,45438
798,78,45514
799,44,45529
800,181,17982
801,106,18007
802,21,18029
803,47,18031
804,87,18034
805,82,18076
806,59,18093
807,140,18105
808,62,18107
809,100,18113
810,98,18134
811,3,18136
812,47,18143
813,130,18154
814,120,18163
815,137,18195
816,213,18220
817,103,18221
818,64,18294
819,139,18296
820,185,18299
821,135,18306
822,141,18313
823,23,18315
824,16,18328
825,217,18330
826,139,18332
827,116,18335
828,181,18340
829,64,18345
830,121,18349
831,51,18358
832,41,5948
833,204,5955
834,9,5979
835,67,5996
836,71,6064
837,140,6065
838,207,6088
839,20,6091
840,87,6106
841,35,6107
842,96,6109
843,123,6116
844,204,6157
845,46,6180
846,132,6269
847,12,6347
848,52,6364
849,126,6461
850,72,6526
851,208,6532
852,60,6564
853,70,6577
854,54,6600
855,13,6627
856,141,6628
857,28,6663
858,26,6767
859,66,6768
860,3,6815
861,42,6896
862,135,6904
863,108,6949
864,52,29237
865,58,29240
866,138,29281
867,12,29324
868,88,29327
869,37,29328
870,43,29344
871,123,29349
872,135,29365
873,133,29370
874,207,29373
875,109,29380
876,204,29391
877,34,29402
878,129,29418
879,198,29428
880,8,29433
881,62,29434
882,211,29459
883,198,29468
884,71,29480
885,62,29512
886,58,29517
887,34,29534
888,220,29540
889,214,29587
890,107,29593
891,121,29596
892,98,29612
893,135,29614
894,43,29618
895,132,29625
896,207,23238
897,81,23239
898,58,23259
899,13,23269
900,43,23284
901,68,23291
902,73,23305
903,98,23310
904,3,23323
905,180,23332
906,131,23337
907,84,23346
908,127,23352
909,67,23367
910,27,23401
911,139,23407
912,100,23410
913,28,23414
914,65,23415
915,217,23416
916,127,23419
917,50,23435
918,80,23436
919,24,23440
920,67,23441
921,134,23442
922,124,23446
923,132,23463
924,3,23465
925,128,23468
926,64,23470
927,17,23495
928,68,44244
929,64,44248
930,107,44249
931,20,44254
932,195,44261
933,70,44270
934,83,44278
935,214,44289
936,179,44295
937,35,44296
938,99,44300
939,52,44307
940,46,44309
941,138,44315
942,13,44322
943,47,44328
944,138,44332
945,163,44338
946,72,44343
947,128,44350
948,90,44351
949,24,44352
950,99,44369
951,209,44372
952,0,44373
953,115,44398
954,46,44425
955,84,44427
956,131,44432
957,0,44439
958,143,44452
959,140,44461
960,123,12001
961,136,12027
962,11,12029
963,204,12057
964,8,12059
965,140,12110
966,4,12122
967,139,12183
968,193,12189
969,167,12194
970,137,12246
971,173,12340
972,70,12348
973,99,12351
974,106,12366
975,13,12377
976,94,12384
977,104,12396
978,27,12408
979,111,12455
980,204,12458
981,77,12470
982,127,12480
983,207,12485
984,72,12490
985,213,12492
986,77,12555
987,179,12592
988,21,12650
989,44,12679
990,83,12743
991,65,12769
992,52,44589
993,29,44591
994,88,44593
995,127,44601
996,84,44611
997,68,44617
998,84,44623
999,123,44624
1000,220,44626
1001,91,44635
1002,55,44636
1003,143,44638
1004,98,44640
1005,16,44648
1006,58,44650
1007,51,44651
1008,143,44657
1009,8,44661
1010,27,44665
1011,212,44668
1012,158,44674
1013,217,44683
1014,136,44685
1015,180,44688
1016,134,44690
1017,34,44693
1018,16,44695
1019,208,44696
1020,132,44698
1021,63,44706
1022,158,44711
1023,81,44716
1024,78,40814
1025,8,40815
1026,98,40821
1027,6,40828
1028,63,40832
1029,84,40846
1030,91,40878
1031,109,40879
1032,6,40881
1033,72,40882
1034,111,40885
1035,88,40892
1036,90,40903
1037,12,40906
1038,0,40912
1039,34,40918
1040,19,40919
1041,65,40932
1042,107,40935
1043,107,40937
1044,179,40942
1045,67,40945
1046,83,40952
1047,217,40955
1048,132,40965
1049,34,40971
1050,68,40991
1051,131,40999
1052,127,41006
1053,137,41011
1054,45,41013
1055,27,41015
1056,95,404
1057,66,422
1058,83,471
1059,59,502
1060,91,512
1061,35,513
1062,52,514
1063,207,518
1064,173,528
1065,138,540
1066,52,546
1067,55,577
1068,4,604
1069,26,646
1070,87,647
1071,132,653
1072,53,663
1073,119,671
1074,204,689
1075,45,691
1076,3,725
1077,34,751
1078,0,754
1079,131,763
1080,63,792
1081,70,797
1082,204,798
1083,49,800
1084,195,814
1085,26,865
1086,13,866
1087,104,896
1088,41,45961
1089,216,45965
1090,43,45966
1091,49,45970
1092,163,45971
1093,74,45973
1094,193,45978
1095,20,45980
1096,11,45984
1097,118,45985
1098,185,45986
1099,116,45989
1100,44,45993
1101,118,45996
1102,217,45997
1103,111,46000
1104,71,46001
1105,216,46006
1106,120,46009
1107,217,46011
1108,95,46020
1109,57,46022
1110,0,46024
1111,136,46025
1112,125,46030
1113,135,46031
1114,67,46038
1115,34,46043
1116,132,46048
1117,6,46050
1118,20,46054
1119,204,46055
1120,64,29677
1121,117,29687
1122,107,29689
1123,70,29690
1124,98,29694
1125,69,29700
1126,99,29704
1127,72,29707
1128,139,29711
1129,113,29724
1130,43,29733
1131,73,29736
1132,173,29737
1133,88,29738
1134,88,29740
1135,158,29741
1136,110,29745
1137,0,29747
1138,117,29757
1139,34,29773
1140,79,29774
1141,132,29784
1142,155,29788
1143,68,29791
1144,13,29792
1145,208,29799
1146,217,29803
1147,29,29807
1148,108,29813
1149,143,29815
1150,127,29816
1151,33,29822
1152,84,37165
1153,181,37243
1154,220,37310
1155,20,37348
1156,55,37413
1157,109,37626
1158,47,37641
1159,214,37833
1160,58,37896
1161,125,37993
1162,101,38075
1163,82,38452
1164,127,38887
1165,140,39179
1166,136,39347
1167,126,40487
1168,220,41289
1169,91,41298
1170,58,41367
1171,118,41382
1172,92,41505
1173,51,41580
1174,63,41643
1175,130,42065
1176,46,42088
1177,49,42149
1178,17,42430
1179,51,42458
1180,37,42645
1181,95,42713
1182,207,42985
1183,113,43822
1184,16,44930
1185,34,44959
1186,179,44975
1187,92,44994
1188,16,45012
1189,81,45027
1190,21,45034
1191,60,45046
1192,16,45057
1193,136,45060
1194,87,45083
1195,140,45092
1196,35,45098
1197,114,45100
1198,116,45107
1199,58,45132
1200,193,45146
1201,193,45152
1202,39,45193
1203,141,45196
1204,3,45213
1205,139,45256
1206,141,45272
1207,34,45278
1208,19,45363
1209,207,45371
1210,58,45380
1211,198,45390
1212,4,45407
1213,109,45423
1214,70,45428
1215,48,45430
1216,195,45567
1217,12,45571
1218,124,45587
1219,20,45590
1220,207,45617
1221,129,45629
1222,127,45632
1223,1,45648
1224,92,45661
1225,25,45672
1226,158,45678
1227,134,45716
1228,81,45719
1229,133,45721
1230,54,45732
1231,163,45744
1232,2,45747
1233,94,45748
1234,75,45754
1235,87,45776
1236,100,45777
1237,0,45780
1238,81,45794
1239,58,45797
1240,23,45803
1241,130,45825
1242,211,45826
1243,209,45829
1244,106,45844
1245,140,45864
1246,68,45877
1247,123,45879
1248,90,35386
1249,72,35391
1250,207,35394
1251,44,35403
1252,135,35419
1253,185,35429
1254,88,35433
1255,71,35467
1256,7,35469
1257,59,35478
1258,140,35481
1259,213,35489
1260,64,35492
1261,81,35495
1262,70,35499
1263,13,35502
1264,90,35505
1265,138,35512
1266,214,35519
1267,28,35527
1268,21,35529
1269,118,35534
1270,124,35536
1271,211,35538
1272,109,35540
1273,207,35555
1274,111,35565
1275,134,35573
1276,124,35574
1277,64,35577
1278,8,35585
1279,86,35603
1280,3,41179
1281,214,41183
1282,217,41192
1283,127,41201
1284,113,41205
1285,81,41211
1286,47,41223
1287,84,41224
1288,108,41251
1289,137,41260
1290,94,41269
1291,80,41290
1292,45,41301
1293,115,41314
1294,111,41328
1295,47,41343
1296,10,41360
1297,163,41369
1298,58,41414
1299,214,41417
1300,137,41441
1301,217,41455
1302,135,41476
1303,28,41478
1304,124,41485
1305,94,41487
1306,54,41490
1307,130,41499
1308,124,41520
1309,33,41537
1310,141,41543
1311,38,41560
1312,33,40861
1313,65,40862
1314,214,40863
1315,34,40865
1316,62,40866
1317,9,40870
1318,21,40887
1319,91,40888
1320,101,40891
1321,48,40898
1322,141,40900
1323,13,40901
1324,70,40907
1325,4,40908
1326,37,40910
1327,204,40913
1328,6,40914
1329,61,40915
1330,126,40916
1331,127,40926
1332,96,40927
1333,82,40928
1334,94,40931
1335,12,40936
1336,127,40943
1337,155,40949
1338,28,40958
1339,207,40974
1340,3,40975
1341,7,40980
1342,84,40986
1343,67,40989
1344,173,52845
1345,55,52849
1346,209,52852
1347,68,52856
1348,131,52859
1349,71,52869
1350,127,52873
1351,118,52878
1352,72,52879
1353,79,52882
1354,72,52895
1355,123,52896
1356,11,52905
1357,8,52912
1358,83,52913
1359,78,52920
1360,24,52925
1361,155,52927
1362,76,52945
1363,137,52947
1364,58,52949
1365,34,52954
1366,63,52963
1367,34,52967
1368,131,52968
1369,43,52987
1370,31,52992
1371,41,52993
1372,52,52994
1373,63,53000
1374,65,53003
1375,198,53015
1376,16,7678
1377,137,7681
1378,99,7703
1379,70,7721
1380,208,7722
1381,87,7727
1382,72,7736
1383,35,7747
1384,216,7756
1385,180,7762
1386,173,7764
1387,78,7770
1388,6,7776
1389,138,7777
1390,163,7783
1391,45,7791
1392,26,7793
1393,140,7802
1394,21,7808
1395,158,7809
1396,180,7827
1397,123,7838
1398,53,7843
1399,67,7854
1400,43,7860
1401,62,7864
1402,35,7867
1403,107,7874
1404,195,7887
1405,158,7912
1406,3,7914
1407,96,7922
1408,208,15232
1409,13,15253
1410,109,15303
1411,208,15353
1412,76,15366
1413,65,15386
1414,48,15401
1415,20,15441
1416,140,15442
1417,57,15450
1418,198,15461
1419,4,15491
1420,31,15492
1421,68,15501
1422,63,15511
1423,63,15520
1424,26,15588
1425,51,15621
1426,113,15634
1427,24,15670
1428,60,15694
1429,13,15707
1430,32,15726
1431,42,15746
1432,52,15754
1433,20,15775
1434,52,15784
1435,73,15795
1436,75,15830
1437,39,15881
1438,128,15885
1439,3,15892
1440,131,32159
1441,87,32167
1442,88,32181
1443,15,32188
1444,140,32201
1445,41,32203
1446,111,32206
1447,110,32216
1448,17,32217
1449,21,32219
1450,208,32223
1451,94,32226
1452,173,32228
1453,4,32235
1454,119,32238
1455,35,32239
1456,58,32244
1457,78,32246
1458,52,32249
1459,42,32250
1460,94,32254
1461,179,32260
1462,135,32263
1463,131,32267
1464,81,32268
1465,207,32269
1466,94,32272
1467,131,32273
1468,73,32276
1469,8,32280
1470,20,32287
1471,195,32290
1472,7,27749
1473,37,27789
1474,94,27846
1475,138,27914
1476,134,27918
1477,88,27945
1478,141,27962
1479,55,27979
1480,55,28170
1481,42,28237
1482,70,28250
1483,204,28481
1484,87,28629
1485,19,28640
1486,207,28661
1487,216,28673
1488,64,28754
1489,0,28786
1490,220,28810
1491,121,28815
1492,9,28821
1493,90,28870
1494,128,28886
1495,6,28945
1496,73,29048
1497,100,29080
1498,124,29137
1499,80,29193
1500,106,29253
1501,214,29259
1502,68,29271
1503,47,29286
1504,35,28310
1505,32,28334
1506,138,28342
1507,158,28350
1508,65,28351
1509,14,28374
1510,94,28392
1511,105,28425
1512,112,28432
1513,65,28477
1514,79,28501
1515,35,28512
1516,0,28550
1517,124,28560
1518,20,28569
1519,98,28578
1520,12,28580
1521,211,28594
1522,136,28676
1523,132,28680
1524,65,28701
1525,120,28730
1526,134,28740
1527,195,28781
1528,23,28792
1529,92,28796
1530,214,28797
1531,58,28801
1532,106,28848
1533,51,28874
1534,128,28923
1535,44,28960
1536,137,49671
1537,111,49676
1538,99,49677
1539,109,49679
1540,70,49684
1541,76,49685
1542,12,49686
1543,62,49690
1544,204,49693
1545,20,49694
1546,8,49696
1547,92,49697
1548,198,49700
1549,63,49702
1550,60,49703
1551,94,49704
1552,180,49705
1553,19,49706
1554,91,49707
1555,29,49709
1556,213,49710
1557,195,49711
1558,12,49712
1559,119,49714
1560,40,49716
1561,113,49717
1562,49,49719
1563,138,49720
1564,52,49721
1565,106,49722
1566,87,49723
1567,14,49724
1568,3,29379
1569,16,29381
1570,198,29382
1571,0,29394
1572,99,29397
1573,127,29401
1574,216,29404
1575,118,29405
1576,63,29408
1577,213,29423
1578,35,29426
1579,108,29427
1580,64,29438
1581,68,29446
1582,81,29453
1583,24,29454
1584,109,29455
1585,141,29456
1586,204,29467
1587,209,29470
1588,62,29472
1589,47,29481
1590,111,29483
1591,64,29484
1592,193,29487
1593,124,29488
1594,23,29506
1595,72,29516
1596,113,29521
1597,193,29526
1598,109,29532
1599,98,29536
1600,124,33643
1601,116,33645
1602,116,33649
1603,37,33660
1604,37,33671
1605,58,33682
1606,41,33717
1607,125,33732
1608,2,33740
1609,40,33749
1610,51,33750
1611,133,33754
1612,76,33767
1613,91,33796
1614,64,33816
1615,204,33821
1616,138,33823
1617,8,33827
1618,127,33830
1619,64,33839
1620,137,33852
1621,113,33857
1622,131,33868
1623,42,33870
1624,120,33872
1625,87,33875
1626,51,33880
1627,29,33881
1628,167,33900
1629,98,33908
1630,101,33917
1631,60,33920
1632,216,27764
1633,59,27769
1634,71,27770
1635,116,27787
1636,204,27793
1637,59,27798
1638,215,27805
1639,7,27810
1640,62,27821
1641,61,27823
1642,67,27827
1643,185,27838
1644,51,27841
1645,101,27854
1646,70,27856
1647,139,27875
1648,40,27887
1649,135,27896
1650,72,27908
1651,66,27909
1652,35,27921
1653,216,27932
1654,167,27936
1655,4,27943
1656,117,27949
1657,114,27953
1658,113,27954
1659,98,27971
1660,99,27980
1661,0,27983
1662,53,27985
1663,65,27991
1664,16,51684
1665,117,51686
1666,97,51694
1667,99,51699
1668,216,51700
1669,217,51709
1670,41,51711
1671,62,51715
1672,124,51717
1673,57,51730
1674,116,51732
1675,46,51734
1676,86,51736
1677,64,51744
1678,84,51749
1679,109,51754
1680,111,51776
1681,24,51783
1682,198,51792
1683,204,51798
1684,139,51801
1685,204,51802
1686,65,51803
1687,20,51804
1688,136,51808
1689,37,51814
1690,28,51816
1691,84,51821
1692,107,51834
1693,14,51837
1694,63,51840
1695,91,51844
1696,77,18963
1697,96,19043
1698,111,19058
1699,137,19068
1700,109,19069
1701,3,19070
1702,180,19127
1703,116,19134
1704,28,19143
1705,61,19151
1706,20,19157
1707,217,19162
1708,131,19168
1709,118,19192
1710,84,19194
1711,97,19203
1712,65,19223
1713,76,19277
1714,125,19370
1715,53,19380
1716,19,19442
1717,76,19451
1718,84,19454
1719,212,19485
1720,131,19488
1721,72,19554
1722,79,19629
1723,137,19647
1724,49,19826
1725,20,19833
1726,64,19836
1727,104,19902
1728,56,52933
1729,64,52934
1730,136,52952
1731,111,52969
1732,135,52977
1733,107,53005
1734,212,53007
1735,158,53038
1736,41,53045
1737,65,53048
1738,101,53050
1739,204,53057
1740,66,53060
1741,131,53067
1742,13,53072
1743,28,53079
1744,131,53081
1745,59,53088
1746,91,53094
1747,111,53095
1748,111,53096
1749,92,53108
1750,28,53109
1751,94,53114
1752,88,53120
1753,198,53132
1754,8,53152
1755,4,53158
1756,51,53163
1757,14,53164
1758,87,53184
1759,158,53188
1760,94,1236
1761,92,1248
1762,0,1320
1763,71,1335
1764,112,1390
1765,131,1397
1766,13,1398
1767,20,1399
1768,123,1408
1769,6,1417
1770,67,1424
1771,137,1442
1772,9,1479
1773,69,1491
1774,33,1523
1775,20,1547
1776,68,1571
1777,60,1576
1778,104,1625
1779,49,1630
1780,217,1662
1781,65,1667
1782,51,1704
1783,0,1736
1784,51,1775
1785,61,1835
1786,61,1850
1787,98,1866
1788,51,1872
1789,0,1894
1790,23,1908
1791,193,1921
1792,2,28720
1793,6,28737
1794,84,28743
1795,95,28746
1796,13,28747
1797,22,28748
1798,2,28751
1799,107,28752
1800,61,28753
1801,19,28756
1802,117,28765
1803,195,28772
1804,3,28774
1805,128,28788
1806,138,28789
1807,87,28791
1808,180,28811
1809,128,28818
1810,35,28820
1811,45,28822
1812,118,28824
1813,28,28826
1814,137,28827
1815,49,28845
1816,113,28849
1817,43,28852
1818,91,28857
1819,35,28878
1820,4,28879
1821,195,28882
1822,109,28884
1823,118,28900
1824,0,5472
1825,180,5524
1826,213,5558
1827,113,5566
1828,52,5581
1829,49,5656
1830,137,5815
1831,193,5939
1832,99,6061
1833,99,6103
1834,139,6119
1835,113,6168
1836,124,6188
1837,127,6299
1838,106,6300
1839,60,6437
1840,69,6613
1841,27,6618
1842,33,6737
1843,47,6919
1844,91,7564
1845,214,9926
1846,62,9929
1847,209,10202
1848,212,10286
1849,57,10397
1850,46,10443
1851,64,10530
1852,72,10670
1853,110,10823
1854,104,11214
1855,193,11250
1856,6,42222
1857,90,42226
1858,108,42229
1859,132,42233
1860,158,42252
1861,19,42255
1862,17,42259
1863,67,42264
1864,76,42277
1865,100,42282
1866,52,42284
1867,29,42287
1868,19,42297
1869,132,42299
1870,120,42306
1871,17,42309
1872,139,42310
1873,17,42311
1874,209,42320
1875,33,42326
1876,107,42327
