,pagerank,vertex
138,1.004058413e-05,20391
139,1.997368963e-05,20404
140,2.121151192e-05,20408
141,1.540507401e-05,20410
142,2.128567576e-05,20414
143,2.724651858e-05,20429
144,1.025897473e-05,20432
145,6.894380022e-06,20448
146,1.218397574e-05,20461
147,6.651392596e-06,20469
148,1.384272127e-05,20490
149,8.913779311e-06,20509
150,5.867390428e-06,20519
151,9.055332157e-06,20530
152,4.674112006e-06,20535
153,1.816568329e-05,20539
154,1.520530805e-05,20542
155,8.738555152e-06,20570
156,2.036718433e-05,20573
157,1.784144115e-05,20582
158,9.990339095e-06,20600
159,9.848724403e-06,20603
160,1.924609569e-05,37701
161,1.696636173e-05,37710
162,1.401723148e-05,37717
163,9.305597814e-06,37724
164,1.137443542e-05,37740
165,2.246027179e-05,37762
166,7.102747531e-06,37766
167,2.260358997e-05,37774
168,1.524665549e-05,37776
169,1.221615639e-05,37791
170,1.82289059e-05,37793
171,2.462922021e-05,37798
172,2.262417729e-05,37811
173,1.559567681e-05,37819
174,1.046167836e-05,37820
175,1.005550712e-05,37849
176,3.400335481e-05,37862
177,1.605010402e-05,37863
178,1.0906233e-05,37866
179,7.490527423e-06,37869
180,2.046873306e-05,37870
181,2.616738675e-05,37871
182,1.773811709e-05,37874
183,2.079147816e-05,37885
184,9.517251783e-06,37906
185,2.054779725e-05,37909
186,1.254645213e-05,37912
187,1.28616357e-05,37918
188,1.192932632e-05,37922
189,1.529779001e-05,37925
190,1.892061118e-05,37927
191,2.00904542e-05,37928
192,1.063960735e-05,50591
193,2.099931771e-05,50612
194,7.121621366e-06,50634
195,1.19269589e-05,50643
196,1.950903243e-05,50644
197,1.339039773e-05,50703
198,1.511497794e-05,50711
199,1.098843768e-05,50738
200,9.809320545e-06,50778
201,1.126371262e-05,50785
202,1.523026822e-05,50830
203,7.160943369e-06,50855
204,1.98865182e-05,50861
205,1.673227052e-05,50972
206,1.536840682e-05,50993
207,1.290371438e-05,51009
208,1.601701661e-05,51071
209,2.495589433e-05,51091
210,1.04907358e-05,51112
211,1.691245052e-05,51194
212,1.620491457e-05,51207
213,9.425993994e-06,51209
214,1.50424712e-05,51221
215,1.57946597e-05,51225
216,1.829551184e-05,51230
217,2.404560473e-05,51265
218,1.154593156e-05,51280
219,1.373824489e-05,51289
220,1.064462049e-05,51307
221,6.013162874e-06,51314
222,1.724250069e-05,51337
223,1.122247522e-05,51378
224,1.43663483e-05,18946
225,1.334258741e-05,18947
226,3.376507811e-05,18953
227,2.882536501e-05,18954
228,2.218093141e-05,18959
229,1.125100607e-05,18973
230,1.171352233e-05,18975
231,1.299526321e-05,18983
232,7.142705272e-06,18994
233,1.197003257e-05,19000
234,3.384410957e-05,19007
235,1.662220893e-05,19010
236,2.53424605e-05,19011
237,3.155790182e-05,19023
